,Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Genero,Jugador,Player_ID_new
19254,65,11,24,12,41,47,70,8,0,0,A,18,5,25,0,21,R,20,18-30,Masculino,Richard,65
19255,163,10,7,6,49,29,99,29,0,0,A,5,0,48,16,7,R,20,18-30,Masculino,Zachary,163
19256,164,1,19,10,82,12,10,74,0,1,B,5,25,35,16,14,D,20,18-30,Masculino,Dustin,164
19257,165,18,28,17,49,98,44,87,4,3,C,0,25,15,9,1,D,20,18-30,Masculino,Marcus,165
19258,11,34,16,14,3,18,86,91,9,3,C,9,29,26,0,24,D,20,18-30,Masculino,Matthew,11
19259,10,28,17,20,100,76,91,77,6,4,A,11,18,19,3,18,D,20,18-30,Femenino,Kathleen,10
19260,166,13,14,6,54,19,81,90,9,2,A,10,18,3,14,4,R,20,18-30,Femenino,Taylor,166
19261,167,39,14,24,97,7,19,94,6,2,C,12,1,24,5,14,D,20,18-30,Femenino,Renee,167
19262,165,1,25,1,66,96,75,36,1,3,B,9,8,37,16,12,R,20,18-30,Masculino,Marcus,165
19263,12,39,4,2,58,61,46,96,2,2,C,3,35,10,17,13,D,20,18-30,Masculino,Brandon,12
19264,111,4,22,6,66,11,22,85,7,1,C,6,29,12,1,17,D,20,18-30,Femenino,Amanda,111
19265,168,37,24,23,24,90,90,51,2,3,B,15,1,5,18,28,R,20,18-30,Masculino,Jon,168
19266,169,6,12,24,45,95,28,63,1,1,A,12,17,36,17,16,D,20,18-30,Masculino,Derek,169
19267,26,35,4,5,16,18,77,49,0,2,A,17,29,30,19,23,D,20,18-30,Femenino,Brianna,26
19268,170,42,1,9,52,96,5,46,8,1,A,12,18,11,3,6,D,20,18-30,Masculino,Lonnie,170
19269,108,48,11,8,17,36,75,46,8,2,B,14,8,8,0,30,D,20,18-30,Masculino,Michael,108
19270,171,42,3,1,36,19,46,56,6,4,A,5,33,16,1,0,R,20,18-30,Femenino,Christine,171
19271,86,7,6,3,19,47,45,44,2,2,B,4,30,36,11,5,R,20,18-30,Masculino,Jared,86
19272,67,4,7,9,35,83,82,33,6,2,B,4,36,30,3,17,R,20,18-30,Masculino,William,67
19273,172,21,2,3,12,62,63,95,8,3,A,16,4,2,15,21,R,20,18-30,Masculino,Tom,172
19274,173,17,12,18,51,79,6,7,5,1,A,5,23,28,14,4,R,20,18-30,Femenino,Kelli,173
19275,174,23,0,22,20,41,90,23,0,0,C,3,19,49,20,10,D,20,18-30,Femenino,Chloe,174
19276,134,37,24,4,12,36,77,61,1,3,C,7,21,21,1,2,D,20,18-30,Masculino,Brian,134
19277,5,48,7,9,79,64,77,62,5,4,A,7,29,28,6,15,R,20,18-30,Masculino,Jeffrey,5
19278,111,30,14,5,95,10,67,72,7,3,C,17,5,3,12,8,D,20,18-30,Femenino,Amanda,111
19279,15,42,25,25,90,91,37,40,4,3,B,2,33,17,2,16,D,20,18-30,Masculino,David,15
19280,57,4,4,9,50,13,60,98,0,1,C,11,5,10,14,7,R,20,18-30,Femenino,Kimberly,57
19281,42,43,29,23,87,67,29,98,5,0,A,12,3,12,15,2,R,20,18-30,Femenino,Jennifer,42
19282,126,39,11,19,23,16,94,59,10,3,C,13,13,4,19,19,D,20,18-30,Femenino,Nancy,126
19283,124,1,27,9,2,92,71,71,8,4,C,5,33,3,8,27,R,20,18-30,Masculino,Cody,124
19284,175,21,20,6,75,18,4,56,5,4,B,16,10,27,14,22,D,20,18-30,Femenino,Angela,175
19285,65,3,13,24,73,81,60,74,5,1,A,11,6,22,6,20,R,20,18-30,Masculino,Richard,65
19286,149,50,25,6,63,96,56,93,6,0,B,7,36,28,18,16,D,20,18-30,Masculino,Jose,149
19287,176,37,24,1,26,70,51,76,8,2,B,18,8,36,17,1,R,20,18-30,Femenino,April,176
19288,33,50,2,0,46,73,36,82,7,0,C,2,17,0,18,4,R,20,18-30,Masculino,Joseph,33
19289,90,8,27,14,96,50,73,87,0,4,B,12,7,22,12,11,D,20,18-30,Masculino,Jonathan,90
19290,177,6,4,24,18,27,90,31,0,0,B,4,25,8,5,22,R,20,18-30,Femenino,Stacy,177
19291,7,6,16,4,80,34,33,62,1,2,B,12,21,2,9,16,D,20,18-30,Femenino,Samantha,7
19292,178,29,22,4,45,25,99,3,4,3,A,12,21,14,10,30,D,20,18-30,Femenino,Brittany,178
19293,159,38,3,14,47,81,43,73,1,1,B,18,16,9,1,22,D,20,18-30,Femenino,Diana,159
19294,8,16,8,24,56,29,48,54,9,4,B,13,13,17,9,13,D,20,18-30,Masculino,James,8
19295,63,1,29,25,71,86,66,52,6,2,C,9,31,4,19,27,R,20,18-30,Masculino,Keith,63
19296,78,36,11,9,38,58,9,82,6,0,A,3,16,28,6,6,R,20,18-30,Masculino,Robert,78
19297,28,34,20,23,91,8,88,30,5,2,A,16,16,43,7,3,R,20,18-30,Masculino,Timothy,28
19298,83,9,5,19,61,69,29,65,3,3,A,11,9,12,10,9,D,20,18-30,Femenino,Christina,83
19299,179,27,8,20,94,11,41,28,6,1,C,17,24,10,10,24,D,20,18-30,Femenino,Catherine,179
19300,35,44,22,22,6,66,77,40,9,2,C,17,9,28,1,13,R,20,18-30,Masculino,Joe,35
19301,113,18,3,18,40,32,76,70,10,0,A,15,3,16,16,13,D,20,18-30,Femenino,Sarah,113
19302,180,19,3,6,33,22,87,37,2,0,A,13,33,49,1,19,D,20,18-30,Femenino,Tina,180
19303,181,14,12,19,89,64,38,20,2,4,A,16,33,25,5,11,R,20,18-30,Femenino,Felicia,181
19304,90,7,3,24,62,89,0,5,9,1,A,14,22,14,5,12,D,20,18-30,Masculino,Jonathan,90
19305,67,44,6,6,91,33,78,53,0,3,B,16,26,5,6,24,R,20,18-30,Masculino,William,67
19306,182,9,16,8,64,51,28,96,10,2,B,4,10,27,6,12,R,20,18-30,Masculino,Tony,182
19307,83,22,20,8,55,50,40,93,2,3,B,9,32,31,14,28,D,20,18-30,Femenino,Christina,83
19308,183,46,14,15,87,56,84,55,1,1,B,12,19,15,17,10,D,20,18-30,Femenino,Lori,183
19309,180,32,1,0,91,57,14,16,8,2,A,4,27,39,11,9,D,20,18-30,Femenino,Tina,180
19310,50,45,18,1,81,18,35,90,3,3,A,11,32,21,4,6,D,20,18-30,Masculino,Alec,50
19311,94,17,28,5,87,55,10,37,1,1,A,14,13,16,0,27,R,20,18-30,Femenino,Sandra,94
19312,184,9,16,18,81,97,11,86,2,1,C,13,18,14,19,9,D,20,18-30,Femenino,Annette,184
19313,128,39,14,2,47,1,53,24,4,2,C,6,30,16,15,8,D,20,18-30,Femenino,Andrea,128
19314,185,31,2,21,98,6,78,8,3,0,A,1,5,12,13,5,R,20,18-30,Femenino,Carrie,185
19315,186,28,21,14,26,97,97,90,9,2,A,6,7,35,10,22,R,20,18-30,Femenino,Bailey,186
19316,62,3,1,9,16,63,72,42,5,4,C,11,6,17,14,8,D,20,18-30,Femenino,Teresa,62
19317,108,36,2,11,57,8,72,96,2,1,A,8,21,38,15,7,R,20,18-30,Masculino,Michael,108
19318,187,37,5,12,96,97,16,19,5,4,A,13,26,45,3,21,D,20,18-30,Masculino,Frederick,187
19319,78,32,11,6,97,83,76,1,0,3,C,0,33,20,6,6,D,20,18-30,Masculino,Robert,78
19320,175,21,8,23,31,11,49,20,3,4,C,11,14,46,11,0,R,20,18-30,Femenino,Angela,175
19321,154,42,5,2,72,13,86,14,10,2,B,8,1,34,5,25,D,20,18-30,Masculino,Javier,154
19322,108,3,13,10,16,43,89,85,7,1,A,10,21,34,16,12,R,20,18-30,Masculino,Michael,108
19323,188,33,27,24,59,61,20,89,6,2,A,10,10,28,17,27,R,20,18-30,Femenino,Vickie,188
19324,140,37,18,22,41,13,65,41,6,0,C,2,28,10,7,12,D,20,18-30,Femenino,Cheryl,140
19325,78,33,16,8,99,36,61,29,9,0,A,7,0,14,17,9,R,20,18-30,Masculino,Robert,78
19326,94,16,29,5,32,18,26,91,10,1,B,0,4,40,5,19,R,20,18-30,Femenino,Sandra,94
19327,119,2,2,24,55,46,9,24,2,3,A,8,7,20,10,1,D,20,18-30,Femenino,Bianca,119
19328,38,36,28,12,27,82,8,19,9,1,C,6,36,30,18,14,R,20,18-30,Masculino,Justin,38
19329,164,18,19,20,57,54,74,69,9,4,B,10,21,39,14,0,D,20,18-30,Masculino,Dustin,164
19330,189,32,15,6,15,4,22,98,9,0,C,17,20,25,15,27,R,20,18-30,Femenino,Jean,189
19331,73,5,14,13,51,27,72,27,10,3,A,2,16,15,18,7,R,20,18-30,Femenino,Elizabeth,73
19332,81,1,25,18,44,96,59,81,4,0,C,17,29,45,1,18,R,20,18-30,Femenino,Beth,81
19333,190,1,15,24,56,30,48,28,7,4,B,1,29,41,14,13,R,20,18-30,Masculino,Carlos,190
19334,108,2,3,12,70,28,50,26,5,3,C,4,17,43,17,1,D,20,18-30,Masculino,Michael,108
19335,191,43,1,4,90,68,96,53,5,4,C,12,26,21,5,19,D,20,18-30,Femenino,Erika,191
19336,108,9,20,3,93,87,39,92,8,3,C,9,1,8,16,14,R,20,18-30,Masculino,Michael,108
19337,70,41,2,24,62,64,70,22,5,0,C,10,2,42,7,14,D,20,18-30,Femenino,Lauren,70
19338,29,14,11,11,63,85,53,43,10,3,C,17,25,3,14,15,R,20,18-30,Femenino,Stephanie,29
19339,78,21,18,16,65,11,85,35,4,4,B,8,3,35,20,8,D,20,18-30,Masculino,Robert,78
19340,103,42,14,15,16,84,11,28,6,2,B,18,1,16,17,30,D,20,18-30,Masculino,Shawn,103
19341,192,28,17,15,18,10,45,72,5,0,B,12,8,36,0,10,R,20,18-30,Femenino,Lisa,192
19342,33,9,4,17,90,61,70,54,0,2,B,9,8,23,13,18,R,20,18-30,Masculino,Joseph,33
19343,18,44,9,9,93,38,5,94,2,0,B,3,30,23,4,3,D,20,18-30,Masculino,Randy,18
19344,42,41,4,0,28,97,94,50,9,2,A,6,11,30,8,20,D,20,18-30,Femenino,Jennifer,42
19345,193,32,17,16,24,61,28,51,6,4,C,17,28,2,13,10,D,20,18-30,Masculino,Juan,193
19346,188,50,22,20,3,44,49,76,7,3,C,17,6,30,1,2,R,20,18-30,Femenino,Vickie,188
19347,36,11,16,19,55,14,49,6,8,1,A,16,20,35,11,2,R,20,18-30,Masculino,Benjamin,36
19348,78,47,2,20,79,49,49,50,10,1,A,3,5,49,12,10,R,20,18-30,Masculino,Robert,78
19349,11,1,11,4,71,55,16,100,0,1,A,0,36,36,8,16,D,20,18-30,Masculino,Matthew,11
19350,194,24,0,15,2,27,64,6,1,4,C,7,5,46,5,4,D,20,18-30,Femenino,Courtney,194
19351,107,40,13,5,18,100,96,94,9,4,A,5,12,22,17,22,R,20,18-30,Femenino,Michele,107
19352,142,37,24,24,79,14,34,22,9,4,C,17,16,40,13,9,R,20,18-30,Femenino,Veronica,142
19353,195,9,0,19,57,58,9,0,1,0,C,13,9,7,13,11,R,20,18-30,Femenino,Karen,195
19354,196,30,23,25,32,76,51,20,7,3,A,15,1,30,1,11,R,20,18-30,Femenino,Kristin,196
19355,197,5,20,0,80,61,96,50,8,1,B,11,32,17,9,3,D,20,18-30,Masculino,Bryan,197
19356,198,50,28,9,82,84,76,45,3,0,C,7,19,41,20,17,R,20,18-30,Femenino,Marie,198
19357,40,35,18,7,65,37,43,32,6,1,B,12,21,9,7,25,R,20,18-30,Masculino,Andrew,40
19358,199,43,24,20,69,34,23,63,6,1,C,12,5,42,5,26,D,20,18-30,Masculino,Troy,199
19359,200,37,26,8,53,31,2,81,3,4,C,0,9,15,19,5,R,20,18-30,Masculino,Devin,200
19360,150,49,27,15,51,40,19,93,1,0,C,18,30,27,1,18,D,20,18-30,Masculino,Leonard,150
19361,201,42,28,19,100,91,92,85,2,0,C,13,13,20,12,28,R,20,18-30,Masculino,Dennis,201
19362,192,50,12,7,23,23,78,25,9,1,A,7,9,14,7,24,D,20,18-30,Femenino,Lisa,192
19363,4,26,23,1,24,62,86,20,3,2,B,0,14,50,7,28,R,20,18-30,Masculino,Daniel,4
19364,202,11,28,4,79,54,61,71,10,1,C,17,20,42,9,28,D,20,18-30,Masculino,Maxwell,202
19365,4,43,1,3,32,18,31,82,0,2,C,7,3,16,19,21,D,20,18-30,Masculino,Daniel,4
19366,80,37,6,15,90,52,10,43,3,2,C,9,1,10,14,2,D,20,18-30,Masculino,John,80
19367,203,40,6,11,47,90,76,32,7,4,A,11,23,38,15,10,D,20,18-30,Femenino,Shelby,203
19368,146,33,0,12,38,31,31,60,5,2,C,16,34,8,7,20,R,20,18-30,Femenino,Lindsey,146
19369,67,25,5,1,56,74,18,11,3,4,A,4,34,48,0,4,D,20,18-30,Masculino,William,67
19370,24,2,8,24,97,45,19,0,0,1,A,13,23,29,14,16,D,20,18-30,Masculino,Christopher,24
19371,117,2,18,14,5,85,27,92,10,1,A,0,33,45,13,3,D,20,18-30,Femenino,Shawna,117
19372,204,23,30,6,16,4,87,69,9,4,C,18,19,2,2,10,D,20,18-30,Masculino,Anthony,204
19373,41,34,6,20,44,51,43,58,7,3,C,2,29,16,13,15,R,20,18-30,Femenino,Ashley,41
19374,79,4,7,4,37,20,13,38,3,1,C,16,14,9,3,27,D,20,18-30,Masculino,Edward,79
19375,15,30,4,19,76,79,43,40,2,2,A,4,19,9,20,18,R,20,18-30,Masculino,David,15
19376,80,23,10,10,77,91,55,82,5,1,A,12,28,8,14,9,R,20,18-30,Masculino,John,80
19377,205,43,15,2,97,100,8,72,7,4,A,17,4,1,13,10,D,20,18-30,Femenino,Regina,205
19378,65,31,1,19,53,11,61,100,6,3,C,12,11,21,20,1,D,20,18-30,Masculino,Richard,65
19379,7,46,22,24,32,17,69,53,4,4,B,9,22,0,10,19,D,20,18-30,Femenino,Samantha,7
19380,11,24,2,12,90,32,33,58,7,4,B,6,30,26,6,3,D,20,18-30,Masculino,Matthew,11
19381,90,26,1,22,48,94,40,2,2,2,C,13,30,35,9,7,R,20,18-30,Masculino,Jonathan,90
19382,53,24,2,21,73,87,82,16,5,0,B,9,23,4,0,8,D,20,18-30,Femenino,Debra,53
19383,28,50,6,4,41,16,23,89,10,2,C,11,36,2,14,8,R,20,18-30,Masculino,Timothy,28
19384,192,14,3,14,94,53,87,76,5,3,C,17,19,18,1,2,R,20,18-30,Femenino,Lisa,192
19385,56,9,2,15,11,3,20,67,6,0,A,5,27,40,11,9,R,20,18-30,Masculino,Kevin,56
19386,109,12,27,7,48,61,44,95,10,1,A,15,27,36,4,7,R,20,18-30,Masculino,Aaron,109
19387,206,48,0,3,10,92,79,71,7,1,B,16,26,0,15,7,R,20,18-30,Masculino,Dakota,206
19388,4,4,9,23,40,42,36,12,3,0,C,15,19,36,2,22,D,20,18-30,Masculino,Daniel,4
19389,182,27,8,2,99,24,84,68,9,4,A,8,14,47,6,26,D,20,18-30,Masculino,Tony,182
19390,124,26,1,9,34,27,16,43,2,1,B,10,26,21,14,22,R,20,18-30,Masculino,Cody,124
19391,12,41,29,3,2,57,12,75,7,0,A,12,24,45,9,16,D,20,18-30,Masculino,Brandon,12
19392,108,10,12,12,32,18,27,68,4,1,B,1,31,16,20,5,R,20,18-30,Masculino,Michael,108
19393,207,4,28,20,75,42,88,16,4,4,B,14,1,41,18,3,D,20,18-30,Masculino,Chase,207
19394,116,17,1,18,84,48,66,62,2,2,C,13,3,7,3,14,R,20,18-30,Masculino,Jeffery,116
19395,13,13,21,9,47,93,72,86,10,4,C,15,17,3,18,2,R,20,18-30,Femenino,Emily,13
19396,99,8,11,12,38,49,15,19,4,3,A,18,1,18,20,18,D,20,18-30,Masculino,Joshua,99
19397,108,13,3,19,79,92,72,54,1,2,A,2,6,28,18,13,R,20,18-30,Masculino,Michael,108
19398,31,18,4,11,51,59,31,21,6,0,C,16,5,49,0,14,R,20,18-30,Masculino,Scott,31
19399,136,44,20,21,72,2,26,45,6,0,A,0,13,32,15,7,D,20,18-30,Masculino,Gregory,136
19400,115,2,13,13,62,32,89,43,2,3,A,18,18,21,19,12,D,20,31-45,Masculino,Jason,115
19401,41,34,29,10,100,68,58,9,2,2,A,1,15,2,8,20,R,20,31-45,Femenino,Ashley,41
19402,115,40,20,2,99,30,8,24,8,4,A,10,23,34,1,9,D,20,31-45,Masculino,Jason,115
19403,136,34,12,14,76,79,54,63,2,1,B,14,29,50,15,21,D,20,31-45,Masculino,Gregory,136
19404,208,20,24,13,84,32,19,99,10,2,C,14,36,48,2,25,R,20,31-45,Masculino,Antonio,208
19405,209,44,6,4,49,90,26,90,9,1,A,0,14,48,17,21,D,20,31-45,Femenino,Jordan,209
19406,33,27,29,18,69,39,61,17,5,1,C,0,7,34,8,28,R,20,31-45,Masculino,Joseph,33
19407,210,28,7,24,49,89,36,19,10,3,A,9,5,38,5,14,R,20,31-45,Femenino,Madison,210
19408,18,27,7,12,82,79,53,95,5,4,C,8,27,42,8,6,R,20,31-45,Masculino,Randy,18
19409,18,23,20,25,17,25,54,45,1,0,C,12,17,11,5,26,D,20,31-45,Masculino,Randy,18
19410,57,2,0,15,62,49,31,93,2,0,C,10,4,5,4,21,D,20,31-45,Femenino,Kimberly,57
19411,11,28,30,8,72,50,70,50,2,1,A,5,28,22,5,2,R,20,31-45,Masculino,Matthew,11
19412,152,33,8,20,62,82,90,25,9,1,A,11,24,32,5,26,D,20,31-45,Femenino,Jodi,152
19413,143,46,21,2,88,12,98,84,7,3,C,7,36,40,14,2,D,20,31-45,Femenino,Susan,143
19414,211,49,13,3,69,26,9,88,6,1,A,13,10,47,17,3,D,20,31-45,Masculino,Kyle,211
19415,40,43,29,3,65,58,32,0,10,1,C,12,17,45,13,17,R,20,31-45,Masculino,Andrew,40
19416,41,36,17,16,38,81,71,51,0,3,A,7,8,18,6,21,R,20,31-45,Femenino,Ashley,41
19417,212,27,14,20,17,61,5,88,9,0,A,14,22,45,4,18,R,20,31-45,Masculino,Frank,212
19418,213,1,28,16,81,33,39,55,1,2,C,6,33,4,20,4,R,20,31-45,Femenino,Terri,213
19419,15,7,18,18,87,85,56,59,2,4,A,7,18,34,12,7,D,20,31-45,Masculino,David,15
19420,98,21,7,2,85,16,92,30,3,1,C,11,25,28,5,21,D,20,31-45,Femenino,Jill,98
19421,112,42,19,21,52,39,95,54,10,3,A,8,26,41,20,17,D,20,31-45,Femenino,Kristen,112
19422,126,7,21,18,86,30,90,98,0,0,B,7,21,24,3,23,D,20,31-45,Femenino,Nancy,126
19423,68,23,3,25,89,98,63,19,10,3,B,1,1,18,3,24,R,20,31-45,Masculino,Nicholas,68
19424,193,45,21,3,35,55,10,81,2,1,A,18,36,50,8,13,R,20,31-45,Masculino,Juan,193
19425,111,37,25,20,84,83,87,78,10,1,A,7,17,32,15,3,R,20,31-45,Femenino,Amanda,111
19426,214,38,23,11,79,52,53,50,0,2,A,3,21,49,16,7,R,20,31-45,Femenino,Amber,214
19427,215,24,4,20,59,41,100,50,2,1,A,16,1,26,14,13,D,20,31-45,Femenino,Bonnie,215
19428,63,45,26,18,60,8,81,46,6,0,B,16,8,18,17,22,R,20,31-45,Masculino,Keith,63
19429,216,49,16,11,67,75,10,76,0,4,C,18,36,1,19,5,D,20,31-45,Femenino,Tanya,216
19430,127,33,17,0,42,77,53,87,8,4,C,8,12,13,11,17,D,20,31-45,Femenino,Melissa,127
19431,83,19,8,22,13,21,1,70,1,4,A,9,25,5,0,0,D,20,31-45,Femenino,Christina,83
19432,217,31,24,0,63,15,66,17,0,2,B,14,6,25,18,14,R,20,31-45,Femenino,Autumn,217
19433,218,6,28,14,77,76,78,98,1,3,A,16,36,34,16,25,R,20,31-45,Femenino,Tracy,218
19434,70,48,6,21,34,86,10,88,10,4,A,8,34,15,0,18,D,20,31-45,Femenino,Lauren,70
19435,218,7,22,23,47,3,62,13,6,2,B,3,27,12,12,25,R,20,31-45,Femenino,Tracy,218
19436,219,43,27,20,17,42,93,53,3,0,C,16,9,30,17,13,D,20,31-45,Femenino,Jeanne,219
19437,220,50,22,13,1,34,12,97,1,3,C,14,19,32,1,1,R,20,31-45,Femenino,Natasha,220
19438,4,17,10,25,35,38,68,8,2,4,A,16,20,14,7,4,D,20,31-45,Masculino,Daniel,4
19439,221,0,9,22,48,24,58,24,7,0,A,6,8,21,18,8,D,20,31-45,Femenino,Olivia,221
19440,222,33,27,8,27,61,5,68,2,4,A,6,9,15,17,29,D,20,31-45,Femenino,Amy,222
19441,137,48,21,8,95,80,17,99,6,3,B,12,11,19,0,22,D,20,31-45,Femenino,Denise,137
19442,53,9,12,14,0,71,95,100,10,4,A,10,35,26,3,1,R,20,31-45,Femenino,Debra,53
19443,223,3,24,20,41,13,85,55,7,0,B,3,32,37,1,22,D,20,31-45,Femenino,Kari,223
19444,38,2,2,12,66,16,83,93,2,3,B,6,8,23,19,25,R,20,31-45,Masculino,Justin,38
19445,69,38,4,21,18,73,77,6,9,2,B,10,21,48,19,18,D,20,31-45,Masculino,Stephen,69
19446,224,30,5,2,70,1,91,23,10,4,C,9,36,47,9,27,D,20,31-45,Femenino,Melinda,224
19447,97,21,9,12,64,83,22,77,1,0,A,6,30,9,15,4,D,20,31-45,Masculino,Ronald,97
19448,168,45,8,22,86,77,47,94,2,3,C,4,3,48,10,24,R,20,31-45,Masculino,Jon,168
19449,208,49,22,20,86,53,55,28,9,1,C,15,1,14,20,4,D,20,31-45,Masculino,Antonio,208
19450,129,36,1,20,43,94,77,39,4,2,C,9,4,17,9,8,R,20,31-45,Femenino,Kayla,129
19451,24,47,28,13,79,73,60,52,3,0,B,0,29,15,4,4,D,20,31-45,Masculino,Christopher,24
19452,199,6,25,24,51,85,91,97,7,3,C,17,13,44,5,11,D,20,31-45,Masculino,Troy,199
19453,13,33,17,11,52,45,85,17,9,3,B,7,32,29,2,7,R,20,31-45,Femenino,Emily,13
19454,56,40,12,19,61,28,24,7,2,4,B,2,3,45,5,2,D,20,31-45,Masculino,Kevin,56
19455,225,16,11,9,16,99,91,40,0,3,A,17,17,16,18,11,R,20,31-45,Masculino,Geoffrey,225
19456,15,20,12,4,29,42,69,79,2,0,A,15,10,2,3,10,D,20,31-45,Masculino,David,15
19457,192,10,1,3,22,98,12,7,8,0,C,12,21,10,16,15,R,20,31-45,Femenino,Lisa,192
19458,121,20,15,21,65,45,6,28,8,2,B,8,19,7,15,5,D,20,31-45,Masculino,Patrick,121
19459,171,44,16,17,70,92,45,80,6,0,B,18,11,49,5,17,D,20,31-45,Femenino,Christine,171
19460,143,15,15,17,69,98,41,94,0,2,B,14,0,47,20,27,D,20,31-45,Femenino,Susan,143
19461,209,32,8,2,74,41,76,88,1,0,B,18,13,26,18,15,D,20,31-45,Femenino,Jordan,209
19462,70,12,24,16,8,89,88,19,6,4,B,10,20,20,15,26,D,20,31-45,Femenino,Lauren,70
19463,44,23,12,23,16,21,97,20,5,1,A,10,18,9,19,9,D,20,31-45,Masculino,Nathan,44
19464,13,22,30,1,89,49,64,49,1,0,B,14,10,45,16,3,R,20,31-45,Femenino,Emily,13
19465,22,50,19,21,96,23,71,45,6,0,C,15,0,9,19,0,D,20,31-45,Masculino,Jeremy,22
19466,20,16,16,22,36,42,92,34,10,3,C,16,7,35,3,10,R,20,31-45,Femenino,Jessica,20
19467,111,15,9,3,52,71,58,24,0,4,B,3,25,7,10,11,D,20,31-45,Femenino,Amanda,111
19468,69,40,14,11,87,9,41,71,10,0,B,1,32,3,13,15,D,20,31-45,Masculino,Stephen,69
19469,226,42,4,11,86,1,0,94,6,2,A,5,20,49,20,28,D,20,31-45,Masculino,Jerry,226
19470,118,48,16,4,73,96,55,23,3,3,C,18,27,17,17,0,R,20,31-45,Masculino,Adam,118
19471,28,18,11,5,59,81,84,25,8,4,A,13,20,4,11,7,D,20,31-45,Masculino,Timothy,28
19472,197,44,1,1,63,41,18,72,2,1,B,11,5,50,2,6,D,20,31-45,Masculino,Bryan,197
19473,225,3,18,24,65,24,60,81,6,3,C,13,34,5,15,30,D,20,31-45,Masculino,Geoffrey,225
19474,227,48,22,17,53,29,49,64,1,2,A,11,28,10,7,23,R,20,31-45,Masculino,Victor,227
19475,134,27,9,1,21,11,63,58,2,1,A,3,0,43,7,7,D,20,31-45,Masculino,Brian,134
19476,228,38,3,4,64,0,95,30,1,3,B,10,33,1,0,11,R,20,31-45,Femenino,Bridget,228
19477,229,24,10,8,48,95,50,28,9,4,C,13,17,41,13,22,D,20,31-45,Femenino,Hannah,229
19478,230,10,5,11,78,86,52,11,9,3,B,7,22,33,11,27,D,20,31-45,Femenino,Dawn,230
19479,24,4,4,20,49,34,6,40,3,0,A,1,18,15,7,2,R,20,31-45,Masculino,Christopher,24
19480,21,8,5,15,7,8,83,48,9,3,B,15,27,29,4,29,R,20,31-45,Femenino,Rebecca,21
19481,231,4,27,12,80,92,66,3,4,4,A,3,24,38,14,18,R,20,31-45,Masculino,Allen,231
19482,232,14,4,6,87,25,67,40,3,3,C,1,16,12,7,17,R,20,31-45,Femenino,Nichole,232
19483,14,23,6,7,48,6,82,72,7,2,A,13,14,21,2,2,D,20,31-45,Femenino,Kelly,14
19484,214,3,20,24,82,18,76,86,4,1,C,2,2,37,18,17,R,20,31-45,Femenino,Amber,214
19485,64,25,28,24,49,61,50,7,9,4,A,3,4,35,4,16,D,20,31-45,Femenino,Deborah,64
19486,233,5,22,16,70,60,5,52,2,3,B,15,6,45,2,1,R,20,31-45,Masculino,Bobby,233
19487,157,35,13,6,91,24,79,90,2,3,C,8,10,13,17,13,D,20,31-45,Femenino,Dominique,157
19488,222,2,9,1,48,54,28,100,4,0,A,2,34,43,0,30,R,20,31-45,Femenino,Amy,222
19489,11,10,27,10,9,30,61,38,10,4,B,6,20,9,11,21,R,20,31-45,Masculino,Matthew,11
19490,33,36,14,25,67,87,24,21,9,2,C,16,10,19,17,1,R,20,31-45,Masculino,Joseph,33
19491,11,49,5,23,57,5,24,84,7,2,C,9,22,36,2,17,D,20,31-45,Masculino,Matthew,11
19492,4,16,29,3,29,50,61,100,9,4,A,18,0,13,5,10,R,20,31-45,Masculino,Daniel,4
19493,10,29,22,23,18,25,0,80,7,3,B,13,24,33,10,13,R,20,31-45,Femenino,Kathleen,10
19494,234,6,22,10,28,30,62,12,3,0,B,13,28,10,12,24,D,20,31-45,Masculino,George,234
19495,52,47,26,0,19,37,98,90,4,3,B,15,19,47,0,19,R,20,31-45,Masculino,Travis,52
19496,155,35,3,20,50,68,62,93,4,0,C,4,15,30,16,19,D,20,31-45,Masculino,Nathaniel,155
19497,211,28,20,20,25,2,84,3,9,4,B,1,0,13,16,8,D,20,31-45,Masculino,Kyle,211
19498,235,36,23,3,10,24,14,99,8,2,A,12,18,31,6,27,D,20,31-45,Masculino,Johnny,235
19499,45,35,21,1,76,51,5,10,8,1,B,17,13,48,2,25,R,20,31-45,Femenino,Cynthia,45
19500,136,8,11,19,26,18,33,47,9,0,A,6,13,5,20,3,D,20,31-45,Masculino,Gregory,136
19501,127,31,9,25,52,55,61,67,4,3,C,18,7,29,14,5,R,20,31-45,Femenino,Melissa,127
19502,192,35,25,18,64,8,27,66,1,0,B,9,3,3,18,13,R,20,31-45,Femenino,Lisa,192
19503,58,3,26,3,80,84,58,71,6,4,B,13,17,21,8,10,D,20,31-45,Femenino,Sara,58
19504,88,12,11,11,61,92,75,81,7,3,B,3,6,15,9,24,R,20,31-45,Femenino,Leslie,88
19505,116,22,3,13,64,81,22,68,1,2,B,12,28,23,19,25,D,20,31-45,Masculino,Jeffery,116
