,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
65558,65559,<18,Female,Intermediate,1,9,16,51,92,42,41,1,1,B,8,11,43,15,23,D
65562,65563,<18,Female,Intermediate,4,3,22,30,55,4,98,2,0,C,5,5,49,6,15,D
65573,65574,<18,Female,Intermediate,6,21,18,81,52,97,38,6,1,B,0,24,10,4,5,D
65578,65579,<18,Female,Intermediate,47,29,9,78,37,61,47,7,4,A,9,23,29,2,25,D
16409,16410,<18,Female,Intermediate,44,23,15,42,22,45,81,3,4,A,1,19,22,9,28,R
65595,65596,<18,Female,Intermediate,24,20,19,31,9,76,75,3,3,B,2,28,2,15,0,D
65610,65611,<18,Female,Intermediate,33,21,11,38,35,19,71,1,3,B,3,31,49,17,27,R
57504,57505,<18,Female,Intermediate,8,25,21,6,90,78,35,0,3,A,11,10,42,3,14,R
16383,16384,<18,Female,Intermediate,15,16,19,34,36,35,55,4,2,B,12,33,31,7,12,D
57499,57500,<18,Female,Intermediate,6,29,16,79,9,21,26,7,1,A,2,32,37,9,12,R
65624,65625,<18,Female,Intermediate,47,0,23,98,68,37,36,6,2,C,16,10,36,15,24,R
65557,65558,<18,Female,Intermediate,7,8,18,69,69,5,46,8,0,C,2,17,17,4,11,R
16460,16461,<18,Female,Intermediate,1,1,18,39,43,16,28,6,0,A,3,25,0,13,22,D
65824,65825,<18,Female,Intermediate,23,1,11,17,23,44,9,0,3,C,7,8,30,20,12,D
65833,65834,<18,Female,Intermediate,49,25,20,37,78,97,90,3,4,A,1,28,31,12,1,D
57112,57113,<18,Female,Intermediate,29,23,23,34,71,39,6,8,2,C,9,6,12,11,29,R
47248,47249,<18,Female,Intermediate,2,26,24,33,97,14,59,4,1,A,16,21,1,13,22,R
57089,57090,<18,Female,Intermediate,29,10,20,69,67,71,62,4,3,B,10,0,12,5,3,D
51258,51259,<18,Female,Intermediate,9,5,7,28,82,20,72,6,2,C,2,8,17,17,20,R
66195,66196,<18,Female,Intermediate,7,5,10,59,13,99,4,10,2,C,14,17,49,14,0,R
23462,23463,<18,Female,Intermediate,42,22,12,31,0,63,16,3,4,C,1,31,47,0,18,D
47225,47226,<18,Female,Intermediate,16,29,6,41,85,56,8,3,4,C,11,25,25,2,22,D
66243,66244,<18,Female,Intermediate,26,10,10,17,47,52,8,6,1,B,11,28,36,1,3,D
16117,16118,<18,Female,Intermediate,9,1,22,83,51,58,94,9,0,C,7,3,20,20,20,D
16112,16113,<18,Female,Intermediate,19,3,24,13,64,55,77,4,1,A,14,7,26,18,25,R
47224,47225,<18,Female,Intermediate,20,13,24,73,26,38,23,8,3,B,0,11,39,17,27,D
57120,57121,<18,Female,Intermediate,41,8,8,92,24,20,51,6,0,B,4,16,9,3,4,R
57057,57058,<18,Female,Intermediate,22,3,14,4,87,40,84,3,1,C,1,12,21,12,16,D
66261,66262,<18,Female,Intermediate,48,30,6,38,61,93,90,0,1,A,8,18,28,12,9,D
66268,66269,<18,Female,Intermediate,21,23,10,32,24,70,73,10,2,B,10,14,27,10,11,D
16090,16091,<18,Female,Intermediate,20,9,4,66,81,19,29,5,2,B,2,17,45,4,24,D
57031,57032,<18,Female,Intermediate,6,2,13,62,30,61,74,3,3,C,7,18,35,20,7,D
66283,66284,<18,Female,Intermediate,18,9,0,99,10,75,89,1,1,A,8,35,2,13,12,D
51301,51302,<18,Female,Intermediate,11,22,1,11,92,27,28,4,0,B,8,31,47,1,4,D
16089,16090,<18,Female,Intermediate,36,22,8,30,25,34,4,5,1,B,1,8,48,4,23,D
20819,20820,<18,Female,Intermediate,4,1,25,71,94,23,58,1,3,A,3,29,34,2,4,D
51316,51317,<18,Female,Intermediate,5,11,19,7,70,60,50,9,2,B,4,9,14,13,20,R
20831,20832,<18,Female,Intermediate,22,5,5,68,80,1,41,3,3,C,10,11,47,9,13,D
47178,47179,<18,Female,Intermediate,35,21,15,59,98,59,21,1,1,C,5,32,8,17,0,R
66252,66253,<18,Female,Intermediate,30,14,23,77,88,38,49,0,0,C,12,12,25,9,8,R
65831,65832,<18,Female,Intermediate,22,29,2,37,60,28,68,6,4,B,12,28,10,16,1,D
66155,66156,<18,Female,Intermediate,39,4,13,71,10,80,99,3,1,A,8,28,36,17,8,D
25579,25580,<18,Female,Intermediate,6,14,5,86,54,63,16,9,4,C,13,33,35,18,25,R
16240,16241,<18,Female,Intermediate,32,11,23,87,28,88,17,4,4,B,1,10,20,1,22,R
25555,25556,<18,Female,Intermediate,3,0,23,71,4,28,95,8,3,B,14,21,15,18,2,D
20738,20739,<18,Female,Intermediate,20,13,12,98,32,6,19,9,4,B,6,32,21,8,1,D
23491,23492,<18,Female,Intermediate,22,7,17,10,7,73,95,4,1,B,1,13,3,20,6,R
65927,65928,<18,Female,Intermediate,35,1,23,75,47,47,71,0,0,A,17,21,15,7,29,D
65935,65936,<18,Female,Intermediate,22,4,4,86,64,90,75,6,2,B,5,2,31,15,7,R
65945,65946,<18,Female,Intermediate,49,15,23,78,70,95,36,1,3,B,9,4,42,7,9,R
65946,65947,<18,Female,Intermediate,0,2,13,47,97,34,54,6,2,C,0,4,7,19,0,R
47319,47320,<18,Female,Intermediate,3,8,25,39,56,84,54,7,2,C,10,23,11,6,22,D
65954,65955,<18,Female,Intermediate,43,1,24,32,98,72,76,0,0,B,8,20,50,9,5,D
65955,65956,<18,Female,Intermediate,14,0,14,99,99,87,36,2,3,A,7,10,41,19,20,R
47265,47266,<18,Female,Intermediate,26,20,18,26,50,29,46,10,2,A,4,22,42,20,6,D
25558,25559,<18,Female,Intermediate,0,8,1,81,78,21,49,0,1,B,1,24,22,15,7,R
66009,66010,<18,Female,Intermediate,14,6,0,89,72,0,53,8,4,A,1,6,12,9,29,D
20749,20750,<18,Female,Intermediate,38,28,15,25,54,18,29,3,2,A,5,11,29,20,4,D
16211,16212,<18,Female,Intermediate,6,20,21,82,10,34,6,7,3,B,16,7,2,4,16,D
66030,66031,<18,Female,Intermediate,20,11,9,51,86,0,78,7,1,C,12,9,2,4,24,R
57139,57140,<18,Female,Intermediate,47,7,1,32,58,99,39,4,0,C,7,21,23,10,10,D
57130,57131,<18,Female,Intermediate,35,1,14,52,15,35,39,4,2,B,5,33,16,4,28,D
16196,16197,<18,Female,Intermediate,38,25,19,61,74,21,86,3,1,B,3,29,33,10,20,D
16179,16180,<18,Female,Intermediate,25,26,18,86,75,30,19,3,2,A,1,33,50,6,25,D
20756,20757,<18,Female,Intermediate,9,14,22,30,74,62,40,9,3,C,10,32,7,5,4,R
16177,16178,<18,Female,Intermediate,7,12,9,44,11,59,55,6,4,B,0,36,27,9,23,R
25566,25567,<18,Female,Intermediate,17,5,12,89,85,34,7,7,0,C,18,11,13,12,15,R
16212,16213,<18,Female,Intermediate,33,6,4,48,82,75,63,0,0,C,3,17,24,0,12,R
65456,65457,<18,Female,Intermediate,19,7,2,12,98,4,2,4,2,A,16,7,14,5,16,R
65449,65450,<18,Female,Intermediate,47,19,10,61,84,28,4,2,1,B,16,21,22,3,16,D
65434,65435,<18,Female,Intermediate,31,0,11,44,46,76,75,10,2,A,15,32,0,10,14,D
47959,47960,<18,Female,Intermediate,7,25,24,61,74,96,2,1,4,B,3,22,49,2,18,R
25178,25179,<18,Female,Intermediate,31,29,15,45,24,94,89,10,4,C,17,35,34,9,22,D
20354,20355,<18,Female,Intermediate,20,8,0,89,88,30,30,6,2,B,3,14,10,9,21,D
16804,16805,<18,Female,Intermediate,20,23,2,18,96,63,31,9,2,B,14,21,43,0,28,R
64771,64772,<18,Female,Intermediate,36,14,18,68,89,67,58,9,3,C,12,23,9,3,15,R
25182,25183,<18,Female,Intermediate,33,23,15,96,10,90,47,3,1,A,0,4,7,8,26,D
20360,20361,<18,Female,Intermediate,0,8,0,73,35,91,8,2,0,C,6,30,1,8,5,D
47915,47916,<18,Female,Intermediate,23,8,14,62,66,75,68,3,3,A,0,3,25,14,25,D
16797,16798,<18,Female,Intermediate,39,1,17,98,52,19,92,8,3,A,12,34,7,0,12,D
20363,20364,<18,Female,Intermediate,1,8,22,50,2,90,34,3,3,B,9,25,24,8,17,D
64835,64836,<18,Female,Intermediate,3,18,22,17,76,48,69,0,3,C,2,25,11,2,7,D
50905,50906,<18,Female,Intermediate,32,30,17,16,92,34,87,4,1,B,2,22,38,4,23,D
64844,64845,<18,Female,Intermediate,0,7,7,62,63,16,40,3,3,C,16,33,1,9,10,R
64847,64848,<18,Female,Intermediate,27,17,7,6,10,30,22,3,0,A,7,31,24,19,3,R
57995,57996,<18,Female,Intermediate,17,28,5,53,88,51,2,6,4,A,17,34,35,12,5,D
64852,64853,<18,Female,Intermediate,36,24,5,10,94,49,72,7,1,C,11,22,4,2,17,R
20369,20370,<18,Female,Intermediate,3,29,8,67,48,17,28,3,3,B,14,2,27,19,1,D
16787,16788,<18,Female,Intermediate,39,28,24,12,71,9,61,8,1,A,14,22,8,1,1,D
47864,47865,<18,Female,Intermediate,28,14,22,95,61,7,33,10,0,A,7,13,14,20,30,R
23714,23715,<18,Female,Intermediate,14,1,25,0,91,73,71,10,4,B,8,0,27,4,1,D
57985,57986,<18,Female,Intermediate,32,21,14,46,26,37,57,2,1,B,4,17,14,16,1,D
25226,25227,<18,Female,Intermediate,14,5,20,75,80,5,2,10,3,C,1,4,18,13,18,D
57984,57985,<18,Female,Intermediate,7,4,10,27,75,40,95,6,3,B,14,10,34,9,22,D
20384,20385,<18,Female,Intermediate,41,5,20,11,94,71,66,7,2,A,18,33,36,18,12,R
58004,58005,<18,Female,Intermediate,38,15,14,24,1,63,74,8,3,A,4,3,24,12,10,D
64914,64915,<18,Female,Intermediate,33,20,12,7,50,30,89,5,1,B,12,22,42,5,29,R
64736,64737,<18,Female,Intermediate,1,9,18,70,80,41,36,2,3,B,1,6,42,2,8,D
64721,64722,<18,Female,Intermediate,23,11,2,100,70,65,1,1,4,B,14,1,14,7,4,R
58196,58197,<18,Female,Intermediate,27,7,19,8,78,49,28,5,4,B,2,18,15,0,2,R
20239,20240,<18,Female,Intermediate,21,30,23,54,73,18,75,9,1,A,14,27,22,17,29,D
20241,20242,<18,Female,Intermediate,5,17,14,7,15,77,36,0,2,B,13,20,41,19,9,R
64492,64493,<18,Female,Intermediate,29,23,12,48,59,50,12,2,2,C,18,25,9,7,12,R
17063,17064,<18,Female,Intermediate,40,12,19,25,23,64,48,0,4,B,15,27,1,0,12,D
64526,64527,<18,Female,Intermediate,0,5,25,9,19,94,61,4,0,A,4,26,25,19,16,D
25102,25103,<18,Female,Intermediate,16,8,16,80,47,49,74,1,1,C,13,32,25,20,12,R
48079,48080,<18,Female,Intermediate,6,23,7,77,89,91,3,3,4,C,5,29,35,0,8,D
48078,48079,<18,Female,Intermediate,39,26,8,98,75,98,87,6,3,C,17,22,13,0,19,D
20252,20253,<18,Female,Intermediate,46,4,12,23,42,56,21,4,2,C,18,33,25,7,18,R
48068,48069,<18,Female,Intermediate,7,14,11,70,45,93,91,1,0,B,1,14,30,15,15,R
64722,64723,<18,Female,Intermediate,17,14,15,27,16,12,69,0,1,C,9,5,19,4,22,D
64556,64557,<18,Female,Intermediate,5,27,23,91,18,28,95,3,1,C,2,8,30,0,11,D
25126,25127,<18,Female,Intermediate,39,3,2,97,49,41,75,1,3,B,7,28,33,6,24,R
20267,20268,<18,Female,Intermediate,2,11,15,29,77,23,79,4,0,A,4,27,42,0,28,R
20289,20290,<18,Female,Intermediate,33,25,9,56,18,30,41,6,2,B,15,33,23,3,9,R
48009,48010,<18,Female,Intermediate,24,22,7,21,58,13,56,5,4,A,17,11,23,10,18,D
64653,64654,<18,Female,Intermediate,12,18,22,67,70,41,42,3,2,B,3,18,14,1,10,R
58079,58080,<18,Female,Intermediate,32,14,8,36,29,38,92,10,2,A,8,15,11,17,25,R
64662,64663,<18,Female,Intermediate,30,5,7,59,99,36,3,5,0,A,18,30,2,20,29,R
50887,50888,<18,Female,Intermediate,7,30,21,10,27,8,41,8,1,B,13,18,50,13,5,D
64681,64682,<18,Female,Intermediate,4,25,8,50,75,2,11,3,1,C,9,6,30,18,19,D
64685,64686,<18,Female,Intermediate,40,5,2,66,92,92,81,1,3,B,8,20,13,14,1,D
64709,64710,<18,Female,Intermediate,42,15,18,33,90,96,59,10,1,A,8,30,24,0,12,R
20254,20255,<18,Female,Intermediate,3,24,21,64,66,81,81,10,0,A,18,31,47,11,2,R
64916,64917,<18,Female,Intermediate,48,30,6,11,60,40,17,5,1,B,7,33,15,12,10,R
64919,64920,<18,Female,Intermediate,25,1,3,53,14,11,40,5,4,C,8,18,14,1,24,D
57942,57943,<18,Female,Intermediate,17,7,3,38,12,6,4,10,4,C,1,1,1,2,17,R
16599,16600,<18,Female,Intermediate,28,10,7,12,92,92,1,5,3,A,7,25,6,13,8,R
57758,57759,<18,Female,Intermediate,38,20,5,97,55,18,21,4,0,C,11,14,39,10,6,R
65203,65204,<18,Female,Intermediate,12,0,7,32,90,75,28,10,3,A,10,35,38,14,16,R
65244,65245,<18,Female,Intermediate,28,24,18,62,36,76,77,0,2,A,3,25,23,7,28,R
65247,65248,<18,Female,Intermediate,30,20,17,92,69,6,96,7,1,B,11,33,16,0,23,R
16560,16561,<18,Female,Intermediate,29,26,19,95,64,62,99,5,4,C,7,14,46,1,30,D
65251,65252,<18,Female,Intermediate,5,4,25,92,96,68,39,4,0,C,4,35,0,15,30,R
65256,65257,<18,Female,Intermediate,38,1,22,69,1,13,35,0,4,B,1,3,6,4,16,R
65286,65287,<18,Female,Intermediate,13,14,24,50,16,81,88,10,4,C,13,10,11,2,24,D
65288,65289,<18,Female,Intermediate,31,21,7,28,20,83,26,6,3,A,18,5,0,19,30,D
65304,65305,<18,Female,Intermediate,21,19,9,69,52,72,21,9,0,B,7,19,36,18,14,R
65193,65194,<18,Female,Intermediate,22,28,12,75,83,64,9,8,2,B,17,10,31,3,11,R
65325,65326,<18,Female,Intermediate,29,20,24,65,10,42,93,3,0,B,16,10,44,3,27,R
65326,65327,<18,Female,Intermediate,1,3,22,50,75,38,34,7,1,B,13,19,34,2,18,R
51053,51054,<18,Female,Intermediate,46,1,24,43,88,79,23,1,3,C,1,14,5,16,28,D
51058,51059,<18,Female,Intermediate,46,6,8,41,95,17,17,9,3,B,3,22,37,13,21,R
23608,23609,<18,Female,Intermediate,13,18,19,92,87,95,20,6,1,B,13,28,48,14,24,R
47594,47595,<18,Female,Intermediate,8,14,10,52,12,65,17,3,1,A,3,36,38,18,2,D
65379,65380,<18,Female,Intermediate,7,27,8,64,68,31,56,3,2,B,12,8,16,13,5,D
65382,65383,<18,Female,Intermediate,21,6,15,32,94,46,86,10,4,C,14,18,9,18,28,D
16514,16515,<18,Female,Intermediate,4,2,7,34,8,28,51,3,3,B,14,20,43,8,29,D
23600,23601,<18,Female,Intermediate,13,10,16,67,58,71,31,6,3,C,3,23,26,10,11,D
51116,51117,<18,Female,Intermediate,29,16,3,86,29,70,42,4,1,A,12,14,11,1,10,R
51119,51120,<18,Female,Intermediate,16,4,3,16,51,25,11,10,2,C,12,23,4,20,8,R
51018,51019,<18,Female,Intermediate,29,27,15,82,51,0,93,4,4,C,4,34,45,2,6,D
65181,65182,<18,Female,Intermediate,5,9,21,1,41,65,38,6,3,B,14,5,31,3,21,R
20507,20508,<18,Female,Intermediate,40,3,15,33,66,37,99,9,3,B,12,23,19,7,26,R
47666,47667,<18,Female,Intermediate,34,10,17,1,35,53,3,4,3,C,7,3,45,16,2,R
50949,50950,<18,Female,Intermediate,8,28,1,5,64,15,68,8,2,A,8,13,22,16,4,R
57911,57912,<18,Female,Intermediate,39,25,16,2,63,50,56,8,0,B,8,31,42,3,17,R
64975,64976,<18,Female,Intermediate,35,21,25,99,52,80,44,3,1,A,18,23,33,16,27,R
23680,23681,<18,Female,Intermediate,14,19,16,83,15,34,39,9,3,A,2,34,29,20,0,R
64977,64978,<18,Female,Intermediate,6,24,6,67,73,35,63,5,3,A,15,14,5,7,5,D
50956,50957,<18,Female,Intermediate,36,8,2,100,0,11,81,9,4,B,11,12,41,0,23,D
25271,25272,<18,Female,Intermediate,7,16,22,69,22,47,15,7,3,A,4,26,31,14,27,R
47806,47807,<18,Female,Intermediate,38,12,18,54,43,62,100,4,0,A,0,32,50,0,23,D
16649,16650,<18,Female,Intermediate,21,7,1,100,90,27,21,7,0,A,3,33,21,13,15,D
57849,57850,<18,Female,Intermediate,36,0,4,62,39,1,13,1,1,B,17,26,37,1,4,D
20486,20487,<18,Female,Intermediate,40,3,15,88,46,66,47,4,1,C,12,27,1,5,29,D
16642,16643,<18,Female,Intermediate,7,29,4,9,18,16,2,9,3,A,17,16,42,10,7,D
47747,47748,<18,Female,Intermediate,49,16,20,90,99,44,88,8,4,C,12,20,5,4,8,D
57797,57798,<18,Female,Intermediate,12,4,4,52,34,96,70,8,4,B,11,33,50,4,18,R
65089,65090,<18,Female,Intermediate,23,24,17,76,70,42,22,9,3,A,2,22,24,17,28,R
47734,47735,<18,Female,Intermediate,43,30,10,8,89,23,74,3,3,C,14,18,50,0,7,R
65098,65099,<18,Female,Intermediate,28,4,23,84,86,62,78,9,3,B,15,21,5,4,16,D
16626,16627,<18,Female,Intermediate,12,16,2,6,52,46,23,0,1,A,12,18,1,20,15,D
16621,16622,<18,Female,Intermediate,34,16,13,1,57,17,25,3,3,C,2,28,15,4,6,D
16607,16608,<18,Female,Intermediate,7,27,7,33,39,23,6,9,0,B,2,24,49,6,7,D
65141,65142,<18,Female,Intermediate,49,4,18,15,100,2,36,8,1,B,0,10,11,13,2,R
57765,57766,<18,Female,Intermediate,41,1,8,38,19,59,76,10,3,C,6,4,30,17,8,R
16605,16606,<18,Female,Intermediate,14,5,22,12,91,58,92,7,4,C,2,6,45,1,21,D
65156,65157,<18,Female,Intermediate,5,22,19,54,89,21,74,1,3,B,7,12,9,13,16,R
47673,47674,<18,Female,Intermediate,27,4,0,71,53,0,32,8,1,A,2,2,46,14,4,R
56948,56949,<18,Female,Intermediate,43,29,12,99,95,5,9,6,0,C,10,21,45,2,16,R
64458,64459,<18,Female,Intermediate,12,12,6,29,28,56,78,9,1,A,4,9,6,19,30,R
66368,66369,<18,Female,Intermediate,22,27,17,29,88,6,30,6,2,B,0,36,7,13,1,D
66373,66374,<18,Female,Intermediate,3,14,16,31,10,89,67,5,4,A,18,36,44,10,18,D
67484,67485,<18,Female,Intermediate,21,6,23,67,27,68,92,10,4,B,5,0,3,13,30,D
25936,25937,<18,Female,Intermediate,22,22,11,66,64,43,76,8,4,C,13,7,27,3,11,R
46683,46684,<18,Female,Intermediate,11,3,5,99,86,26,57,6,2,A,16,3,13,15,25,D
46682,46683,<18,Female,Intermediate,30,30,17,70,47,77,46,5,3,A,14,32,0,7,25,D
15365,15366,<18,Female,Intermediate,39,22,1,96,45,36,70,6,3,A,18,32,47,17,12,D
25940,25941,<18,Female,Intermediate,45,20,5,42,35,14,77,3,4,B,1,10,11,10,22,D
15351,15352,<18,Female,Intermediate,21,28,19,23,10,6,65,2,0,A,9,1,25,6,4,D
51596,51597,<18,Female,Intermediate,34,19,19,48,85,9,8,10,3,A,16,8,24,18,15,R
23331,23332,<18,Female,Intermediate,27,22,24,8,86,95,50,0,0,A,11,30,36,0,29,R
15326,15327,<18,Female,Intermediate,43,27,18,98,9,13,58,8,1,C,13,29,4,15,15,D
67568,67569,<18,Female,Intermediate,30,8,10,75,5,42,99,9,2,B,18,15,30,3,10,D
56054,56055,<18,Female,Intermediate,2,11,10,7,61,35,31,2,0,B,13,11,48,16,15,R
15322,15323,<18,Female,Intermediate,16,5,16,29,11,92,51,1,1,C,9,23,43,1,11,D
56003,56004,<18,Female,Intermediate,4,2,21,47,6,82,84,0,3,A,10,22,25,6,15,R
15317,15318,<18,Female,Intermediate,42,5,16,60,10,76,29,5,0,A,11,18,45,9,22,R
67605,67606,<18,Female,Intermediate,14,26,3,55,33,22,91,2,3,C,4,24,42,12,18,D
15314,15315,<18,Female,Intermediate,24,3,8,46,18,85,5,6,4,B,4,33,50,17,9,R
67618,67619,<18,Female,Intermediate,40,30,15,12,88,35,86,6,4,B,0,11,47,15,23,R
46636,46637,<18,Female,Intermediate,33,19,1,36,97,9,15,7,2,C,13,6,30,3,9,D
55986,55987,<18,Female,Intermediate,45,20,21,28,67,45,33,6,1,B,18,4,30,16,27,D
55985,55986,<18,Female,Intermediate,33,17,20,33,96,24,75,5,3,B,5,27,44,19,26,R
67636,67637,<18,Female,Intermediate,21,23,2,15,89,97,6,10,1,A,9,29,13,7,4,D
21185,21186,<18,Female,Intermediate,28,21,8,4,12,18,69,3,2,A,14,18,39,14,10,D
55961,55962,<18,Female,Intermediate,34,19,4,15,44,26,28,6,1,B,2,33,3,16,27,D
67595,67596,<18,Female,Intermediate,37,17,20,76,83,48,86,4,3,A,7,11,24,12,13,D
46635,46636,<18,Female,Intermediate,9,30,19,93,83,49,38,4,0,A,15,1,17,0,11,R
56070,56071,<18,Female,Intermediate,18,21,20,81,93,73,45,7,2,A,18,9,12,13,8,R
15416,15417,<18,Female,Intermediate,28,19,3,36,59,54,18,6,1,C,12,0,47,0,17,R
51546,51547,<18,Female,Intermediate,27,18,22,72,29,1,24,0,1,C,6,24,6,20,0,R
25868,25869,<18,Female,Intermediate,47,12,5,12,34,73,65,9,1,B,9,15,21,17,18,D
46758,46759,<18,Female,Intermediate,1,9,19,2,72,97,72,8,0,A,15,23,41,11,29,R
15493,15494,<18,Female,Intermediate,14,9,0,54,49,29,58,9,1,A,2,10,18,9,25,D
21083,21084,<18,Female,Intermediate,28,12,2,2,56,8,55,4,2,A,13,0,1,18,3,D
51552,51553,<18,Female,Intermediate,9,9,25,53,38,35,8,1,1,A,8,21,47,9,6,D
51553,51554,<18,Female,Intermediate,27,19,4,0,98,20,43,0,1,A,2,19,6,10,22,R
56211,56212,<18,Female,Intermediate,30,17,2,71,38,84,99,10,4,A,3,19,8,1,26,R
56205,56206,<18,Female,Intermediate,40,25,24,9,23,61,32,9,4,A,1,36,42,1,4,R
25871,25872,<18,Female,Intermediate,47,23,24,38,6,83,76,0,4,B,17,15,23,20,6,R
46750,46751,<18,Female,Intermediate,26,1,5,93,90,75,34,4,4,B,18,18,47,16,16,R
21116,21117,<18,Female,Intermediate,31,2,24,90,12,70,83,7,3,B,9,29,43,4,19,D
56195,56196,<18,Female,Intermediate,43,15,10,78,13,84,12,2,1,C,10,23,19,8,13,D
23342,23343,<18,Female,Intermediate,27,7,13,79,41,51,86,7,3,A,13,24,3,9,26,D
46722,46723,<18,Female,Intermediate,33,24,8,56,64,81,74,8,1,B,17,24,3,17,18,R
15480,15481,<18,Female,Intermediate,31,3,6,86,34,48,33,6,3,A,2,6,40,7,6,R
46715,46716,<18,Female,Intermediate,15,16,17,71,46,20,64,10,4,B,15,14,8,3,13,D
15475,15476,<18,Female,Intermediate,6,0,12,57,75,87,13,0,2,C,1,14,30,4,5,R
46712,46713,<18,Female,Intermediate,2,18,11,65,29,71,88,4,4,C,9,20,0,17,3,R
67409,67410,<18,Female,Intermediate,21,4,9,3,25,82,64,5,1,C,1,7,9,1,15,D
25881,25882,<18,Female,Intermediate,35,22,16,63,95,56,28,5,1,C,0,21,21,17,25,R
51571,51572,<18,Female,Intermediate,3,24,20,19,68,100,14,1,0,C,7,35,32,16,23,D
46691,46692,<18,Female,Intermediate,10,23,7,80,38,98,64,7,2,B,7,23,25,4,18,R
67466,67467,<18,Female,Intermediate,11,15,21,48,73,39,98,0,3,B,0,31,31,20,1,R
56181,56182,<18,Female,Intermediate,38,20,8,29,82,13,6,8,2,B,6,7,28,20,26,D
25854,25855,<18,Female,Intermediate,3,20,8,62,35,50,75,4,3,B,18,12,1,14,4,R
51625,51626,<18,Female,Intermediate,37,1,20,66,55,74,26,1,1,B,7,14,28,19,14,D
67673,67674,<18,Female,Intermediate,5,27,20,32,29,87,90,8,0,C,14,26,47,5,27,R
67891,67892,<18,Female,Intermediate,28,4,16,65,55,87,100,0,4,A,12,34,19,20,13,D
55780,55781,<18,Female,Intermediate,17,15,24,4,69,40,35,8,4,B,10,16,47,17,19,R
51701,51702,<18,Female,Intermediate,42,6,18,39,75,99,20,2,1,A,17,33,13,9,18,R
51719,51720,<18,Female,Intermediate,41,14,7,59,74,36,11,1,1,A,18,35,36,16,1,R
51729,51730,<18,Female,Intermediate,38,13,8,73,98,64,64,5,4,A,9,18,25,20,5,D
55748,55749,<18,Female,Intermediate,31,14,0,16,9,70,32,8,4,C,18,0,12,9,23,R
55744,55745,<18,Female,Intermediate,47,1,18,11,10,5,51,10,3,A,13,34,4,0,15,D
55721,55722,<18,Female,Intermediate,4,15,25,48,36,35,59,7,4,B,10,8,36,17,14,D
55704,55705,<18,Female,Intermediate,33,30,14,81,26,4,86,2,4,A,3,22,11,8,19,R
21369,21370,<18,Female,Intermediate,16,21,5,91,2,66,55,10,2,C,0,16,19,16,28,D
55684,55685,<18,Female,Intermediate,13,7,0,38,8,80,31,10,1,C,10,3,37,16,5,D
15233,15234,<18,Female,Intermediate,37,22,11,42,6,17,0,3,1,A,5,5,35,19,13,D
46557,46558,<18,Female,Intermediate,8,24,7,1,5,70,2,1,1,A,2,26,25,15,8,D
67956,67957,<18,Female,Intermediate,19,10,13,33,100,65,49,2,3,B,15,25,40,10,25,D
55653,55654,<18,Female,Intermediate,46,9,20,12,8,86,28,4,3,A,8,12,46,4,11,D
15155,15156,<18,Female,Intermediate,43,30,14,40,71,71,8,1,4,C,3,8,9,17,14,D
68022,68023,<18,Female,Intermediate,50,22,12,14,84,100,95,10,1,B,4,33,25,7,10,D
26012,26013,<18,Female,Intermediate,17,9,12,76,92,72,74,1,4,B,2,15,19,11,4,R
68045,68046,<18,Female,Intermediate,14,18,17,87,41,49,11,9,1,A,6,31,12,6,8,R
68084,68085,<18,Female,Intermediate,3,3,16,32,94,8,65,6,2,A,18,23,31,18,17,D
55593,55594,<18,Female,Intermediate,15,28,8,2,80,30,20,9,0,C,1,28,38,12,12,D
46507,46508,<18,Female,Intermediate,49,28,15,18,98,51,70,8,0,A,9,18,0,4,28,D
15135,15136,<18,Female,Intermediate,23,23,22,67,70,56,11,6,3,B,15,32,14,7,4,D
68143,68144,<18,Female,Intermediate,7,3,12,70,14,33,100,10,1,B,7,32,13,13,29,D
55670,55671,<18,Female,Intermediate,47,13,4,39,84,31,79,3,0,A,17,19,27,14,4,D
67671,67672,<18,Female,Intermediate,19,23,3,69,73,76,39,9,3,C,6,15,12,11,0,D
51687,51688,<18,Female,Intermediate,12,29,13,12,4,18,45,1,4,C,14,25,42,12,28,R
15245,15246,<18,Female,Intermediate,7,16,14,48,12,96,75,8,1,B,16,14,28,5,11,R
46630,46631,<18,Female,Intermediate,3,30,14,87,81,55,4,7,4,A,18,27,36,7,25,R
15294,15295,<18,Female,Intermediate,16,12,9,82,51,28,25,2,1,B,0,29,34,0,28,D
67686,67687,<18,Female,Intermediate,41,5,9,25,50,20,54,1,1,A,5,24,10,1,10,D
55932,55933,<18,Female,Intermediate,21,2,12,95,48,16,11,5,0,A,9,18,13,17,28,R
67711,67712,<18,Female,Intermediate,45,0,10,52,51,73,32,9,1,A,14,32,16,4,0,R
55914,55915,<18,Female,Intermediate,14,21,25,63,50,65,2,10,3,C,11,21,14,11,11,R
67725,67726,<18,Female,Intermediate,25,8,25,82,3,55,31,9,0,B,4,19,25,6,18,R
15293,15294,<18,Female,Intermediate,47,12,14,11,70,43,3,8,4,A,9,3,1,12,21,D
