,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
9697,9698,>60,Male,Intermediate,6,18,14,80,53,50,0,7,3,C,2,17,27,4,7,D
9635,9636,>60,Male,Intermediate,9,6,25,56,17,47,24,3,1,C,14,27,15,18,10,R
9634,9635,>60,Male,Intermediate,26,13,15,16,62,6,48,6,3,C,18,20,3,8,13,R
9623,9624,>60,Male,Intermediate,34,5,12,6,85,57,12,1,3,B,6,29,22,14,24,D
9612,9613,>60,Male,Intermediate,30,30,23,19,48,37,97,10,4,C,3,35,44,11,23,D
9580,9581,>60,Male,Intermediate,10,24,13,92,99,33,89,8,3,C,17,16,0,14,14,R
9732,9733,>60,Male,Intermediate,26,1,12,90,53,66,33,9,3,B,18,34,48,11,17,D
8927,8928,>60,Male,Intermediate,25,1,18,90,46,35,77,5,3,C,2,25,46,18,19,D
8923,8924,>60,Male,Intermediate,10,21,22,63,15,2,54,6,4,C,1,16,28,10,12,R
8921,8922,>60,Male,Intermediate,42,27,10,8,93,88,76,1,0,A,7,24,32,7,27,D
8324,8325,>60,Male,Intermediate,24,15,17,63,49,97,35,2,3,B,16,24,19,4,7,R
8319,8320,>60,Male,Intermediate,17,29,19,14,44,19,73,3,0,A,16,14,30,11,18,R
8303,8304,>60,Male,Intermediate,47,18,16,31,89,18,88,0,0,C,15,28,48,10,8,D
8295,8296,>60,Male,Intermediate,49,5,20,56,75,32,58,6,4,A,14,25,36,12,10,D
8273,8274,>60,Male,Intermediate,10,27,24,87,84,84,1,1,2,A,9,13,22,15,3,R
8175,8176,>60,Male,Intermediate,35,2,6,76,12,20,13,2,2,A,7,1,34,14,6,R
8066,8067,>60,Male,Intermediate,13,26,9,11,51,35,29,2,1,C,17,8,18,13,4,R
8057,8058,>60,Male,Intermediate,34,15,6,52,99,66,91,2,3,A,15,4,15,8,23,R
8333,8334,>60,Male,Intermediate,40,30,11,100,83,33,70,4,0,B,6,17,11,18,22,R
8016,8017,>60,Male,Intermediate,43,26,0,87,62,35,23,0,1,A,3,36,12,16,15,R
7937,7938,>60,Male,Intermediate,37,18,22,20,22,72,45,6,3,B,18,22,2,4,4,R
7933,7934,>60,Male,Intermediate,22,5,14,67,67,76,73,10,2,C,11,9,26,1,6,R
7929,7930,>60,Male,Intermediate,25,17,16,33,82,63,15,1,3,B,11,2,31,8,23,D
7915,7916,>60,Male,Intermediate,37,12,19,78,93,51,63,2,3,B,7,3,46,5,1,D
7885,7886,>60,Male,Intermediate,2,30,20,15,70,69,74,5,4,C,10,10,6,7,20,D
7797,7798,>60,Male,Intermediate,27,1,8,32,99,43,3,8,4,C,12,7,8,16,30,D
7772,7773,>60,Male,Intermediate,18,16,0,10,37,43,50,10,2,A,12,12,50,15,9,R
7769,7770,>60,Male,Intermediate,41,15,17,76,17,77,40,7,0,A,18,21,1,10,8,D
7959,7960,>60,Male,Intermediate,28,10,13,41,60,28,17,4,0,A,5,2,36,5,4,D
8357,8358,>60,Male,Intermediate,23,15,2,86,24,100,60,6,0,C,12,23,25,3,6,R
8372,8373,>60,Male,Intermediate,17,28,7,8,92,1,60,4,4,A,12,18,13,8,1,D
8413,8414,>60,Male,Intermediate,17,0,4,15,81,16,86,2,4,B,18,0,23,3,20,R
8909,8910,>60,Male,Intermediate,42,15,8,23,1,32,9,5,4,C,10,21,6,17,20,R
8855,8856,>60,Male,Intermediate,50,6,5,19,73,88,22,8,1,A,2,0,29,8,18,D
8805,8806,>60,Male,Intermediate,16,9,0,30,74,98,65,3,2,C,17,20,5,14,13,R
8797,8798,>60,Male,Intermediate,16,26,0,71,22,94,21,4,1,C,9,16,34,1,7,D
8750,8751,>60,Male,Intermediate,16,15,19,68,13,87,87,7,0,B,3,12,34,19,21,R
8739,8740,>60,Male,Intermediate,19,25,19,91,20,54,93,10,3,A,14,28,37,13,1,D
8735,8736,>60,Male,Intermediate,13,16,14,84,21,77,85,8,0,B,6,17,8,4,26,D
8724,8725,>60,Male,Intermediate,2,30,23,63,16,25,66,2,4,C,11,35,20,12,7,R
8680,8681,>60,Male,Intermediate,29,24,19,41,58,50,95,8,1,C,3,22,7,7,1,D
8667,8668,>60,Male,Intermediate,49,17,16,70,88,3,54,9,3,A,2,6,44,7,9,D
8582,8583,>60,Male,Intermediate,10,12,1,64,23,74,6,3,3,A,12,34,48,8,23,R
8548,8549,>60,Male,Intermediate,29,23,10,1,9,86,71,6,0,B,14,5,32,17,18,R
8495,8496,>60,Male,Intermediate,3,21,23,81,34,85,53,6,0,C,13,19,43,14,21,R
8488,8489,>60,Male,Intermediate,46,1,9,73,61,44,44,5,1,B,8,15,20,19,9,D
8472,8473,>60,Male,Intermediate,14,26,10,7,96,73,38,3,3,C,14,4,38,6,6,R
8467,8468,>60,Male,Intermediate,12,20,20,100,9,85,99,8,4,C,14,19,28,14,4,R
8449,8450,>60,Male,Intermediate,40,26,8,99,82,39,39,5,0,B,16,13,43,19,0,D
8447,8448,>60,Male,Intermediate,30,24,12,86,61,31,6,7,4,C,6,13,23,7,20,R
8432,8433,>60,Male,Intermediate,15,20,23,95,44,26,99,6,2,A,11,10,36,12,7,D
7626,7627,>60,Male,Intermediate,31,0,8,19,86,51,23,5,4,C,17,23,10,18,5,R
5180,5181,>60,Male,Intermediate,42,6,15,68,68,45,9,7,2,C,7,29,10,14,12,D
5160,5161,>60,Male,Intermediate,21,3,16,21,10,9,99,6,3,C,10,34,6,9,27,R
5157,5158,>60,Male,Intermediate,42,15,20,52,30,96,42,8,3,C,5,9,28,13,0,D
1998,1999,>60,Male,Intermediate,48,15,17,53,50,15,95,4,0,B,5,7,32,11,19,D
1934,1935,>60,Male,Intermediate,6,16,18,96,29,33,8,9,1,A,11,2,18,13,13,R
1926,1927,>60,Male,Intermediate,28,13,6,26,91,15,68,8,2,A,1,36,4,2,8,D
1918,1919,>60,Male,Intermediate,17,27,5,35,44,34,82,2,2,C,12,30,21,0,10,D
1901,1902,>60,Male,Intermediate,48,10,19,84,27,71,47,7,2,A,10,7,24,7,17,D
1875,1876,>60,Male,Intermediate,23,5,19,94,92,91,82,5,3,A,2,0,11,5,23,R
1817,1818,>60,Male,Intermediate,24,25,12,30,47,2,5,1,4,C,10,32,43,2,16,R
1794,1795,>60,Male,Intermediate,2,24,16,30,43,72,38,5,1,B,3,16,48,20,2,R
2005,2006,>60,Male,Intermediate,50,8,20,85,89,11,93,0,0,A,6,0,4,2,15,D
1748,1749,>60,Male,Intermediate,38,19,18,50,65,93,9,6,0,C,4,26,43,13,20,R
1722,1723,>60,Male,Intermediate,45,23,18,65,69,49,87,2,2,C,6,1,3,16,13,D
1695,1696,>60,Male,Intermediate,26,10,7,44,35,38,71,5,0,C,8,11,31,18,25,D
1689,1690,>60,Male,Intermediate,15,26,21,91,64,58,8,8,0,A,11,11,20,0,5,R
1680,1681,>60,Male,Intermediate,28,16,9,0,44,67,74,10,4,B,13,28,19,4,7,R
1581,1582,>60,Male,Intermediate,48,8,5,83,37,99,88,3,4,B,3,29,43,17,8,R
1497,1498,>60,Male,Intermediate,15,8,18,69,7,36,44,3,4,B,11,4,49,9,23,R
1488,1489,>60,Male,Intermediate,15,10,23,94,25,89,50,3,4,A,1,36,27,5,16,D
1466,1467,>60,Male,Intermediate,41,11,17,86,74,37,78,9,0,A,11,8,12,3,21,D
1737,1738,>60,Male,Intermediate,25,13,25,27,84,77,61,9,4,C,3,25,39,12,16,D
1455,1456,>60,Male,Intermediate,26,30,3,72,44,68,51,6,1,A,5,15,37,9,28,R
2023,2024,>60,Male,Intermediate,12,29,3,94,11,83,87,0,3,A,14,22,35,8,19,R
2147,2148,>60,Male,Intermediate,50,25,15,68,72,83,0,3,2,B,10,4,0,8,26,R
2602,2603,>60,Male,Intermediate,39,5,16,36,4,5,100,6,2,B,3,9,38,18,23,D
2594,2595,>60,Male,Intermediate,3,4,1,22,24,22,26,6,4,A,3,19,33,12,2,R
2563,2564,>60,Male,Intermediate,49,20,0,44,89,37,65,1,1,B,3,28,22,1,6,R
2506,2507,>60,Male,Intermediate,36,4,19,42,46,54,19,7,2,B,2,9,14,13,2,D
2493,2494,>60,Male,Intermediate,21,5,25,87,85,94,20,7,4,A,7,22,19,11,24,R
2437,2438,>60,Male,Intermediate,14,24,8,8,67,64,97,2,4,C,0,9,8,17,9,R
2393,2394,>60,Male,Intermediate,6,24,13,47,32,12,7,4,4,C,3,14,33,20,12,D
2383,2384,>60,Male,Intermediate,41,9,19,27,3,86,69,9,2,B,15,4,14,10,30,D
2108,2109,>60,Male,Intermediate,43,8,18,37,97,9,42,1,3,B,9,26,28,6,10,R
2378,2379,>60,Male,Intermediate,18,30,18,78,46,62,29,0,0,C,8,3,27,19,24,D
2349,2350,>60,Male,Intermediate,16,23,9,8,2,88,75,9,3,B,2,4,17,3,0,D
2297,2298,>60,Male,Intermediate,47,13,20,49,89,52,39,6,3,B,0,27,19,10,26,D
2276,2277,>60,Male,Intermediate,40,22,6,66,23,88,98,1,0,B,11,8,40,12,15,D
2270,2271,>60,Male,Intermediate,48,30,22,25,63,89,23,0,2,B,0,34,27,19,4,R
2262,2263,>60,Male,Intermediate,17,22,17,9,72,51,86,1,4,A,15,16,7,3,22,R
2215,2216,>60,Male,Intermediate,41,8,20,24,52,6,21,9,1,A,13,10,17,2,4,R
2212,2213,>60,Male,Intermediate,42,20,4,36,69,82,45,0,4,C,15,27,35,9,5,D
2192,2193,>60,Male,Intermediate,36,10,12,95,69,78,82,1,2,A,16,15,11,19,26,R
2368,2369,>60,Male,Intermediate,17,10,21,16,1,6,91,7,4,A,3,25,20,7,5,D
1440,1441,>60,Male,Intermediate,16,2,10,74,49,52,87,3,2,C,11,33,31,15,28,R
1433,1434,>60,Male,Intermediate,30,0,12,67,93,6,84,6,2,A,5,16,33,8,22,D
1358,1359,>60,Male,Intermediate,26,5,16,17,57,45,63,9,1,A,8,25,39,12,19,D
660,661,>60,Male,Intermediate,3,5,7,85,66,88,0,3,1,B,2,25,26,10,4,R
653,654,>60,Male,Intermediate,28,21,15,65,16,56,60,2,3,A,18,27,23,19,7,R
637,638,>60,Male,Intermediate,18,16,3,21,65,49,48,5,2,C,3,20,35,19,17,D
597,598,>60,Male,Intermediate,29,15,20,13,78,88,67,4,0,C,13,35,36,16,25,R
596,597,>60,Male,Intermediate,29,19,2,59,71,39,54,2,1,B,13,8,0,17,14,D
574,575,>60,Male,Intermediate,45,22,12,87,100,0,64,6,4,C,18,15,11,11,15,D
546,547,>60,Male,Intermediate,24,23,23,42,12,43,68,8,2,A,3,23,12,12,19,D
533,534,>60,Male,Intermediate,45,22,4,6,79,13,84,2,4,B,15,8,19,4,0,R
678,679,>60,Male,Intermediate,11,1,20,39,98,34,13,1,4,A,7,14,25,13,21,R
528,529,>60,Male,Intermediate,17,22,14,60,97,60,61,10,4,A,12,34,48,11,19,R
452,453,>60,Male,Intermediate,14,7,16,64,3,17,54,5,2,B,4,12,41,1,30,R
384,385,>60,Male,Intermediate,7,6,7,76,70,89,75,7,1,C,3,32,42,19,11,D
365,366,>60,Male,Intermediate,45,5,19,90,4,24,42,3,3,A,14,21,6,0,2,R
338,339,>60,Male,Intermediate,0,3,15,29,1,92,20,3,0,B,11,0,2,2,25,R
309,310,>60,Male,Intermediate,24,3,4,54,91,13,81,7,3,A,15,31,37,6,20,D
287,288,>60,Male,Intermediate,34,17,9,47,21,94,46,10,4,A,17,13,20,14,8,R
126,127,>60,Male,Intermediate,45,22,0,60,58,87,21,10,4,B,3,21,0,17,26,D
96,97,>60,Male,Intermediate,9,26,9,49,90,98,19,0,0,A,14,27,23,20,30,R
471,472,>60,Male,Intermediate,5,9,20,64,62,36,94,1,0,B,11,3,35,10,16,R
691,692,>60,Male,Intermediate,8,4,15,64,86,8,99,9,1,B,6,16,1,7,4,D
758,759,>60,Male,Intermediate,39,9,16,10,67,78,45,8,2,A,10,17,3,17,2,R
767,768,>60,Male,Intermediate,39,20,22,57,77,43,14,2,2,C,14,30,35,20,9,R
1269,1270,>60,Male,Intermediate,34,14,4,53,63,29,38,1,2,A,13,1,29,0,5,R
1241,1242,>60,Male,Intermediate,20,10,6,29,32,63,18,9,3,A,3,24,27,10,10,R
1210,1211,>60,Male,Intermediate,10,17,10,4,89,52,22,7,4,A,13,27,3,5,30,D
1184,1185,>60,Male,Intermediate,44,22,18,2,70,81,94,3,1,A,9,15,38,0,2,D
1178,1179,>60,Male,Intermediate,5,22,15,33,65,96,77,3,4,C,3,14,38,0,13,R
1127,1128,>60,Male,Intermediate,32,21,6,56,31,82,80,6,3,C,8,10,30,16,3,D
1059,1060,>60,Male,Intermediate,30,15,24,70,99,19,10,10,4,C,10,2,35,4,30,D
1025,1026,>60,Male,Intermediate,47,3,22,78,44,70,97,5,1,C,7,22,30,3,16,R
976,977,>60,Male,Intermediate,37,29,10,51,95,11,23,6,2,C,17,32,26,14,22,R
969,970,>60,Male,Intermediate,3,11,25,57,37,9,86,5,2,C,7,2,11,1,3,R
906,907,>60,Male,Intermediate,21,23,4,60,78,78,84,8,3,B,7,33,0,18,7,D
895,896,>60,Male,Intermediate,7,13,1,95,93,5,30,0,3,B,4,19,48,12,16,D
878,879,>60,Male,Intermediate,33,11,16,25,87,38,72,4,2,B,7,5,44,9,24,R
851,852,>60,Male,Intermediate,41,20,3,44,74,30,38,8,2,A,8,24,32,14,7,D
845,846,>60,Male,Intermediate,34,30,5,18,22,83,87,7,2,B,13,34,15,1,12,R
840,841,>60,Male,Intermediate,39,7,22,19,0,46,12,9,2,C,1,2,46,8,21,R
834,835,>60,Male,Intermediate,16,9,9,83,70,5,83,4,4,C,14,9,32,15,0,R
809,810,>60,Male,Intermediate,46,10,7,53,91,25,6,0,1,C,0,11,8,20,18,R
803,804,>60,Male,Intermediate,47,21,9,56,75,52,53,7,2,A,16,9,24,5,0,R
2712,2713,>60,Male,Intermediate,3,14,23,52,51,30,92,0,2,C,7,33,33,12,30,D
2733,2734,>60,Male,Intermediate,8,16,19,9,2,68,68,1,2,C,3,13,26,0,21,D
2756,2757,>60,Male,Intermediate,24,8,24,40,4,43,52,3,1,B,12,22,0,0,7,D
2757,2758,>60,Male,Intermediate,31,10,18,80,91,66,6,5,4,B,4,28,44,0,4,D
4573,4574,>60,Male,Intermediate,45,13,14,22,54,47,0,8,3,B,13,32,9,0,27,D
4553,4554,>60,Male,Intermediate,38,28,20,86,41,59,69,6,4,C,3,27,43,15,9,R
4541,4542,>60,Male,Intermediate,28,20,8,61,46,35,76,9,1,A,9,2,44,6,8,R
4458,4459,>60,Male,Intermediate,41,19,9,44,76,26,21,2,2,B,17,8,11,14,15,R
4410,4411,>60,Male,Intermediate,32,21,17,11,65,84,60,0,2,B,18,32,4,9,26,R
4382,4383,>60,Male,Intermediate,37,10,7,56,92,96,44,10,1,A,16,6,29,8,16,R
4375,4376,>60,Male,Intermediate,26,9,8,71,97,80,85,9,0,C,10,2,28,5,12,D
4365,4366,>60,Male,Intermediate,0,1,12,16,21,70,71,2,4,C,5,7,27,9,2,R
4578,4579,>60,Male,Intermediate,9,28,11,98,24,64,40,5,1,B,8,7,43,9,8,R
4361,4362,>60,Male,Intermediate,43,12,10,76,2,51,17,4,2,A,6,16,21,16,21,D
4347,4348,>60,Male,Intermediate,31,18,23,96,13,18,57,8,0,C,6,2,18,9,19,D
4340,4341,>60,Male,Intermediate,3,0,18,0,90,79,58,1,1,B,0,16,38,3,18,R
4327,4328,>60,Male,Intermediate,43,7,13,41,85,89,98,7,0,C,18,13,42,9,2,D
4312,4313,>60,Male,Intermediate,29,1,22,31,81,19,49,1,1,C,6,26,49,9,11,D
4294,4295,>60,Male,Intermediate,9,18,0,14,71,34,89,9,2,C,7,5,8,12,30,D
4293,4294,>60,Male,Intermediate,44,13,2,88,64,96,25,2,1,B,2,12,32,9,7,R
4292,4293,>60,Male,Intermediate,1,14,22,18,85,17,64,5,4,A,17,8,41,5,2,D
4278,4279,>60,Male,Intermediate,18,29,9,15,67,15,40,4,3,C,3,14,49,16,13,R
4348,4349,>60,Male,Intermediate,49,19,24,86,88,69,32,5,1,B,7,16,9,11,9,R
4593,4594,>60,Male,Intermediate,12,12,14,93,24,1,30,1,1,B,15,16,46,8,30,D
4595,4596,>60,Male,Intermediate,20,3,16,31,42,46,100,4,1,A,5,32,33,19,21,D
4634,4635,>60,Male,Intermediate,29,15,1,15,71,99,76,4,2,C,17,33,13,11,11,D
5124,5125,>60,Male,Intermediate,12,4,7,45,84,75,99,3,1,B,14,21,5,11,28,D
5079,5080,>60,Male,Intermediate,20,10,23,87,90,62,21,0,0,B,8,36,47,1,5,R
5063,5064,>60,Male,Intermediate,31,12,25,31,59,49,14,2,4,A,3,36,34,5,0,D
5023,5024,>60,Male,Intermediate,17,10,24,7,6,91,14,4,3,C,3,9,19,11,12,R
5014,5015,>60,Male,Intermediate,19,29,10,55,13,84,69,0,0,C,5,20,29,9,19,D
5006,5007,>60,Male,Intermediate,33,29,17,60,18,90,38,9,3,C,18,36,1,2,7,R
4954,4955,>60,Male,Intermediate,0,11,16,62,89,38,71,7,4,B,10,1,17,15,16,D
4932,4933,>60,Male,Intermediate,39,9,15,75,66,99,23,4,0,B,17,26,23,18,7,R
4890,4891,>60,Male,Intermediate,12,28,7,91,47,53,89,9,3,C,12,28,3,17,4,R
4888,4889,>60,Male,Intermediate,0,20,23,25,74,46,11,8,1,A,3,20,30,14,0,D
4883,4884,>60,Male,Intermediate,30,15,17,91,70,82,62,8,3,B,16,30,42,5,3,R
4865,4866,>60,Male,Intermediate,49,18,9,30,46,45,65,10,1,B,2,31,50,8,23,D
4862,4863,>60,Male,Intermediate,47,8,20,30,35,55,50,2,4,C,14,25,38,2,5,R
4833,4834,>60,Male,Intermediate,22,6,25,80,68,68,32,6,0,C,5,9,2,0,28,D
4818,4819,>60,Male,Intermediate,17,21,24,99,72,29,37,9,0,B,9,6,46,18,19,R
4811,4812,>60,Male,Intermediate,17,22,17,92,76,95,55,5,2,A,12,36,22,18,21,R
4786,4787,>60,Male,Intermediate,49,0,22,63,99,36,74,5,4,B,18,11,22,18,8,D
4762,4763,>60,Male,Intermediate,41,24,15,85,1,61,71,9,4,C,12,31,2,3,24,D
4690,4691,>60,Male,Intermediate,30,1,15,60,86,66,1,0,4,B,6,3,12,8,0,R
4276,4277,>60,Male,Intermediate,35,0,9,18,83,42,23,8,2,A,4,34,27,11,18,R
9979,9980,>60,Male,Intermediate,25,11,10,22,56,62,44,0,0,A,14,4,12,9,29,R
4221,4222,>60,Male,Intermediate,3,22,11,63,83,50,93,7,0,C,18,18,25,5,17,R
4174,4175,>60,Male,Intermediate,1,11,17,14,64,16,58,3,4,B,3,18,21,12,18,D
3481,3482,>60,Male,Intermediate,5,7,5,28,66,34,52,0,2,A,1,13,34,13,13,D
3455,3456,>60,Male,Intermediate,25,23,23,55,30,40,26,9,3,A,6,15,28,3,12,R
3449,3450,>60,Male,Intermediate,10,8,0,82,4,38,41,10,1,A,5,17,26,10,4,D
3427,3428,>60,Male,Intermediate,30,1,8,59,24,48,24,10,2,A,5,31,3,10,30,R
3328,3329,>60,Male,Intermediate,29,22,21,28,57,52,16,7,4,B,4,11,31,5,19,D
3258,3259,>60,Male,Intermediate,9,3,21,52,19,63,26,1,1,A,18,29,49,9,16,D
3144,3145,>60,Male,Intermediate,1,25,0,93,33,47,21,8,2,C,15,34,40,10,29,D
3141,3142,>60,Male,Intermediate,38,17,23,33,6,42,78,0,0,A,18,9,4,10,3,D
3509,3510,>60,Male,Intermediate,26,8,16,81,32,16,69,3,3,A,14,11,50,4,21,D
3132,3133,>60,Male,Intermediate,0,28,16,83,24,72,29,1,0,C,3,24,42,13,26,D
3090,3091,>60,Male,Intermediate,30,15,13,1,28,21,100,8,0,B,0,14,4,10,17,R
3087,3088,>60,Male,Intermediate,17,7,17,76,84,61,60,3,4,C,12,13,32,15,11,R
3053,3054,>60,Male,Intermediate,4,22,19,69,31,70,29,1,2,C,14,5,9,14,11,R
2940,2941,>60,Male,Intermediate,28,8,25,35,69,27,21,9,0,C,6,11,6,18,14,D
2903,2904,>60,Male,Intermediate,31,18,0,78,79,94,14,7,2,C,10,29,1,10,10,D
2886,2887,>60,Male,Intermediate,9,5,0,17,62,60,45,9,4,C,5,2,7,18,2,R
2854,2855,>60,Male,Intermediate,28,27,22,34,35,36,60,4,1,B,15,32,41,7,24,R
2801,2802,>60,Male,Intermediate,15,4,14,37,70,42,92,1,4,C,8,2,46,7,22,D
3127,3128,>60,Male,Intermediate,42,14,23,40,71,18,59,4,4,C,5,1,32,3,25,R
3512,3513,>60,Male,Intermediate,43,25,7,27,3,54,38,2,2,C,13,17,26,18,19,D
3522,3523,>60,Male,Intermediate,26,28,11,41,6,59,36,10,1,B,1,35,47,5,28,D
3567,3568,>60,Male,Intermediate,11,19,2,1,31,21,12,5,3,C,9,23,36,5,22,R
4159,4160,>60,Male,Intermediate,20,0,9,63,67,73,91,10,3,C,8,9,45,2,30,R
4151,4152,>60,Male,Intermediate,6,19,19,94,6,76,39,10,2,C,5,24,41,13,30,R
4123,4124,>60,Male,Intermediate,0,15,7,25,73,38,0,8,2,A,11,20,46,11,1,R
4013,4014,>60,Male,Intermediate,37,27,17,36,56,78,23,3,0,C,11,35,25,2,8,R
3965,3966,>60,Male,Intermediate,38,3,0,59,24,36,51,5,4,B,1,25,38,19,12,R
3959,3960,>60,Male,Intermediate,2,24,11,36,69,90,8,1,0,C,3,18,28,12,3,R
3921,3922,>60,Male,Intermediate,13,5,0,40,52,93,27,10,1,A,4,11,37,18,16,R
3917,3918,>60,Male,Intermediate,49,14,16,41,76,68,32,3,1,C,10,29,10,3,17,R
3844,3845,>60,Male,Intermediate,5,10,20,20,32,54,66,3,2,C,17,0,4,17,10,D
3842,3843,>60,Male,Intermediate,14,18,17,16,76,15,91,3,0,A,12,28,37,17,19,D
3828,3829,>60,Male,Intermediate,4,4,23,74,86,21,14,10,3,A,10,20,39,20,10,D
3825,3826,>60,Male,Intermediate,11,5,1,81,48,27,80,2,1,A,3,23,11,10,27,D
3820,3821,>60,Male,Intermediate,48,21,8,74,68,74,62,7,1,C,7,19,22,8,10,D
3735,3736,>60,Male,Intermediate,45,29,9,64,47,5,51,4,4,C,1,2,18,13,20,D
3710,3711,>60,Male,Intermediate,25,8,7,12,13,49,52,0,3,B,16,23,9,5,11,D
3689,3690,>60,Male,Intermediate,32,21,23,92,19,78,72,2,4,C,11,14,33,7,6,R
3686,3687,>60,Male,Intermediate,15,11,24,79,2,44,34,3,2,B,17,5,36,9,27,R
3675,3676,>60,Male,Intermediate,4,29,0,50,31,43,53,6,4,A,8,24,28,18,16,R
3601,3602,>60,Male,Intermediate,31,12,18,81,98,9,30,10,0,A,18,35,15,16,25,R
4192,4193,>60,Male,Intermediate,24,9,2,73,89,85,50,10,3,B,2,14,45,4,27,D
19926,19927,>60,Male,Intermediate,0,30,20,86,87,15,95,9,1,B,6,24,35,17,4,D
10007,10008,>60,Male,Intermediate,18,14,16,26,43,38,82,4,0,B,15,13,37,5,12,R
10060,10061,>60,Male,Intermediate,2,16,13,41,74,75,24,10,4,A,13,16,49,16,5,R
16694,16695,>60,Male,Intermediate,36,18,16,89,44,40,81,2,3,A,6,26,5,15,3,R
16687,16688,>60,Male,Intermediate,34,15,16,30,22,22,76,0,4,C,3,34,13,11,11,D
16635,16636,>60,Male,Intermediate,44,22,5,13,49,42,80,1,1,A,5,30,9,2,22,R
16615,16616,>60,Male,Intermediate,24,5,0,11,34,62,96,4,0,C,4,35,2,19,3,R
16546,16547,>60,Male,Intermediate,5,27,8,51,24,81,58,4,2,B,10,23,28,13,20,D
16534,16535,>60,Male,Intermediate,15,30,25,21,69,8,13,7,4,C,16,17,45,0,18,R
16483,16484,>60,Male,Intermediate,29,12,20,11,58,49,77,0,0,A,3,8,0,4,16,D
16462,16463,>60,Male,Intermediate,26,23,18,54,9,39,94,6,0,B,11,31,33,3,30,D
16697,16698,>60,Male,Intermediate,25,7,14,94,24,87,45,8,1,A,18,16,24,17,22,D
16453,16454,>60,Male,Intermediate,8,21,3,19,92,44,34,4,1,B,15,33,36,18,22,R
16438,16439,>60,Male,Intermediate,32,13,22,61,30,21,43,9,3,A,7,4,12,2,9,D
16389,16390,>60,Male,Intermediate,14,27,23,45,91,68,82,4,1,B,3,17,45,6,7,R
16337,16338,>60,Male,Intermediate,40,15,8,2,38,81,85,3,2,A,12,28,9,3,9,D
16328,16329,>60,Male,Intermediate,18,4,9,75,93,30,55,4,0,B,8,19,7,16,26,D
16320,16321,>60,Male,Intermediate,3,0,0,25,47,41,57,5,1,A,16,6,46,17,15,R
16317,16318,>60,Male,Intermediate,27,25,14,5,39,83,5,6,3,C,2,2,48,11,4,R
16299,16300,>60,Male,Intermediate,24,29,5,37,62,83,95,9,1,B,6,5,40,9,24,D
16218,16219,>60,Male,Intermediate,14,28,23,73,54,13,55,6,3,A,8,4,35,13,0,R
16448,16449,>60,Male,Intermediate,9,22,18,95,61,5,55,2,1,B,8,15,27,13,10,D
16215,16216,>60,Male,Intermediate,16,22,2,97,72,12,79,7,2,C,4,28,10,8,27,D
16698,16699,>60,Male,Intermediate,23,1,9,74,92,76,85,7,2,B,17,30,36,20,11,R
16790,16791,>60,Male,Intermediate,26,0,22,35,87,28,15,0,4,C,4,32,34,4,25,D
17261,17262,>60,Male,Intermediate,20,9,10,56,5,76,76,10,1,B,13,32,7,2,28,D
17234,17235,>60,Male,Intermediate,33,0,1,81,19,66,85,9,0,B,2,35,7,2,25,R
17224,17225,>60,Male,Intermediate,33,23,15,16,50,89,66,4,3,A,6,34,40,15,5,D
17207,17208,>60,Male,Intermediate,17,8,11,52,73,90,55,7,0,C,18,29,23,17,22,D
17161,17162,>60,Male,Intermediate,22,6,23,71,8,62,82,3,1,A,11,28,31,17,4,D
17155,17156,>60,Male,Intermediate,15,9,21,60,22,18,11,8,1,B,0,5,45,7,22,D
17142,17143,>60,Male,Intermediate,2,30,24,90,85,93,85,0,4,A,0,23,40,0,18,R
17130,17131,>60,Male,Intermediate,33,2,16,22,37,60,87,4,0,B,18,28,24,6,4,D
16726,16727,>60,Male,Intermediate,40,24,8,36,15,37,30,6,1,B,15,25,32,16,10,D
17117,17118,>60,Male,Intermediate,6,16,20,10,9,33,4,8,2,A,0,27,45,16,0,D
17043,17044,>60,Male,Intermediate,35,19,5,31,26,92,79,1,4,B,4,11,13,2,16,R
17039,17040,>60,Male,Intermediate,1,8,11,67,98,85,94,9,1,A,17,3,17,1,8,D
16949,16950,>60,Male,Intermediate,47,29,5,97,20,69,89,2,0,C,18,14,25,5,29,D
16928,16929,>60,Male,Intermediate,47,9,13,48,66,6,16,10,1,B,9,7,46,6,5,R
16911,16912,>60,Male,Intermediate,21,28,5,87,50,9,64,5,4,B,16,29,46,14,19,D
16854,16855,>60,Male,Intermediate,23,2,0,63,14,64,93,7,2,C,4,13,2,7,27,D
16833,16834,>60,Male,Intermediate,6,21,8,85,13,64,85,2,2,A,6,6,22,14,9,D
16791,16792,>60,Male,Intermediate,28,27,1,17,67,100,64,0,1,C,10,11,44,9,2,D
17047,17048,>60,Male,Intermediate,15,13,3,65,28,74,42,2,2,C,18,18,13,14,25,D
16209,16210,>60,Male,Intermediate,17,11,22,25,74,48,8,9,4,A,8,33,15,19,5,R
16193,16194,>60,Male,Intermediate,12,4,13,61,5,50,28,1,3,A,11,11,6,14,18,R
