,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
85534,85535,>60,Male,Beginner,43,5,23,41,66,35,41,7,0,C,6,25,41,7,8,D
85408,85409,>60,Male,Beginner,45,8,16,53,90,64,71,2,4,A,6,33,29,13,6,R
71343,71344,>60,Male,Beginner,33,28,0,40,60,66,5,8,4,B,18,15,10,14,4,R
25747,25748,>60,Male,Beginner,14,28,12,39,76,21,50,6,4,A,3,9,50,3,4,D
75253,75254,>60,Male,Beginner,30,20,19,87,55,62,28,8,1,C,16,22,39,8,21,D
28190,28191,>60,Male,Beginner,19,18,23,4,56,75,3,1,3,C,8,22,15,18,26,D
85289,85290,>60,Male,Beginner,26,30,3,56,34,2,59,9,3,A,16,16,23,4,4,R
74561,74562,>60,Male,Beginner,31,23,16,37,14,16,56,7,3,B,1,1,11,6,26,R
25504,25505,>60,Male,Beginner,3,24,1,59,68,71,92,1,0,C,16,33,29,3,22,R
25505,25506,>60,Male,Beginner,21,22,20,73,13,33,47,2,3,A,0,17,46,5,16,D
25506,25507,>60,Male,Beginner,42,2,0,0,62,86,25,10,2,A,4,14,23,12,8,R
28271,28272,>60,Male,Beginner,48,27,15,17,39,4,62,2,2,B,4,34,20,17,30,D
14692,14693,>60,Male,Beginner,34,2,9,71,94,33,43,1,1,A,13,15,34,4,27,D
24687,24688,>60,Male,Beginner,45,14,8,47,85,13,55,0,0,B,16,10,15,17,26,D
25825,25826,>60,Male,Beginner,18,2,21,12,41,46,22,0,2,B,11,17,20,5,0,R
85292,85293,>60,Male,Beginner,27,19,17,85,79,30,98,2,1,A,0,23,9,19,10,R
72044,72045,>60,Male,Beginner,12,20,16,85,26,46,93,0,4,B,10,22,24,8,22,D
28923,28924,>60,Male,Beginner,45,11,22,97,6,44,21,2,3,A,8,28,16,7,19,R
14262,14263,>60,Male,Beginner,44,6,17,28,70,4,31,3,0,B,7,8,36,15,12,D
14058,14059,>60,Male,Beginner,24,2,12,4,25,37,8,7,2,C,3,30,44,11,14,R
75133,75134,>60,Male,Beginner,43,20,23,56,10,82,23,1,2,C,13,0,17,18,27,D
85404,85405,>60,Male,Beginner,35,0,11,8,14,5,86,4,0,A,9,25,38,16,6,R
25184,25185,>60,Male,Beginner,6,19,7,88,8,49,74,4,1,B,11,8,45,13,7,R
28889,28890,>60,Male,Beginner,25,5,13,35,59,19,28,7,3,A,0,35,37,6,15,R
28336,28337,>60,Male,Beginner,44,8,4,96,45,49,36,7,1,C,4,34,11,6,24,R
85398,85399,>60,Male,Beginner,14,6,3,69,29,92,97,0,0,A,6,2,0,7,6,D
71366,71367,>60,Male,Beginner,1,24,13,83,15,98,10,1,4,A,7,14,39,9,8,R
75455,75456,>60,Male,Beginner,19,0,12,12,40,35,36,5,4,A,17,19,1,15,27,R
14461,14462,>60,Male,Beginner,11,25,2,54,46,51,13,2,0,B,7,28,35,8,11,R
75266,75267,>60,Male,Beginner,19,20,2,24,51,50,78,1,3,C,1,16,27,11,3,D
72102,72103,>60,Male,Beginner,18,15,0,99,2,15,89,2,3,A,1,6,18,13,16,R
75509,75510,>60,Male,Beginner,22,12,0,98,18,67,43,8,4,C,0,27,14,16,11,R
75624,75625,>60,Male,Beginner,44,1,10,11,49,67,53,8,2,C,2,0,13,2,23,R
24835,24836,>60,Male,Beginner,22,6,11,96,43,45,45,3,0,C,8,8,42,9,0,R
24902,24903,>60,Male,Beginner,30,28,12,47,13,2,25,5,4,B,18,2,22,13,30,R
28886,28887,>60,Male,Beginner,42,27,7,58,68,89,34,7,4,A,6,6,24,15,21,R
72009,72010,>60,Male,Beginner,18,10,4,25,12,11,99,2,3,B,7,25,40,5,25,D
25642,25643,>60,Male,Beginner,0,27,14,77,89,15,18,3,2,B,3,12,29,5,5,D
85496,85497,>60,Male,Beginner,39,5,0,15,51,49,32,10,0,A,13,12,16,8,28,D
25179,25180,>60,Male,Beginner,13,0,5,70,72,50,30,9,0,C,5,29,30,9,3,R
24222,24223,>60,Male,Beginner,3,27,19,64,83,86,30,5,4,A,3,10,13,14,2,D
28725,28726,>60,Male,Beginner,29,22,5,64,34,60,52,9,0,C,11,21,29,13,18,D
24231,24232,>60,Male,Beginner,49,7,24,62,10,47,91,6,0,C,0,7,6,17,13,R
14053,14054,>60,Male,Beginner,23,1,11,92,38,29,96,2,0,B,1,9,42,7,8,R
75573,75574,>60,Male,Beginner,14,23,23,98,84,80,29,9,4,A,17,19,46,10,0,D
76020,76021,>60,Male,Beginner,47,6,16,12,31,73,47,7,0,A,16,6,17,9,29,D
28681,28682,>60,Male,Beginner,25,11,1,46,2,18,14,10,0,C,4,1,35,10,9,D
23232,23233,>60,Male,Beginner,34,16,19,65,36,68,70,3,3,B,4,35,27,10,16,D
74243,74244,>60,Male,Beginner,20,2,6,37,28,40,65,1,0,C,17,6,3,16,17,R
69360,69361,>60,Male,Beginner,14,28,10,100,95,95,36,2,3,B,12,34,49,5,23,R
30962,30963,>60,Male,Beginner,10,10,3,87,4,49,33,2,2,C,0,13,48,17,17,D
30980,30981,>60,Male,Beginner,1,20,24,72,81,66,1,1,1,B,7,28,0,5,14,R
74249,74250,>60,Male,Beginner,2,27,4,5,41,28,17,8,0,A,3,33,30,8,15,R
22681,22682,>60,Male,Beginner,19,27,23,58,66,5,44,10,4,C,14,13,27,19,24,D
22689,22690,>60,Male,Beginner,48,5,2,26,27,74,30,0,2,A,12,6,33,5,18,D
77992,77993,>60,Male,Beginner,18,5,22,42,83,76,4,8,3,A,3,9,6,17,3,R
69334,69335,>60,Male,Beginner,15,9,8,40,8,81,39,9,4,C,3,17,42,5,28,R
77786,77787,>60,Male,Beginner,43,9,9,11,20,54,10,7,0,A,8,14,6,13,19,R
77846,77847,>60,Male,Beginner,9,6,12,80,89,73,52,9,1,A,16,26,40,9,5,R
74122,74123,>60,Male,Beginner,19,26,2,97,53,42,51,8,1,A,7,25,31,12,17,D
77854,77855,>60,Male,Beginner,43,13,3,52,71,81,30,1,0,C,1,15,39,19,22,D
30220,30221,>60,Male,Beginner,16,24,16,82,90,7,78,0,1,B,2,25,45,20,15,R
78137,78138,>60,Male,Beginner,18,6,17,2,89,55,88,8,2,B,11,15,47,3,5,D
77979,77980,>60,Male,Beginner,34,11,25,26,72,67,0,6,4,B,7,18,42,17,24,R
78114,78115,>60,Male,Beginner,25,21,2,45,27,31,69,3,2,B,18,24,22,1,25,D
22699,22700,>60,Male,Beginner,32,16,18,58,48,39,62,1,0,A,6,6,2,10,22,D
70057,70058,>60,Male,Beginner,17,13,19,4,1,51,48,5,2,A,2,18,20,3,4,D
22731,22732,>60,Male,Beginner,4,22,17,98,65,31,15,10,0,C,10,25,0,3,13,R
31102,31103,>60,Male,Beginner,45,10,12,77,68,75,80,3,3,B,8,32,10,12,18,R
78043,78044,>60,Male,Beginner,27,17,23,80,40,56,48,4,2,B,7,36,3,14,8,D
69394,69395,>60,Male,Beginner,41,18,19,16,7,92,34,0,0,C,9,0,6,1,27,D
78040,78041,>60,Male,Beginner,25,3,1,88,98,67,25,10,0,C,17,20,38,20,19,D
23196,23197,>60,Male,Beginner,25,26,10,92,64,62,82,10,0,C,16,6,32,2,3,D
22723,22724,>60,Male,Beginner,28,13,2,11,87,74,62,7,0,C,1,13,44,14,16,D
30292,30293,>60,Male,Beginner,33,9,20,57,18,7,21,4,0,C,8,15,26,7,6,R
23217,23218,>60,Male,Beginner,43,22,22,77,86,26,99,4,3,C,11,15,14,6,23,R
77945,77946,>60,Male,Beginner,6,9,9,80,62,77,43,6,3,A,14,14,15,9,8,D
30203,30204,>60,Male,Beginner,19,29,2,93,86,50,85,4,2,B,9,30,28,9,4,D
69384,69385,>60,Male,Beginner,36,26,1,20,47,38,61,4,0,C,0,4,36,9,18,D
70036,70037,>60,Male,Beginner,29,6,3,90,17,39,17,7,1,B,10,19,34,0,28,R
69381,69382,>60,Male,Beginner,26,23,8,79,52,10,22,1,3,B,0,19,24,2,24,D
22704,22705,>60,Male,Beginner,42,3,21,40,79,84,29,6,0,A,10,24,43,16,10,D
70055,70056,>60,Male,Beginner,49,18,2,89,98,29,23,10,1,B,13,24,19,16,14,R
30910,30911,>60,Male,Beginner,27,25,13,63,23,0,14,7,4,C,10,35,18,19,27,R
31218,31219,>60,Male,Beginner,16,29,7,49,28,98,65,5,4,B,14,20,48,13,6,R
28156,28157,>60,Male,Beginner,48,8,16,47,92,68,90,8,4,C,8,15,30,13,30,D
74128,74129,>60,Male,Beginner,18,12,16,51,62,39,61,2,4,B,6,0,3,15,21,R
23376,23377,>60,Male,Beginner,2,27,22,82,58,49,12,2,0,B,17,10,35,5,23,D
31209,31210,>60,Male,Beginner,32,30,6,59,25,80,39,6,3,B,0,32,22,1,8,D
26219,26220,>60,Male,Beginner,48,8,13,46,95,14,76,6,0,B,15,0,50,9,24,R
23436,23437,>60,Male,Beginner,8,3,14,59,72,49,44,1,1,B,3,32,40,4,30,D
77014,77015,>60,Male,Beginner,35,13,25,6,16,66,7,1,2,C,18,8,1,9,22,R
26203,26204,>60,Male,Beginner,37,24,22,3,6,28,59,4,3,C,12,7,19,7,9,D
26199,26200,>60,Male,Beginner,26,25,17,42,71,87,80,6,2,A,1,23,14,12,21,R
31297,31298,>60,Male,Beginner,38,9,5,69,6,25,3,7,3,C,18,5,1,4,29,R
74408,74409,>60,Male,Beginner,16,9,0,69,73,88,80,6,4,B,15,33,15,8,18,R
22411,22412,>60,Male,Beginner,50,10,5,46,66,94,46,1,1,C,10,28,18,11,15,R
31132,31133,>60,Male,Beginner,7,24,20,7,21,42,30,7,1,B,9,30,16,20,18,D
23419,23420,>60,Male,Beginner,42,20,21,30,55,40,17,2,0,C,7,26,48,14,15,D
69232,69233,>60,Male,Beginner,29,27,5,41,20,11,65,5,2,B,1,34,40,12,22,R
26254,26255,>60,Male,Beginner,4,17,10,95,91,33,31,8,0,C,5,34,41,9,25,D
77152,77153,>60,Male,Beginner,5,27,9,65,9,82,75,9,4,B,13,17,30,9,19,R
22399,22400,>60,Male,Beginner,3,30,13,22,49,63,91,4,1,B,8,8,43,5,6,R
26181,26182,>60,Male,Beginner,9,3,5,30,18,68,24,5,4,C,8,6,38,18,2,D
23371,23372,>60,Male,Beginner,19,10,15,68,32,74,43,5,2,B,8,20,3,3,30,R
69047,69048,>60,Male,Beginner,33,17,19,8,97,49,5,1,4,C,1,28,18,4,11,R
23366,23367,>60,Male,Beginner,39,13,0,97,45,39,0,6,0,B,16,16,25,17,1,R
75752,75753,>60,Male,Beginner,11,2,3,2,98,46,30,4,2,B,11,35,24,17,5,D
78092,78093,>60,Male,Beginner,24,0,9,54,55,24,50,6,1,C,14,14,44,16,18,D
26122,26123,>60,Male,Beginner,4,16,18,76,62,50,100,4,3,C,6,13,18,13,26,R
69109,69110,>60,Male,Beginner,16,23,4,55,1,15,25,3,2,A,10,19,26,19,16,D
74142,74143,>60,Male,Beginner,2,14,19,66,32,83,19,7,0,B,17,20,43,12,10,R
23487,23488,>60,Male,Beginner,34,23,13,24,19,50,49,1,4,B,13,17,41,3,18,R
26098,26099,>60,Male,Beginner,4,5,17,31,12,84,91,1,0,A,18,35,26,13,11,R
75794,75795,>60,Male,Beginner,17,0,5,28,8,9,14,9,0,B,4,13,36,14,28,D
31263,31264,>60,Male,Beginner,37,29,25,20,38,100,69,8,1,B,14,11,35,14,16,R
31268,31269,>60,Male,Beginner,20,19,7,79,98,27,28,2,2,A,6,4,32,14,10,R
26089,26090,>60,Male,Beginner,5,18,11,51,88,87,33,0,0,B,18,24,34,14,8,R
26067,26068,>60,Male,Beginner,32,14,5,11,41,77,50,0,4,C,0,15,37,18,1,R
26055,26056,>60,Male,Beginner,31,19,11,38,82,5,68,5,0,A,16,5,16,19,7,R
26054,26055,>60,Male,Beginner,40,27,8,46,35,68,45,5,2,A,4,8,22,17,28,D
23362,23363,>60,Male,Beginner,12,28,12,70,25,79,98,7,2,A,6,8,36,18,2,D
69050,69051,>60,Male,Beginner,27,0,12,75,15,76,4,10,3,B,9,31,34,1,13,R
31278,31279,>60,Male,Beginner,16,2,3,33,49,73,55,7,1,C,12,28,35,10,25,D
77938,77939,>60,Male,Beginner,21,28,16,45,50,70,73,7,3,C,17,32,25,2,15,R
23158,23159,>60,Male,Beginner,5,18,3,16,1,17,52,10,0,B,5,8,12,4,3,R
23144,23145,>60,Male,Beginner,49,29,5,5,23,29,53,4,3,C,12,4,22,2,10,D
78161,78162,>60,Male,Beginner,26,19,5,7,40,80,42,6,3,A,13,14,24,2,2,R
78221,78222,>60,Male,Beginner,9,12,9,43,84,8,90,8,4,B,16,17,11,4,10,D
29895,29896,>60,Male,Beginner,45,20,12,73,80,87,29,0,4,A,1,10,20,10,17,D
77643,77644,>60,Male,Beginner,42,5,11,32,41,59,44,7,1,A,6,26,9,6,11,R
70334,70335,>60,Male,Beginner,10,9,16,26,39,7,68,2,1,A,16,19,32,13,28,R
22242,22243,>60,Male,Beginner,42,29,22,82,90,39,62,5,1,A,9,24,49,6,9,R
70319,70320,>60,Male,Beginner,25,26,3,86,32,90,2,9,2,B,3,2,34,9,26,R
70536,70537,>60,Male,Beginner,10,17,17,66,53,4,35,0,0,A,8,25,19,18,21,D
70489,70490,>60,Male,Beginner,3,28,23,31,92,13,7,0,1,A,15,23,14,8,9,R
70539,70540,>60,Male,Beginner,45,30,2,5,50,5,41,10,0,C,9,15,4,13,26,D
29937,29938,>60,Male,Beginner,48,7,18,21,26,28,92,9,2,C,13,36,38,13,3,D
70414,70415,>60,Male,Beginner,46,1,16,24,56,70,63,7,2,B,2,2,39,18,10,R
78189,78190,>60,Male,Beginner,46,4,5,30,29,88,15,0,1,C,4,23,10,17,4,D
70150,70151,>60,Male,Beginner,40,6,0,22,75,68,61,7,0,B,13,31,7,5,22,D
69782,69783,>60,Male,Beginner,39,21,13,30,85,75,56,8,3,B,9,9,32,6,28,D
29958,29959,>60,Male,Beginner,27,2,9,8,44,63,49,0,0,B,0,25,38,19,10,R
70287,70288,>60,Male,Beginner,45,6,15,33,6,22,10,4,2,B,2,19,8,13,19,D
29933,29934,>60,Male,Beginner,24,8,9,92,43,68,14,0,2,C,7,8,18,10,15,R
29750,29751,>60,Male,Beginner,36,27,8,99,30,25,47,4,2,C,13,10,38,5,23,D
29752,29753,>60,Male,Beginner,40,4,17,15,1,80,1,4,0,B,8,19,40,13,16,D
29755,29756,>60,Male,Beginner,0,17,0,57,61,100,56,3,3,A,4,25,37,6,2,R
30011,30012,>60,Male,Beginner,7,12,14,75,71,3,86,2,3,A,12,36,19,7,5,D
70232,70233,>60,Male,Beginner,28,27,23,83,39,76,17,5,3,B,14,8,15,15,21,D
70197,70198,>60,Male,Beginner,26,14,0,57,99,37,40,5,2,B,14,29,33,16,15,R
77687,77688,>60,Male,Beginner,45,13,10,45,69,75,97,3,3,A,17,22,21,6,19,D
29802,29803,>60,Male,Beginner,28,18,22,29,67,67,61,0,4,C,17,32,11,16,22,D
29790,29791,>60,Male,Beginner,47,25,9,92,3,19,8,3,3,B,0,4,7,5,13,R
70251,70252,>60,Male,Beginner,26,7,17,42,5,11,53,1,3,B,8,30,10,12,24,R
70168,70169,>60,Male,Beginner,1,14,14,79,18,23,42,9,0,C,9,32,48,13,19,D
22059,22060,>60,Male,Beginner,16,18,16,75,9,92,4,8,0,A,18,16,14,11,12,D
29787,29788,>60,Male,Beginner,31,8,8,76,96,84,21,4,0,C,4,11,24,9,8,D
70162,70163,>60,Male,Beginner,37,2,0,30,21,37,82,4,4,B,3,14,43,4,22,D
29786,29787,>60,Male,Beginner,1,10,18,36,61,63,54,4,1,A,12,30,30,9,13,D
22293,22294,>60,Male,Beginner,10,27,7,55,99,22,27,0,3,B,0,34,15,19,0,R
77974,77975,>60,Male,Beginner,0,13,8,54,78,91,22,3,1,C,6,0,5,19,15,D
70470,70471,>60,Male,Beginner,39,29,25,6,52,79,12,5,3,B,6,36,23,12,14,R
77754,77755,>60,Male,Beginner,24,28,9,73,96,27,87,0,4,B,17,15,14,18,7,R
78228,78229,>60,Male,Beginner,3,27,23,97,50,85,22,3,3,A,10,14,1,19,24,R
30384,30385,>60,Male,Beginner,24,24,14,96,17,64,82,3,0,C,8,1,45,8,24,R
31164,31165,>60,Male,Beginner,36,7,4,57,34,53,34,0,3,A,2,22,5,3,17,R
30383,30384,>60,Male,Beginner,14,9,15,53,3,63,20,3,2,A,8,1,34,4,9,R
70276,70277,>60,Male,Beginner,36,13,8,89,83,1,10,7,3,C,17,28,10,7,2,D
23319,23320,>60,Male,Beginner,34,3,22,66,9,5,59,7,1,C,0,1,19,13,16,R
22603,22604,>60,Male,Beginner,5,24,23,99,92,80,10,0,2,B,2,25,8,19,10,R
30424,30425,>60,Male,Beginner,24,24,23,81,47,99,72,7,4,A,14,26,25,18,29,D
22586,22587,>60,Male,Beginner,33,19,10,82,98,32,42,3,3,B,2,25,7,16,11,D
23320,23321,>60,Male,Beginner,44,30,18,24,31,38,80,9,1,A,4,0,28,12,30,R
23324,23325,>60,Male,Beginner,1,7,1,99,86,85,76,9,4,A,16,34,50,6,7,R
31065,31066,>60,Male,Beginner,0,30,14,80,20,80,78,10,3,C,12,8,4,8,2,R
22619,22620,>60,Male,Beginner,47,13,2,42,83,82,64,4,1,A,5,35,26,16,11,D
22572,22573,>60,Male,Beginner,49,7,13,82,47,69,18,3,3,C,13,20,4,0,26,D
78162,78163,>60,Male,Beginner,29,28,17,52,90,58,36,5,3,A,17,28,22,8,1,D
30173,30174,>60,Male,Beginner,13,26,16,67,0,21,20,4,4,A,15,25,27,2,25,R
70061,70062,>60,Male,Beginner,13,16,6,85,73,2,83,7,2,C,6,11,17,10,3,R
30170,30171,>60,Male,Beginner,0,9,9,59,69,95,26,3,2,A,1,14,4,9,7,D
22563,22564,>60,Male,Beginner,25,3,15,32,69,95,96,7,0,B,18,20,25,8,6,D
22654,22655,>60,Male,Beginner,50,16,0,22,70,30,55,1,2,A,2,11,24,11,27,R
23182,23183,>60,Male,Beginner,29,9,12,86,60,82,7,1,4,C,18,7,20,2,21,R
69259,69260,>60,Male,Beginner,29,3,14,76,49,95,66,6,0,A,8,9,42,20,24,D
70085,70086,>60,Male,Beginner,46,2,14,1,73,87,14,6,0,C,6,28,0,15,11,R
77918,77919,>60,Male,Beginner,11,28,19,70,81,76,71,4,2,A,0,33,18,10,23,R
22628,22629,>60,Male,Beginner,13,23,13,27,58,11,90,9,2,C,2,10,1,2,7,D
29999,30000,>60,Male,Beginner,25,25,1,35,32,93,78,1,0,B,7,9,16,2,13,D
22110,22111,>60,Male,Beginner,48,15,14,40,60,64,48,10,0,C,15,23,43,12,19,D
78334,78335,>60,Male,Beginner,37,23,15,33,88,3,89,3,0,B,4,18,45,0,26,R
22102,22103,>60,Male,Beginner,8,9,2,54,49,33,1,4,1,B,6,29,3,1,12,D
22222,22223,>60,Male,Beginner,15,5,23,45,66,68,69,3,0,B,8,30,20,17,1,D
70263,70264,>60,Male,Beginner,42,18,10,80,61,47,100,5,4,B,6,20,47,14,4,D
69942,69943,>60,Male,Beginner,49,8,21,12,57,75,72,6,0,C,8,14,20,5,13,D
69814,69815,>60,Male,Beginner,43,16,22,91,73,40,64,8,0,A,4,4,31,13,17,D
22734,22735,>60,Male,Beginner,2,0,20,11,2,75,77,0,0,A,10,30,50,1,18,R
69801,69802,>60,Male,Beginner,15,9,11,59,3,15,48,1,2,C,2,15,33,3,28,R
22100,22101,>60,Male,Beginner,4,22,18,18,35,7,48,3,4,A,14,28,29,2,3,R
69819,69820,>60,Male,Beginner,23,19,3,80,93,1,43,0,1,C,0,36,14,6,28,D
78318,78319,>60,Male,Beginner,9,0,9,0,81,90,27,4,0,B,15,15,37,7,5,R
77915,77916,>60,Male,Beginner,38,19,8,89,51,34,70,4,0,C,14,15,3,17,11,R
69846,69847,>60,Male,Beginner,14,12,13,93,62,93,40,3,1,C,1,4,0,16,25,D
69303,69304,>60,Male,Beginner,30,27,3,56,73,11,7,4,4,A,5,8,20,13,4,D
78261,78262,>60,Male,Beginner,42,4,4,1,60,96,95,6,4,A,5,13,11,7,11,R
69906,69907,>60,Male,Beginner,31,0,20,82,19,31,63,8,3,B,9,18,22,16,4,D
25912,25913,>60,Male,Beginner,8,26,1,96,27,21,56,7,2,B,2,16,12,0,2,R
77104,77105,>60,Male,Beginner,0,18,16,42,26,33,70,9,3,B,15,29,7,15,1,D
22861,22862,>60,Male,Beginner,22,30,8,88,47,76,94,6,3,A,14,36,48,15,23,D
77495,77496,>60,Male,Beginner,14,19,23,58,82,80,11,10,4,B,17,8,41,9,17,R
77479,77480,>60,Male,Beginner,50,11,16,85,4,34,85,9,2,A,8,23,3,19,28,R
74982,74983,>60,Male,Beginner,32,10,8,79,60,1,51,6,0,A,17,6,12,0,19,D
69575,69576,>60,Male,Beginner,25,19,22,40,92,74,56,9,4,B,9,2,50,13,20,R
26384,26385,>60,Male,Beginner,9,0,9,20,72,39,88,4,1,B,18,29,24,0,27,R
75353,75354,>60,Male,Beginner,46,30,20,19,37,99,99,3,0,B,4,33,6,19,28,R
14615,14616,>60,Male,Beginner,31,14,15,48,90,45,96,6,2,A,11,8,31,12,7,R
26262,26263,>60,Male,Beginner,3,11,13,26,91,19,80,1,3,A,16,26,44,18,5,D
14625,14626,>60,Male,Beginner,4,12,11,73,24,80,13,8,1,A,15,19,28,13,9,D
69570,69571,>60,Male,Beginner,50,29,4,26,26,26,73,6,0,A,5,14,44,9,30,D
30888,30889,>60,Male,Beginner,37,24,8,93,2,91,19,4,4,C,8,6,39,16,26,R
24572,24573,>60,Male,Beginner,7,5,13,9,82,7,82,2,2,A,2,12,27,2,16,R
26360,26361,>60,Male,Beginner,4,6,4,95,7,72,7,2,0,C,4,23,30,13,14,R
30734,30735,>60,Male,Beginner,21,9,23,97,20,64,30,1,2,A,4,0,50,6,18,D
75361,75362,>60,Male,Beginner,45,22,2,83,39,39,35,4,0,C,1,35,5,6,14,R
69551,69552,>60,Male,Beginner,37,9,14,94,87,43,33,10,3,C,15,16,38,13,19,R
30859,30860,>60,Male,Beginner,12,4,4,90,64,80,70,0,4,B,5,4,33,5,21,D
14579,14580,>60,Male,Beginner,13,1,1,98,0,53,84,10,3,C,2,20,20,10,30,D
26269,26270,>60,Male,Beginner,49,1,15,93,53,88,95,3,4,B,13,30,19,18,17,D
24588,24589,>60,Male,Beginner,24,13,2,38,44,2,4,6,1,C,10,24,50,8,8,D
77513,77514,>60,Male,Beginner,26,28,4,6,31,50,20,2,3,A,1,13,7,6,21,D
30791,30792,>60,Male,Beginner,19,26,0,46,40,51,92,4,4,A,5,13,44,20,2,D
30798,30799,>60,Male,Beginner,16,19,20,46,61,61,10,6,0,B,8,10,33,14,12,D
26304,26305,>60,Male,Beginner,21,6,22,50,97,87,39,10,4,A,7,17,28,9,10,D
73946,73947,>60,Male,Beginner,25,17,11,82,1,25,27,10,4,A,15,10,31,16,23,R
77509,77510,>60,Male,Beginner,40,7,8,17,92,20,59,1,1,C,3,5,23,20,16,D
73948,73949,>60,Male,Beginner,27,15,0,30,98,92,67,7,2,C,11,18,16,3,26,R
30805,30806,>60,Male,Beginner,29,3,17,59,32,32,18,2,3,B,11,16,33,0,8,R
75960,75961,>60,Male,Beginner,8,29,15,12,35,24,18,10,4,B,18,20,9,11,14,R
30807,30808,>60,Male,Beginner,13,23,21,41,57,43,15,10,2,A,13,18,50,14,27,R
73967,73968,>60,Male,Beginner,49,8,16,2,21,74,90,0,4,C,18,13,29,8,21,R
26284,26285,>60,Male,Beginner,24,13,10,87,62,88,79,4,1,A,6,2,4,9,21,D
77497,77498,>60,Male,Beginner,33,10,0,6,54,65,92,10,4,C,0,11,42,0,8,R
14565,14566,>60,Male,Beginner,46,11,13,71,46,3,21,9,3,A,10,19,12,20,11,D
75631,75632,>60,Male,Beginner,8,8,25,92,43,95,40,0,1,B,11,3,31,20,15,R
75627,75628,>60,Male,Beginner,39,21,5,41,36,73,36,10,4,B,10,2,41,1,14,D
69432,69433,>60,Male,Beginner,15,14,4,33,12,54,47,0,4,C,7,1,5,3,10,R
74947,74948,>60,Male,Beginner,20,25,24,39,65,48,42,8,1,A,16,0,13,5,2,D
69499,69500,>60,Male,Beginner,25,30,9,2,22,34,0,6,2,A,3,35,1,17,13,D
77357,77358,>60,Male,Beginner,43,19,18,60,46,100,42,9,0,B,6,28,5,15,14,D
77257,77258,>60,Male,Beginner,30,4,3,4,36,60,45,6,4,C,0,12,8,20,24,R
25446,25447,>60,Male,Beginner,9,23,9,9,54,82,100,8,2,B,5,33,8,5,3,D
25428,25429,>60,Male,Beginner,4,27,22,6,95,36,36,9,2,C,12,4,12,4,16,D
25417,25418,>60,Male,Beginner,37,2,8,70,7,19,72,6,3,B,12,13,27,16,9,R
14781,14782,>60,Male,Beginner,30,9,25,64,24,79,73,4,3,A,7,6,12,10,7,D
77315,77316,>60,Male,Beginner,3,13,0,60,97,39,45,5,2,A,5,17,16,4,12,D
25248,25249,>60,Male,Beginner,38,29,25,67,88,35,4,0,1,C,9,15,6,17,4,D
25098,25099,>60,Male,Beginner,40,1,10,33,33,31,7,4,3,B,2,26,5,1,7,R
14754,14755,>60,Male,Beginner,18,25,1,55,61,57,14,0,3,B,15,13,2,7,15,R
74930,74931,>60,Male,Beginner,9,24,6,72,62,37,88,1,4,C,6,6,3,18,27,R
25086,25087,>60,Male,Beginner,3,30,8,99,84,6,92,9,4,B,15,12,34,19,25,R
75416,75417,>60,Male,Beginner,20,9,17,12,13,69,21,0,1,A,3,17,27,8,8,R
71572,71573,>60,Male,Beginner,48,20,20,21,89,80,14,10,2,B,16,20,4,18,22,R
75064,75065,>60,Male,Beginner,6,13,22,88,80,4,100,7,4,B,5,23,29,8,29,R
77299,77300,>60,Male,Beginner,49,29,19,100,82,31,99,5,2,A,0,36,42,7,4,R
14687,14688,>60,Male,Beginner,35,7,3,75,83,25,48,2,3,A,7,2,39,18,5,D
71722,71723,>60,Male,Beginner,47,10,5,26,9,92,33,6,0,C,5,0,5,7,12,R
71573,71574,>60,Male,Beginner,1,6,11,71,90,66,7,2,0,C,15,31,39,14,29,D
24509,24510,>60,Male,Beginner,50,1,0,86,96,91,44,10,4,A,13,11,46,0,9,R
30752,30753,>60,Male,Beginner,10,30,10,31,65,4,85,8,4,A,10,10,49,5,2,D
14742,14743,>60,Male,Beginner,44,9,0,19,86,52,54,9,4,B,9,26,50,4,9,D
74870,74871,>60,Male,Beginner,36,9,9,50,62,29,65,8,2,B,8,14,22,13,29,R
14523,14524,>60,Male,Beginner,9,24,13,20,88,36,90,9,2,B,13,28,19,10,7,R
30708,30709,>60,Male,Beginner,40,25,17,49,12,92,89,10,4,A,12,9,2,14,22,D
25312,25313,>60,Male,Beginner,11,20,0,66,9,69,38,8,0,B,12,6,19,7,12,D
69550,69551,>60,Male,Beginner,43,0,0,98,45,95,67,7,2,C,8,28,13,8,18,D
30720,30721,>60,Male,Beginner,42,6,9,90,100,36,75,6,4,B,10,19,0,9,24,R
24515,24516,>60,Male,Beginner,13,18,23,86,33,97,18,0,2,B,1,4,23,18,16,D
74881,74882,>60,Male,Beginner,22,12,17,12,97,49,19,10,1,B,18,11,21,19,26,R
75400,75401,>60,Male,Beginner,3,25,13,18,0,27,36,4,3,A,5,34,8,9,21,R
25308,25309,>60,Male,Beginner,38,27,15,22,67,7,89,5,1,B,4,7,8,17,24,R
