Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Género_x
355,23,18,9,80,54,74,4,1,4,B,10,3,14,16,15,D,19,18-30,Masculino
356,50,28,6,72,92,18,22,7,2,C,13,13,48,18,24,D,19,18-30,Masculino
357,9,13,15,33,69,14,31,3,1,C,7,29,28,6,28,D,19,18-30,Masculino
358,4,10,18,16,2,31,69,0,4,B,12,35,45,1,22,D,19,18-30,Masculino
359,18,30,8,15,57,96,49,7,4,A,17,6,50,8,11,R,19,18-30,Masculino
360,20,24,13,31,27,88,39,5,3,B,7,4,16,8,28,D,19,18-30,Masculino
361,8,0,8,3,4,49,33,3,0,C,13,29,28,17,1,D,19,18-30,Masculino
362,17,5,19,60,79,62,39,3,2,A,0,34,43,6,30,D,19,18-30,Masculino
363,38,3,22,17,72,80,31,9,0,A,16,32,15,6,28,R,19,18-30,Masculino
364,17,27,21,64,40,100,47,10,0,C,17,34,50,0,0,D,19,18-30,Masculino
365,43,18,7,50,63,72,27,4,2,A,5,21,32,6,24,R,19,18-30,Masculino
366,22,26,3,92,7,10,27,7,4,A,1,36,23,0,3,D,19,18-30,Masculino
367,36,9,20,25,49,4,14,6,3,C,10,21,0,10,1,R,19,18-30,Masculino
368,22,8,11,75,87,35,5,2,3,A,3,11,20,3,25,R,19,18-30,Masculino
369,40,19,24,54,43,92,59,7,1,C,12,18,5,7,8,R,19,18-30,Masculino
370,43,11,2,23,51,78,82,5,1,C,7,14,40,6,8,D,19,18-30,Masculino
371,47,14,6,12,64,53,20,0,2,A,7,4,44,13,17,R,19,18-30,Masculino
372,50,24,5,42,82,40,7,1,3,A,11,34,38,9,28,D,19,18-30,Masculino
373,15,2,2,2,60,20,7,5,0,C,15,10,43,6,2,D,19,18-30,Masculino
374,17,22,19,14,64,71,0,9,0,C,9,15,21,14,25,R,19,18-30,Masculino
375,39,18,19,9,43,70,73,1,0,B,0,36,23,1,1,R,19,18-30,Masculino
376,13,19,15,72,49,73,47,4,4,A,6,31,8,4,26,D,19,18-30,Masculino
377,39,1,12,72,50,2,21,9,4,A,9,22,19,3,3,R,19,18-30,Masculino
378,49,26,21,15,47,26,6,7,0,B,13,0,18,15,5,R,19,18-30,Masculino
379,45,24,2,10,65,8,45,5,4,A,12,12,49,14,12,R,19,18-30,Masculino
380,37,1,1,1,44,70,77,1,0,B,15,26,1,15,7,R,19,18-30,Masculino
381,37,5,0,79,48,1,72,0,4,A,14,14,12,20,22,R,19,18-30,Masculino
382,33,14,24,27,98,79,89,1,4,A,4,36,4,10,13,D,19,18-30,Masculino
383,26,4,9,11,29,98,75,0,1,B,11,33,46,14,13,R,19,18-30,Masculino
384,1,2,24,97,39,92,37,10,0,A,10,13,10,6,10,R,19,18-30,Masculino
385,17,5,20,48,18,84,26,7,3,B,9,20,41,13,7,R,19,18-30,Masculino
386,26,20,7,5,59,37,92,8,4,A,15,6,16,10,17,D,19,18-30,Masculino
387,27,19,7,25,35,13,100,7,3,A,18,12,7,18,3,R,19,18-30,Masculino
388,50,17,14,63,79,48,48,10,4,B,10,8,45,12,20,D,19,18-30,Masculino
389,49,6,19,87,45,75,6,3,0,B,5,19,28,13,16,D,19,18-30,Masculino
390,43,29,23,45,13,7,3,3,0,B,18,33,33,2,24,R,19,18-30,Masculino
391,24,25,23,11,93,38,98,8,3,B,5,19,15,1,18,R,19,18-30,Masculino
392,0,28,21,22,20,16,5,7,4,B,4,13,24,5,0,R,19,18-30,Masculino
393,46,20,15,90,63,10,77,9,4,C,14,32,29,9,23,D,19,18-30,Masculino
394,9,1,4,35,68,7,83,10,2,B,0,1,4,19,19,R,19,18-30,Masculino
395,33,8,11,86,59,61,9,10,0,A,2,36,40,0,8,R,19,18-30,Masculino
396,9,4,6,3,86,8,65,7,0,C,7,19,35,20,24,D,19,18-30,Masculino
397,16,26,3,68,11,23,43,10,2,A,4,2,28,1,11,R,19,18-30,Masculino
398,32,4,3,63,10,39,31,8,2,A,3,27,31,9,7,R,19,18-30,Masculino
399,49,16,5,31,95,5,14,1,0,B,6,24,15,14,29,D,19,18-30,Masculino
400,25,16,4,47,1,32,95,5,3,C,0,34,30,5,7,R,19,18-30,Masculino
401,42,7,14,6,43,17,100,9,1,B,11,34,17,0,11,R,19,31-45,Masculino
402,25,1,5,32,25,25,43,10,4,C,14,33,22,14,0,D,19,31-45,Masculino
403,27,3,5,99,77,95,42,2,3,C,18,33,11,10,30,R,19,31-45,Masculino
404,42,8,14,37,45,14,97,4,3,B,13,9,34,20,4,D,19,31-45,Masculino
405,43,29,8,49,78,68,82,6,1,C,14,28,29,15,17,R,19,31-45,Masculino
406,40,6,24,12,27,4,28,8,3,A,1,35,39,4,30,D,19,31-45,Masculino
407,6,27,5,52,50,6,96,9,2,B,13,6,43,6,10,D,19,31-45,Masculino
408,7,15,17,33,7,1,36,3,0,A,2,31,47,15,15,D,19,31-45,Masculino
409,23,8,4,86,4,16,41,7,4,B,5,4,29,13,25,R,19,31-45,Masculino
410,41,27,16,52,16,77,75,3,0,C,12,28,30,4,11,R,19,31-45,Masculino
411,0,4,25,49,17,46,62,6,3,A,14,14,21,5,27,R,19,31-45,Masculino
412,50,19,24,57,33,90,98,10,1,B,2,11,22,7,16,R,19,31-45,Masculino
413,33,18,1,5,96,23,28,10,3,C,12,20,18,17,4,R,19,31-45,Masculino
414,10,18,3,12,97,92,93,5,2,C,1,21,23,6,0,D,19,31-45,Masculino
415,46,25,22,41,78,1,42,8,0,A,13,0,19,10,22,R,19,31-45,Masculino
416,12,2,11,9,33,11,50,8,1,C,7,28,16,1,16,D,19,31-45,Masculino
417,14,17,3,14,99,84,95,8,0,B,8,36,11,10,17,R,19,31-45,Masculino
418,33,30,7,53,90,69,91,7,2,A,9,34,0,14,29,R,19,31-45,Masculino
419,7,22,11,11,55,4,5,10,2,C,18,30,36,11,11,R,19,31-45,Masculino
420,48,11,20,42,46,43,73,9,4,C,13,27,9,6,15,R,19,31-45,Masculino
421,21,9,0,55,36,92,73,6,4,B,13,34,49,7,14,D,19,31-45,Masculino
422,32,30,12,48,41,64,70,5,1,A,11,15,40,6,9,R,19,31-45,Masculino
423,5,25,16,42,76,36,10,3,4,B,5,25,42,13,19,D,19,31-45,Masculino
424,37,15,18,66,3,83,79,5,0,C,8,25,50,9,1,D,19,31-45,Masculino
425,14,3,13,98,22,79,87,0,1,B,0,3,17,13,3,D,19,31-45,Masculino
426,15,23,11,59,92,49,35,3,2,A,2,35,31,4,1,D,19,31-45,Masculino
427,50,23,6,16,96,22,36,4,1,B,3,33,29,6,5,D,19,31-45,Masculino
428,50,29,23,54,44,78,26,5,0,A,4,9,48,5,25,R,19,31-45,Masculino
429,26,12,14,92,63,61,71,8,0,A,8,34,22,3,0,D,19,31-45,Masculino
430,20,27,8,41,75,75,97,9,0,C,15,2,46,4,10,D,19,31-45,Masculino
431,38,27,1,78,75,32,36,7,0,B,15,17,10,3,6,R,19,31-45,Masculino
432,2,14,3,73,56,48,67,4,4,B,12,19,39,13,5,R,19,31-45,Masculino
433,36,22,23,50,82,23,42,6,0,A,10,33,14,17,8,R,19,31-45,Masculino
434,19,7,7,35,10,79,83,0,3,B,5,18,21,7,18,D,19,31-45,Masculino
435,29,16,5,8,62,0,24,4,0,A,17,3,4,3,6,R,19,31-45,Masculino
436,30,7,1,93,49,56,61,5,2,B,9,5,10,15,16,D,19,31-45,Masculino
437,19,29,25,94,43,20,71,3,1,B,16,27,48,3,8,D,19,31-45,Masculino
438,49,16,6,18,21,19,9,4,3,A,5,26,37,15,9,D,19,31-45,Masculino
439,2,2,14,37,15,25,81,6,4,C,10,22,48,2,23,D,19,31-45,Masculino
440,6,6,5,15,10,97,53,0,0,C,2,19,29,17,22,D,19,31-45,Masculino
441,9,2,16,13,12,20,46,10,0,C,3,22,33,12,19,R,19,31-45,Masculino
442,18,9,7,82,72,58,65,9,2,C,5,34,49,10,5,D,19,31-45,Masculino
443,7,3,2,63,6,74,7,3,3,A,0,4,43,10,28,D,19,31-45,Masculino
444,26,12,12,85,4,95,51,5,3,C,4,33,6,6,7,R,19,31-45,Masculino
445,11,19,13,85,90,43,8,5,0,C,11,1,30,3,10,R,19,31-45,Masculino
446,32,12,25,11,95,15,69,5,4,C,14,36,44,19,22,D,19,31-45,Masculino
447,49,27,14,60,40,36,26,0,0,B,15,18,3,16,11,D,19,31-45,Masculino
448,33,23,22,87,87,57,88,4,3,B,18,5,28,0,14,R,19,31-45,Masculino
449,28,2,23,82,2,99,87,5,2,B,17,28,34,1,8,D,19,31-45,Masculino
450,40,13,21,95,5,61,44,9,0,B,0,13,2,13,14,D,19,31-45,Masculino
451,13,18,21,79,84,32,94,9,2,A,10,29,26,1,2,D,19,31-45,Masculino
452,29,0,5,66,56,33,92,8,4,A,11,23,8,17,22,D,19,31-45,Masculino
453,36,11,4,19,55,96,15,6,0,B,15,4,18,15,4,D,19,31-45,Masculino
454,4,12,7,74,68,98,29,8,3,A,8,11,8,5,24,R,19,31-45,Masculino
455,29,23,19,87,46,15,73,9,1,B,13,20,37,19,13,D,19,31-45,Masculino
456,3,22,19,18,60,55,16,10,0,A,13,15,23,10,24,R,19,31-45,Masculino
457,44,17,1,31,21,53,93,2,3,B,11,17,13,10,3,R,19,31-45,Masculino
458,11,17,23,74,92,1,94,3,0,C,13,21,30,3,27,R,19,31-45,Masculino
459,14,22,0,37,26,27,46,7,2,A,0,16,8,17,12,D,19,31-45,Masculino
460,1,11,23,100,88,35,10,9,2,C,0,14,37,15,14,R,19,31-45,Masculino
461,28,5,15,13,46,74,9,5,3,A,7,16,43,3,11,D,19,31-45,Masculino
462,28,19,5,94,78,27,62,5,1,C,12,20,37,11,1,D,19,31-45,Masculino
463,18,18,22,86,22,51,65,4,1,C,4,0,40,1,6,R,19,31-45,Masculino
464,26,13,13,45,37,57,50,3,4,B,12,19,11,20,1,R,19,31-45,Masculino
465,8,2,14,58,83,10,1,0,4,A,7,14,1,9,22,D,19,31-45,Masculino
466,27,21,16,5,100,66,13,7,0,B,16,32,47,4,5,D,19,31-45,Masculino
467,30,8,20,75,100,28,30,9,0,C,8,19,24,4,3,R,19,31-45,Masculino
468,48,18,10,71,51,34,85,5,0,B,14,8,28,16,29,D,19,31-45,Masculino
469,14,14,22,15,90,70,76,9,4,B,8,17,1,2,9,R,19,31-45,Masculino
470,1,13,21,61,28,100,18,6,0,A,0,30,25,11,3,D,19,31-45,Masculino
471,32,14,8,72,6,70,44,6,1,A,17,32,20,14,18,R,19,31-45,Masculino
472,41,2,1,72,43,80,71,0,3,A,13,6,1,9,28,R,19,31-45,Masculino
473,46,23,25,56,18,69,73,10,0,C,18,27,30,6,6,D,19,31-45,Masculino
474,2,21,23,31,72,86,67,5,1,C,0,18,48,14,22,R,19,31-45,Masculino
475,50,6,18,15,89,82,48,8,0,B,1,20,50,2,7,R,19,31-45,Masculino
476,45,0,18,82,67,27,21,6,2,B,1,28,21,19,30,R,19,31-45,Masculino
477,44,24,14,32,46,71,97,9,4,B,18,4,4,11,9,R,19,31-45,Masculino
478,30,24,14,61,98,23,21,8,4,A,17,2,24,17,24,D,19,31-45,Masculino
479,9,29,14,47,45,62,25,7,2,C,10,2,21,16,27,R,19,31-45,Masculino
480,33,7,13,62,97,47,32,10,0,B,17,0,34,10,15,R,19,31-45,Masculino
481,27,17,0,39,60,42,76,5,4,A,17,28,2,14,18,D,19,31-45,Masculino
482,44,21,20,60,76,9,40,0,4,C,4,19,42,8,14,D,19,31-45,Masculino
483,49,9,4,8,97,10,40,4,4,A,17,25,47,5,1,D,19,31-45,Masculino
484,2,21,24,26,7,5,0,3,4,C,1,6,18,20,0,D,19,31-45,Masculino
485,45,26,22,96,15,63,38,5,0,B,10,18,5,4,2,D,19,31-45,Masculino
486,17,22,10,98,17,23,72,8,1,A,6,36,8,18,4,R,19,31-45,Masculino
487,12,30,4,13,3,98,41,4,1,A,10,27,21,3,26,R,19,31-45,Masculino
488,40,24,15,40,87,25,51,8,3,B,1,2,16,16,4,D,19,31-45,Masculino
489,10,0,18,89,71,54,33,3,2,A,13,9,30,20,8,D,19,31-45,Masculino
490,32,13,4,66,72,16,85,6,3,A,15,21,35,4,24,R,19,31-45,Masculino
491,41,23,12,64,44,50,15,10,1,C,14,0,4,3,19,R,19,31-45,Masculino
492,33,18,5,87,49,85,93,8,1,C,7,34,19,13,20,D,19,31-45,Masculino
493,21,5,4,42,45,81,9,0,3,B,3,2,1,10,14,R,19,31-45,Masculino
494,30,2,8,33,71,63,71,4,3,A,12,28,10,19,14,D,19,31-45,Masculino
495,20,19,11,80,0,18,89,8,1,B,2,19,22,10,14,R,19,31-45,Masculino
496,18,12,17,80,73,16,5,3,0,A,5,22,44,8,30,R,19,31-45,Masculino
497,19,23,1,94,66,11,31,8,2,A,7,13,31,6,30,R,19,31-45,Masculino
498,39,12,9,2,67,22,92,3,4,B,8,13,13,5,9,D,19,31-45,Masculino
499,13,16,7,79,36,85,71,3,4,C,13,30,38,19,9,R,19,31-45,Masculino
500,28,17,8,1,13,97,54,2,3,A,16,17,39,20,10,R,19,31-45,Masculino
501,7,8,13,71,51,28,62,8,0,C,16,12,40,7,22,D,19,31-45,Masculino
502,10,13,11,74,51,12,83,3,1,B,1,13,30,20,22,D,19,31-45,Masculino
503,45,23,22,25,100,76,14,6,3,A,8,11,20,16,18,R,19,31-45,Masculino
504,40,12,1,10,81,32,90,7,1,A,17,23,50,4,0,D,19,31-45,Masculino
505,7,7,2,71,34,35,94,2,4,A,15,3,25,2,4,R,19,31-45,Masculino
506,4,12,25,50,85,44,36,10,4,B,17,35,25,14,9,R,19,31-45,Masculino
507,7,25,21,79,82,15,63,2,4,C,14,9,27,9,23,D,19,31-45,Masculino
508,2,3,1,41,6,71,54,9,4,A,15,17,20,9,5,D,19,31-45,Masculino
509,4,2,15,47,73,97,74,6,0,A,4,24,18,3,6,R,19,31-45,Masculino
510,31,6,17,92,23,77,38,2,3,B,15,16,3,11,1,R,19,31-45,Masculino
511,50,24,9,60,86,27,54,3,0,C,15,14,3,19,1,D,19,31-45,Masculino
512,29,21,2,39,68,63,3,10,1,C,8,29,45,6,23,R,19,31-45,Masculino
513,0,27,12,39,31,94,24,6,3,B,17,36,15,11,5,D,19,31-45,Masculino
514,5,8,21,21,97,24,32,2,1,A,14,7,17,15,4,R,19,31-45,Masculino
515,40,21,6,81,29,26,50,3,3,C,13,35,41,15,8,R,19,31-45,Masculino
516,49,0,10,62,62,24,89,9,2,B,13,11,40,3,13,R,19,31-45,Masculino
517,5,26,2,63,20,91,91,2,2,A,18,10,31,0,14,R,19,31-45,Masculino
518,40,22,10,13,4,22,44,0,0,C,1,6,12,9,10,R,19,31-45,Masculino
519,48,26,15,74,66,38,72,2,1,C,7,11,49,7,5,R,19,31-45,Masculino
520,8,8,10,15,49,12,19,10,4,A,3,7,28,14,30,D,19,31-45,Masculino
521,47,2,10,78,6,14,52,10,2,A,3,12,9,7,20,D,19,31-45,Masculino
522,8,18,24,36,97,12,28,7,4,B,4,1,13,11,10,R,19,31-45,Masculino
523,17,9,19,24,97,9,90,9,4,C,17,24,0,0,18,R,19,31-45,Masculino
524,46,21,16,0,40,91,90,0,4,A,12,35,23,12,21,D,19,31-45,Masculino
525,49,5,3,14,28,10,47,6,3,A,5,22,10,6,7,R,19,31-45,Masculino
526,20,3,18,75,75,34,14,2,4,C,1,16,41,10,6,D,19,31-45,Masculino
527,3,8,24,79,62,47,84,8,1,C,6,9,45,11,0,D,19,31-45,Masculino
528,45,21,12,19,43,39,38,2,4,C,7,29,15,10,19,D,19,31-45,Masculino
529,12,8,17,21,38,7,53,7,0,C,14,22,49,16,8,D,19,31-45,Masculino
530,42,13,16,70,69,58,56,2,0,A,8,5,48,15,27,R,19,31-45,Masculino
531,13,12,16,95,5,5,40,10,0,B,8,36,13,6,15,D,19,31-45,Masculino
532,33,17,22,69,23,43,61,3,1,A,14,2,32,11,21,D,19,31-45,Masculino
533,1,17,0,49,67,63,27,10,4,C,7,28,34,19,22,R,19,31-45,Masculino
534,9,12,25,0,80,32,52,8,4,A,8,31,36,2,24,R,19,31-45,Masculino
535,31,13,9,36,38,7,10,4,2,A,1,7,6,20,26,D,19,31-45,Masculino
536,23,22,20,4,33,72,58,8,2,A,3,15,43,1,21,R,19,31-45,Masculino
537,20,20,25,90,2,44,76,6,3,C,11,29,23,5,27,R,19,31-45,Masculino
538,33,11,3,25,2,17,95,6,1,C,6,27,8,8,17,D,19,31-45,Masculino
539,2,6,12,29,6,2,10,10,3,A,3,21,36,14,27,R,19,31-45,Masculino
540,44,12,19,45,13,85,83,2,1,B,15,36,23,14,22,D,19,31-45,Masculino
541,44,5,7,29,39,45,71,10,0,A,17,32,0,1,22,D,19,31-45,Masculino
542,48,27,24,73,36,11,19,0,2,A,12,25,4,19,24,R,19,31-45,Masculino
543,37,26,10,22,41,57,0,0,4,B,4,17,3,7,14,D,19,31-45,Masculino
544,42,1,2,61,76,93,22,2,3,B,4,21,39,1,21,R,19,31-45,Masculino
545,5,30,6,82,81,51,22,1,0,C,11,29,22,6,10,R,19,31-45,Masculino
546,15,26,6,68,48,57,81,6,1,C,9,35,25,9,4,R,19,31-45,Masculino
547,48,8,3,48,94,2,74,6,4,B,3,8,12,0,16,R,19,31-45,Masculino
548,8,29,23,45,79,18,89,9,2,A,14,10,44,8,28,R,19,31-45,Masculino
549,20,13,14,35,86,62,60,6,0,A,2,7,48,3,22,R,19,31-45,Masculino
550,38,30,10,75,73,85,58,1,4,C,11,24,34,14,8,R,19,31-45,Masculino
551,29,30,15,47,37,11,37,8,4,B,4,29,49,1,14,R,19,31-45,Masculino
552,50,30,0,97,73,5,42,2,2,C,2,7,15,5,21,D,19,31-45,Masculino
553,11,23,10,6,28,78,93,10,2,C,15,31,39,5,14,D,19,31-45,Masculino
554,29,5,12,61,8,60,44,2,3,C,7,19,31,7,20,R,19,31-45,Masculino
555,38,11,19,89,3,9,32,3,2,C,17,1,41,15,2,R,19,31-45,Masculino
556,28,8,8,59,29,89,64,2,3,C,2,28,23,16,8,R,19,31-45,Masculino
557,47,20,22,53,95,6,63,8,0,B,8,15,6,9,19,R,19,31-45,Masculino
558,25,20,25,19,87,38,32,5,0,C,5,8,12,11,8,R,19,31-45,Masculino
559,13,15,16,59,42,89,96,9,0,B,12,27,15,13,13,D,19,31-45,Masculino
560,41,19,19,8,5,66,83,4,3,A,13,10,7,0,19,R,19,31-45,Masculino
561,20,0,4,32,40,45,67,1,2,A,4,12,6,15,8,R,19,31-45,Masculino
562,11,5,24,2,34,82,62,5,0,A,17,13,9,17,6,D,19,31-45,Masculino
563,29,13,2,80,56,64,45,3,1,B,0,25,48,2,1,D,19,31-45,Masculino
564,1,30,18,35,87,76,28,6,2,A,16,24,37,6,11,R,19,31-45,Masculino
565,27,23,1,0,35,53,7,4,3,B,0,14,40,11,4,D,19,31-45,Masculino
566,10,5,19,4,46,88,65,8,2,C,13,34,1,14,12,D,19,31-45,Masculino
567,6,25,24,27,61,83,74,9,1,A,13,0,37,0,14,R,19,31-45,Masculino
568,36,24,11,7,46,65,71,1,0,C,11,3,3,20,9,D,19,31-45,Masculino
569,22,29,2,19,8,56,87,6,2,C,5,9,44,17,30,D,19,31-45,Masculino
570,49,4,8,80,59,27,31,2,2,B,11,16,11,3,18,R,19,31-45,Masculino
571,13,22,10,7,45,62,7,5,4,C,6,34,1,3,4,R,19,31-45,Masculino
572,36,6,16,66,34,92,84,1,3,B,9,20,30,11,28,D,19,31-45,Masculino
573,23,9,16,96,70,66,17,8,3,A,14,29,11,0,6,R,19,31-45,Masculino
574,15,8,16,48,73,45,82,0,2,A,15,36,46,20,11,D,19,31-45,Masculino
575,37,13,2,69,53,19,22,10,1,C,9,7,34,5,21,R,19,31-45,Masculino
576,10,29,16,1,92,87,71,0,3,A,3,27,34,0,13,R,19,31-45,Masculino
577,32,15,13,85,84,44,28,9,3,C,4,26,10,2,22,R,19,31-45,Masculino
578,47,15,20,24,59,79,80,4,1,A,9,35,19,15,3,R,19,31-45,Masculino
579,37,7,14,91,55,61,6,0,0,A,7,9,13,12,25,D,19,31-45,Masculino
580,7,27,2,9,81,99,48,9,3,C,15,16,42,20,15,R,19,31-45,Masculino
581,18,23,14,66,85,39,5,2,4,B,2,12,6,6,19,D,19,31-45,Masculino
582,8,30,25,97,94,13,56,7,2,A,14,27,35,9,25,D,19,31-45,Masculino
583,22,4,10,11,1,47,68,4,0,C,6,29,10,18,5,R,19,31-45,Masculino
584,28,5,10,52,81,69,98,3,4,C,14,15,3,11,28,D,19,31-45,Masculino
585,2,3,13,96,98,79,67,2,4,B,13,18,6,7,25,R,19,31-45,Masculino
586,50,3,6,87,52,63,54,1,3,B,7,22,38,6,27,D,19,31-45,Masculino
587,9,3,24,92,88,38,7,10,0,C,7,0,33,1,24,R,19,31-45,Masculino
588,1,15,22,6,31,12,6,3,3,A,13,2,22,1,28,R,19,31-45,Masculino
589,33,16,25,7,93,88,63,3,1,A,2,10,29,20,18,D,19,31-45,Masculino
590,49,17,19,52,56,94,27,2,4,B,0,21,5,20,23,D,19,31-45,Masculino
591,45,28,1,27,72,26,34,6,2,B,4,31,9,11,27,R,19,31-45,Masculino
592,19,27,24,78,0,63,85,4,3,C,2,29,11,0,1,R,19,31-45,Masculino
593,9,5,20,16,77,43,32,1,0,B,17,6,0,17,3,D,19,31-45,Masculino
594,2,8,4,83,81,28,11,10,4,B,16,29,38,0,30,R,19,31-45,Masculino
595,10,13,25,93,83,68,38,8,1,A,18,18,27,4,0,D,19,31-45,Masculino
596,11,13,1,23,28,90,41,4,0,B,6,6,50,12,5,R,19,31-45,Masculino
597,44,9,23,19,39,96,91,10,4,A,3,9,43,19,2,D,19,31-45,Masculino
598,6,5,0,20,34,30,90,7,4,A,4,6,21,15,18,R,19,31-45,Masculino
599,32,21,14,73,22,46,38,3,3,B,15,33,33,20,19,D,19,31-45,Masculino
600,35,20,15,81,27,52,89,3,4,B,11,12,19,9,9,D,19,31-45,Masculino
601,25,11,21,17,49,99,14,5,3,A,14,16,1,1,26,D,19,46-60,Masculino
602,42,29,13,68,38,18,44,1,3,B,12,32,32,13,15,D,19,46-60,Masculino
603,2,18,17,99,24,31,71,8,3,C,15,27,1,6,12,D,19,46-60,Masculino
604,9,24,10,71,65,14,17,6,3,B,11,33,15,14,30,D,19,46-60,Masculino
605,14,2,6,35,28,92,70,1,3,B,11,32,25,0,17,R,19,46-60,Masculino
606,11,7,17,16,75,21,44,7,2,B,6,15,26,9,21,D,19,46-60,Masculino
607,29,7,10,6,23,67,9,8,4,C,8,1,41,10,8,R,19,46-60,Masculino
608,35,15,4,44,100,54,13,9,3,A,18,31,29,19,24,D,19,46-60,Masculino
609,3,20,8,73,27,27,64,6,2,B,10,29,25,13,1,D,19,46-60,Masculino
610,10,25,14,76,22,65,0,8,3,A,4,29,47,3,4,R,19,46-60,Masculino
611,18,8,20,96,74,49,100,2,2,C,8,15,24,15,27,R,19,46-60,Masculino
612,2,16,11,8,33,97,70,3,3,C,12,21,18,10,18,R,19,46-60,Masculino
613,16,19,22,71,5,70,5,1,3,B,11,27,20,13,17,D,19,46-60,Masculino
614,34,29,12,71,20,87,88,8,0,C,8,22,49,6,4,R,19,46-60,Masculino
615,39,14,21,88,60,34,30,5,2,B,2,17,12,12,27,R,19,46-60,Masculino
616,31,7,2,77,42,14,29,6,4,B,11,10,5,8,10,D,19,46-60,Masculino
617,44,6,5,39,84,19,100,0,3,B,18,0,28,12,14,R,19,46-60,Masculino
618,28,23,21,97,42,73,32,3,2,C,2,34,15,12,17,R,19,46-60,Masculino
619,14,16,21,93,61,10,72,6,1,C,12,2,50,20,1,R,19,46-60,Masculino
620,16,28,15,19,88,55,55,5,3,A,13,32,42,2,27,R,19,46-60,Masculino
621,19,8,4,0,95,58,43,5,4,A,2,2,29,2,4,D,19,46-60,Masculino
622,7,24,7,77,0,5,80,8,0,A,4,35,24,5,2,D,19,46-60,Masculino
623,31,26,2,27,84,80,56,8,4,B,18,11,4,14,8,D,19,46-60,Masculino
624,43,0,7,5,83,41,98,8,2,A,5,22,15,8,0,R,19,46-60,Masculino
625,13,29,19,36,0,8,4,8,4,B,17,30,12,16,24,D,19,46-60,Masculino
626,8,22,12,72,15,17,16,5,1,A,0,16,13,0,1,D,19,46-60,Masculino
627,7,30,1,36,57,79,4,3,3,A,16,28,50,8,13,D,19,46-60,Masculino
628,17,12,20,33,73,42,82,8,2,A,7,24,45,17,10,R,19,46-60,Masculino
629,22,23,1,17,83,23,15,3,2,A,9,17,32,16,19,R,19,46-60,Masculino
630,43,10,7,79,87,90,46,8,4,A,2,29,1,16,24,D,19,46-60,Masculino
631,13,0,13,0,37,41,0,5,3,A,11,1,6,12,12,D,19,46-60,Masculino
632,50,20,23,42,38,33,69,2,4,C,13,30,8,18,2,R,19,46-60,Masculino
633,20,29,19,9,70,70,95,5,3,C,3,31,3,16,3,R,19,46-60,Masculino
634,12,25,16,100,24,29,78,7,4,B,18,6,27,14,23,R,19,46-60,Masculino
635,31,30,24,31,21,76,45,1,0,B,13,6,35,19,0,D,19,46-60,Masculino
636,49,2,19,70,94,11,11,7,2,A,18,26,46,11,29,D,19,46-60,Masculino
637,40,19,24,4,78,16,48,3,2,A,15,29,44,20,21,D,19,46-60,Masculino
638,48,4,6,77,44,18,29,4,4,A,17,6,7,13,9,D,19,46-60,Masculino
639,18,30,5,25,44,62,10,1,2,B,17,7,20,15,4,D,19,46-60,Masculino
640,21,7,3,30,54,3,47,6,3,C,1,20,29,9,25,R,19,46-60,Masculino
641,40,8,15,36,55,99,78,10,1,B,18,9,27,8,18,D,19,46-60,Masculino
642,45,16,25,51,97,40,81,5,4,A,3,36,25,13,19,R,19,46-60,Masculino
643,2,8,2,95,7,82,52,1,4,B,11,0,27,15,18,D,19,46-60,Masculino
644,7,11,20,18,63,36,0,3,3,C,17,23,45,0,30,D,19,46-60,Masculino
645,33,22,12,84,41,3,89,9,4,C,11,26,24,19,14,D,19,46-60,Masculino
646,41,0,17,23,30,13,69,0,0,A,14,14,6,1,2,D,19,46-60,Masculino
647,13,10,1,75,49,74,51,0,4,C,0,23,44,17,2,R,19,46-60,Masculino
648,42,8,7,59,66,72,1,3,3,C,11,11,44,10,7,D,19,46-60,Masculino
649,5,2,24,1,94,55,66,1,0,C,13,11,25,20,7,D,19,46-60,Masculino
650,22,30,11,95,29,53,70,6,3,B,6,25,40,0,8,R,19,46-60,Masculino
651,32,25,24,32,57,50,75,10,4,B,7,23,23,17,12,D,19,46-60,Masculino
652,41,3,11,71,78,11,66,0,2,A,18,7,43,1,25,R,19,46-60,Masculino
653,46,25,24,32,42,25,24,10,0,A,12,20,50,14,6,R,19,46-60,Masculino
654,39,25,9,63,39,64,75,9,2,B,16,34,34,16,9,D,19,46-60,Masculino
655,0,14,17,60,4,63,73,6,3,C,7,0,44,2,7,R,19,46-60,Masculino
656,15,4,18,8,51,27,83,3,2,B,12,2,25,0,6,D,19,46-60,Masculino
657,44,30,12,75,7,20,8,9,1,B,11,24,40,12,15,R,19,46-60,Masculino
658,12,11,5,49,87,63,6,9,2,C,3,19,13,11,0,D,19,46-60,Masculino
659,19,4,6,37,46,94,52,5,1,B,11,12,6,6,11,D,19,46-60,Masculino
660,0,19,22,10,25,94,27,3,3,C,7,15,34,12,18,D,19,46-60,Masculino
