,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
19923,19924,<18,Female,Beginner,5,2,7,19,28,21,73,10,3,B,2,35,22,1,7,D
89768,89769,<18,Female,Beginner,15,17,14,60,11,15,5,9,4,C,16,9,27,11,1,R
82362,82363,<18,Female,Beginner,21,20,1,81,44,60,94,0,3,A,10,11,35,11,2,R
83351,83352,<18,Female,Beginner,29,23,9,19,73,68,7,9,0,C,6,11,3,11,1,D
22024,22025,<18,Female,Beginner,47,29,13,50,99,18,53,8,0,B,0,34,19,5,8,R
80312,80313,<18,Female,Beginner,25,19,10,19,82,45,75,5,1,C,0,1,23,13,24,R
82350,82351,<18,Female,Beginner,14,8,21,79,12,87,45,3,2,C,16,33,18,4,10,R
82286,82287,<18,Female,Beginner,29,29,0,44,11,41,22,8,3,C,2,7,35,1,28,R
88933,88934,<18,Female,Beginner,48,11,13,39,97,19,36,5,3,A,16,19,21,14,18,R
83104,83105,<18,Female,Beginner,42,13,12,54,78,8,92,0,2,B,15,21,2,5,10,R
19720,19721,<18,Female,Beginner,43,5,10,2,81,15,26,10,0,A,0,29,26,18,16,D
19758,19759,<18,Female,Beginner,45,23,2,37,37,39,16,5,0,C,0,28,23,6,14,D
97853,97854,<18,Female,Beginner,18,10,7,42,97,10,60,0,3,B,1,18,21,18,27,R
82450,82451,<18,Female,Beginner,36,26,9,1,12,53,45,10,1,C,15,4,47,15,21,D
76044,76045,<18,Female,Beginner,33,17,23,70,19,20,23,1,4,A,6,31,31,7,11,D
82962,82963,<18,Female,Beginner,38,3,21,11,95,70,4,6,3,B,1,5,40,1,28,R
79871,79872,<18,Female,Beginner,43,2,19,3,51,55,79,2,4,A,2,25,47,20,25,R
83291,83292,<18,Female,Beginner,0,14,8,81,5,95,77,4,0,C,8,29,12,18,9,D
82442,82443,<18,Female,Beginner,46,15,17,57,76,36,60,7,0,A,5,22,6,7,6,D
2542,2543,<18,Female,Beginner,38,30,0,82,3,3,19,5,4,B,13,17,11,17,4,D
12349,12350,<18,Female,Beginner,50,18,9,89,24,98,33,6,2,A,9,34,31,18,28,D
97869,97870,<18,Female,Beginner,32,2,16,61,78,52,56,3,3,C,14,31,32,17,22,D
23343,23344,<18,Female,Beginner,46,7,18,30,4,12,1,5,4,C,6,32,41,10,13,D
82421,82422,<18,Female,Beginner,14,12,16,52,13,43,2,7,4,B,14,23,27,12,9,D
2531,2532,<18,Female,Beginner,31,27,10,45,43,54,15,4,2,A,18,10,46,5,7,D
24334,24335,<18,Female,Beginner,4,20,18,89,26,87,54,7,2,A,14,6,34,0,8,R
17965,17966,<18,Female,Beginner,33,3,22,37,53,4,46,4,1,B,2,15,38,11,26,D
17966,17967,<18,Female,Beginner,11,4,20,10,21,6,87,6,0,C,7,1,48,8,13,D
23257,23258,<18,Female,Beginner,42,26,10,1,29,51,23,10,3,B,11,17,30,6,5,R
80815,80816,<18,Female,Beginner,14,30,23,47,38,12,4,5,4,A,9,15,10,17,23,R
86520,86521,<18,Female,Beginner,34,24,19,51,46,36,25,2,0,A,4,30,25,18,22,R
24380,24381,<18,Female,Beginner,7,27,14,70,89,46,17,6,0,C,11,23,0,0,17,D
509,510,<18,Female,Beginner,19,15,20,90,64,14,61,2,2,A,10,10,16,2,10,D
82993,82994,<18,Female,Beginner,44,20,8,14,61,0,8,10,2,B,7,26,16,8,18,D
495,496,<18,Female,Beginner,23,22,14,19,28,81,4,2,1,B,9,3,30,3,6,D
19641,19642,<18,Female,Beginner,4,28,14,22,9,29,50,4,2,C,8,35,32,5,19,D
493,494,<18,Female,Beginner,20,11,1,83,99,12,64,3,3,B,10,1,8,4,29,R
88353,88354,<18,Female,Beginner,31,19,0,69,59,63,48,0,2,A,8,0,0,4,19,R
97600,97601,<18,Female,Beginner,42,8,11,14,59,10,65,1,0,B,9,27,22,1,17,D
97614,97615,<18,Female,Beginner,38,0,20,82,8,31,87,0,2,C,5,18,32,19,1,D
83266,83267,<18,Female,Beginner,23,14,11,4,61,24,68,0,0,A,16,19,29,13,30,D
18030,18031,<18,Female,Beginner,45,12,2,28,65,71,87,9,1,B,17,24,46,20,25,R
477,478,<18,Female,Beginner,21,5,19,44,3,98,64,8,0,C,15,10,27,3,7,R
76034,76035,<18,Female,Beginner,0,19,10,35,96,73,82,1,4,C,7,11,47,3,25,R
83285,83286,<18,Female,Beginner,1,16,24,95,70,94,99,9,2,C,0,33,42,12,19,D
97619,97620,<18,Female,Beginner,35,23,20,41,99,63,74,3,4,C,2,28,25,13,12,R
88427,88428,<18,Female,Beginner,18,13,4,100,61,70,32,0,1,C,17,33,35,3,13,D
19740,19741,<18,Female,Beginner,12,24,23,59,79,50,23,4,3,C,17,0,18,8,10,R
88430,88431,<18,Female,Beginner,38,26,7,79,81,54,80,1,1,C,14,32,2,7,30,R
19748,19749,<18,Female,Beginner,22,29,12,90,26,36,39,10,0,A,15,26,30,7,13,R
17967,17968,<18,Female,Beginner,28,2,1,76,55,100,67,5,0,A,6,2,28,17,0,R
88527,88528,<18,Female,Beginner,47,11,4,80,84,43,6,7,4,A,9,26,15,20,11,R
17982,17983,<18,Female,Beginner,46,14,14,56,52,60,50,9,2,B,14,0,35,6,17,R
76420,76421,<18,Female,Beginner,21,14,20,86,48,29,86,5,0,C,18,0,32,5,10,R
82544,82545,<18,Female,Beginner,29,11,7,22,88,74,84,1,0,B,6,28,24,16,8,R
2620,2621,<18,Female,Beginner,26,4,22,87,74,75,98,2,2,A,2,36,47,18,18,D
82963,82964,<18,Female,Beginner,15,24,0,77,7,100,86,5,2,B,7,28,16,7,13,R
97781,97782,<18,Female,Beginner,43,4,2,78,38,4,48,8,2,B,4,36,30,19,5,D
80972,80973,<18,Female,Beginner,15,30,17,86,67,21,29,8,2,C,4,11,22,10,8,D
19651,19652,<18,Female,Beginner,15,5,25,96,48,8,73,5,1,C,3,25,47,11,3,R
19663,19664,<18,Female,Beginner,16,28,0,38,97,66,73,1,2,C,11,7,43,16,6,R
23304,23305,<18,Female,Beginner,29,18,24,36,24,63,53,0,0,B,17,27,49,8,10,D
82496,82497,<18,Female,Beginner,8,16,19,24,78,29,35,8,0,A,1,8,39,19,0,D
2592,2593,<18,Female,Beginner,5,21,18,58,25,32,97,1,3,C,6,0,13,9,23,R
2587,2588,<18,Female,Beginner,20,2,9,41,45,43,90,3,2,A,3,26,25,0,0,D
83338,83339,<18,Female,Beginner,30,18,19,84,98,43,87,9,0,A,17,22,47,2,12,R
18258,18259,<18,Female,Beginner,6,10,15,48,20,58,16,0,4,C,18,24,34,20,9,R
76413,76414,<18,Female,Beginner,11,5,24,74,73,49,86,4,3,C,18,2,7,10,15,R
2579,2580,<18,Female,Beginner,10,26,8,36,88,84,86,9,1,C,0,4,49,1,27,R
2578,2579,<18,Female,Beginner,10,0,20,38,38,9,96,0,4,B,4,3,45,8,24,R
97774,97775,<18,Female,Beginner,18,13,23,4,86,65,57,5,1,A,6,27,33,3,17,R
83337,83338,<18,Female,Beginner,5,28,20,70,38,21,52,0,0,A,18,21,17,7,15,R
97768,97769,<18,Female,Beginner,27,17,15,5,93,94,32,1,1,A,13,22,49,3,23,D
97847,97848,<18,Female,Beginner,17,10,4,8,35,50,64,1,1,C,17,11,22,4,12,R
75968,75969,<18,Female,Beginner,38,21,9,81,99,6,75,0,2,A,4,31,39,6,4,R
82940,82941,<18,Female,Beginner,33,12,21,38,76,36,23,4,1,C,2,29,30,13,17,D
97911,97912,<18,Female,Beginner,27,11,6,3,18,57,74,5,2,A,3,8,42,0,23,R
2487,2488,<18,Female,Beginner,29,23,2,77,70,53,34,10,1,B,1,13,21,9,25,D
75858,75859,<18,Female,Beginner,43,13,6,4,72,53,56,4,0,C,12,5,48,15,12,D
17995,17996,<18,Female,Beginner,22,29,7,57,98,96,68,7,4,A,2,33,11,11,1,D
2521,2522,<18,Female,Beginner,44,10,7,35,44,50,70,3,4,B,6,36,11,14,23,D
80804,80805,<18,Female,Beginner,2,2,23,25,52,71,32,10,2,C,17,16,35,19,19,R
18288,18289,<18,Female,Beginner,12,0,23,20,47,53,94,1,1,B,13,33,19,8,5,D
76286,76287,<18,Female,Beginner,46,16,2,96,90,38,88,7,1,C,15,31,24,13,2,R
88508,88509,<18,Female,Beginner,25,29,2,66,57,45,82,7,3,C,8,33,28,20,10,R
2564,2565,<18,Female,Beginner,44,26,18,75,66,70,33,0,1,A,7,7,43,18,7,R
2650,2651,<18,Female,Beginner,4,28,18,72,38,8,2,2,3,A,14,9,43,4,20,D
75860,75861,<18,Female,Beginner,44,2,13,70,47,62,31,2,2,C,4,18,43,3,5,R
80791,80792,<18,Female,Beginner,23,3,18,86,46,96,75,1,4,C,15,10,11,2,7,R
18008,18009,<18,Female,Beginner,0,14,25,62,76,8,29,8,3,B,9,26,11,20,6,R
76305,76306,<18,Female,Beginner,27,5,24,93,29,79,52,4,3,C,15,31,26,13,4,D
19679,19680,<18,Female,Beginner,37,10,8,95,18,87,33,1,3,B,9,15,37,17,7,D
23313,23314,<18,Female,Beginner,15,1,15,41,35,34,49,3,4,C,0,1,19,6,13,D
11779,11780,<18,Female,Beginner,21,28,2,55,42,69,73,4,4,B,0,10,37,6,3,R
76687,76688,<18,Female,Beginner,8,30,14,62,24,65,46,6,3,A,8,1,9,0,7,D
89667,89668,<18,Female,Beginner,28,2,18,17,87,39,58,0,4,C,0,13,18,13,8,D
2793,2794,<18,Female,Beginner,31,8,14,40,88,62,5,3,1,B,14,16,50,6,25,R
80656,80657,<18,Female,Beginner,15,27,13,96,89,57,37,3,2,C,18,23,31,20,26,R
89235,89236,<18,Female,Beginner,5,3,1,55,26,97,35,1,0,A,4,23,38,8,28,D
89137,89138,<18,Female,Beginner,23,20,20,4,14,89,86,0,1,C,3,17,19,4,21,D
82740,82741,<18,Female,Beginner,40,20,6,86,34,15,54,8,1,A,4,11,48,14,17,D
89200,89201,<18,Female,Beginner,24,7,25,30,64,60,29,2,4,A,7,7,22,19,13,R
80617,80618,<18,Female,Beginner,0,3,21,40,93,89,62,1,2,B,18,35,42,16,12,D
80600,80601,<18,Female,Beginner,45,12,3,36,24,40,66,9,0,B,5,34,40,14,22,D
75259,75260,<18,Female,Beginner,12,27,16,56,2,48,45,6,0,C,7,17,41,14,5,D
82838,82839,<18,Female,Beginner,28,3,0,64,34,45,96,7,1,A,12,17,7,9,21,D
82754,82755,<18,Female,Beginner,4,9,19,12,62,20,3,6,2,A,17,20,27,2,14,R
16109,16110,<18,Female,Beginner,4,4,0,50,66,87,17,8,3,C,3,22,34,17,16,D
82827,82828,<18,Female,Beginner,2,6,25,19,85,13,83,10,2,C,5,22,40,17,15,D
89423,89424,<18,Female,Beginner,45,11,0,45,89,43,64,5,1,C,15,26,3,15,6,D
16399,16400,<18,Female,Beginner,22,5,6,73,71,84,94,2,2,B,18,16,3,11,24,D
24036,24037,<18,Female,Beginner,20,5,12,49,79,36,41,8,4,B,3,23,32,13,29,D
24831,24832,<18,Female,Beginner,24,9,16,43,88,2,97,10,1,C,3,10,33,2,0,R
1883,1884,<18,Female,Beginner,49,6,11,20,24,82,66,6,2,B,14,30,21,16,27,D
82764,82765,<18,Female,Beginner,2,9,15,48,88,35,9,5,1,C,6,33,45,8,24,R
19836,19837,<18,Female,Beginner,9,24,9,4,42,78,7,7,0,C,12,36,43,8,20,D
80710,80711,<18,Female,Beginner,33,19,18,71,82,1,76,6,4,B,7,27,40,7,4,R
89736,89737,<18,Female,Beginner,25,30,20,86,3,47,25,8,0,B,10,0,14,19,3,R
2731,2732,<18,Female,Beginner,39,15,19,99,97,32,75,2,3,C,2,30,21,2,18,D
80749,80750,<18,Female,Beginner,2,20,1,42,2,29,80,5,0,C,8,9,39,19,21,R
1886,1887,<18,Female,Beginner,15,19,22,49,33,23,48,1,3,B,17,17,12,14,29,D
24816,24817,<18,Female,Beginner,6,13,19,43,16,27,7,3,2,B,6,11,31,6,16,D
89395,89396,<18,Female,Beginner,47,13,17,45,71,7,74,8,3,C,11,29,3,1,29,R
88819,88820,<18,Female,Beginner,46,9,21,33,10,1,3,9,3,C,14,7,46,20,27,D
1704,1705,<18,Female,Beginner,30,25,12,21,7,90,16,4,1,A,12,22,34,15,0,R
80581,80582,<18,Female,Beginner,28,19,15,53,65,25,82,10,4,A,0,11,38,8,0,D
16222,16223,<18,Female,Beginner,38,3,16,68,25,63,11,4,0,C,5,13,11,15,7,R
16006,16007,<18,Female,Beginner,22,26,10,21,67,68,60,7,3,A,10,7,24,11,15,D
80251,80252,<18,Female,Beginner,29,15,19,66,69,64,5,4,1,C,12,36,25,14,21,R
2819,2820,<18,Female,Beginner,46,8,21,78,67,3,6,2,3,C,1,10,31,12,29,D
75571,75572,<18,Female,Beginner,28,12,0,77,83,5,47,10,2,B,1,12,46,12,12,R
12101,12102,<18,Female,Beginner,25,10,0,29,37,81,96,0,3,B,13,20,49,9,2,D
89232,89233,<18,Female,Beginner,40,19,9,59,72,20,38,10,1,C,15,33,7,20,26,D
24277,24278,<18,Female,Beginner,31,1,9,41,99,93,83,10,1,B,0,25,46,9,11,D
84073,84074,<18,Female,Beginner,39,13,18,2,26,80,72,7,4,C,7,22,6,13,4,D
1692,1693,<18,Female,Beginner,32,3,4,20,88,35,47,3,0,A,1,3,6,6,22,D
76239,76240,<18,Female,Beginner,31,12,19,24,3,30,38,5,1,B,12,32,26,5,29,R
84101,84102,<18,Female,Beginner,32,11,16,0,48,47,67,10,3,C,12,23,45,15,4,R
84098,84099,<18,Female,Beginner,8,3,22,8,92,51,75,9,4,B,5,3,15,15,28,D
24037,24038,<18,Female,Beginner,6,10,19,35,61,81,86,0,0,A,8,6,31,17,13,D
82613,82614,<18,Female,Beginner,20,29,14,91,90,8,13,2,4,C,18,14,49,0,28,R
84244,84245,<18,Female,Beginner,14,6,14,23,69,51,15,6,0,C,3,29,46,9,7,R
89229,89230,<18,Female,Beginner,34,4,8,17,61,3,46,4,4,A,8,16,10,14,19,D
22027,22028,<18,Female,Beginner,13,16,19,0,7,82,72,3,3,C,8,32,20,2,7,R
82762,82763,<18,Female,Beginner,30,14,22,90,80,40,88,1,3,B,3,30,41,20,12,R
83573,83574,<18,Female,Beginner,25,16,17,3,13,97,3,1,3,A,16,8,3,5,18,R
11970,11971,<18,Female,Beginner,27,1,5,47,12,59,93,0,2,C,6,32,31,1,21,D
22282,22283,<18,Female,Beginner,47,5,21,30,62,95,14,0,3,B,0,22,45,12,6,D
75622,75623,<18,Female,Beginner,2,28,25,88,9,32,35,1,2,B,13,6,7,7,17,R
1869,1870,<18,Female,Beginner,38,26,14,14,87,60,83,8,0,B,11,19,41,2,24,D
76136,76137,<18,Female,Beginner,27,5,21,18,97,72,21,1,2,A,0,5,44,0,11,R
16398,16399,<18,Female,Beginner,24,29,22,80,11,100,44,4,1,A,5,25,21,6,29,R
80321,80322,<18,Female,Beginner,20,13,0,45,57,63,100,7,0,B,15,16,25,13,22,R
16134,16135,<18,Female,Beginner,21,9,4,67,68,50,38,7,3,C,5,7,0,8,19,R
1839,1840,<18,Female,Beginner,5,13,7,63,16,77,32,6,0,C,5,23,29,6,21,R
84124,84125,<18,Female,Beginner,26,8,25,13,73,82,85,3,3,A,13,4,7,11,10,D
84208,84209,<18,Female,Beginner,14,12,14,72,21,96,100,1,0,B,11,7,36,1,5,D
89677,89678,<18,Female,Beginner,17,16,13,76,92,7,82,3,4,B,12,22,17,3,20,D
1824,1825,<18,Female,Beginner,9,3,0,35,88,57,62,7,0,B,15,11,8,2,16,D
2789,2790,<18,Female,Beginner,44,23,12,46,89,91,75,5,2,A,5,24,26,0,30,R
22241,22242,<18,Female,Beginner,44,4,24,32,34,15,70,1,0,C,15,30,22,18,21,D
22069,22070,<18,Female,Beginner,30,7,0,87,98,46,41,4,2,A,2,28,12,11,28,D
3016,3017,<18,Female,Beginner,2,8,4,51,67,99,60,4,4,A,12,33,24,20,21,R
88758,88759,<18,Female,Beginner,47,1,22,72,26,72,63,4,3,C,12,13,27,15,16,D
80635,80636,<18,Female,Beginner,39,9,23,22,40,19,10,3,3,B,4,7,50,2,13,R
80639,80640,<18,Female,Beginner,44,27,0,62,79,93,52,7,2,C,8,12,47,17,12,R
84178,84179,<18,Female,Beginner,49,25,4,95,96,64,56,8,3,A,15,13,36,6,0,D
88915,88916,<18,Female,Beginner,33,22,14,97,67,28,44,3,4,C,6,23,33,2,24,D
1799,1800,<18,Female,Beginner,2,22,15,66,29,48,63,2,2,C,9,8,9,11,11,R
82632,82633,<18,Female,Beginner,49,22,18,57,22,84,0,2,4,A,14,22,50,11,3,D
89102,89103,<18,Female,Beginner,29,1,14,81,32,74,45,3,0,C,1,35,17,5,12,D
89123,89124,<18,Female,Beginner,11,23,0,42,32,0,34,7,2,C,11,30,24,4,1,D
2780,2781,<18,Female,Beginner,2,16,25,88,12,4,41,10,2,A,12,2,19,13,26,R
19821,19822,<18,Female,Beginner,29,14,0,10,38,67,59,5,4,B,6,16,42,2,25,D
23919,23920,<18,Female,Beginner,33,8,3,32,32,45,30,9,4,A,16,23,44,6,15,D
81264,81265,<18,Female,Beginner,26,11,17,39,65,59,26,9,0,A,16,1,17,14,18,D
76386,76387,<18,Female,Beginner,6,15,24,25,84,2,16,3,3,C,6,24,30,2,1,R
16142,16143,<18,Female,Beginner,8,14,25,24,36,49,81,6,2,A,4,30,31,7,6,R
24834,24835,<18,Female,Beginner,0,24,17,62,91,85,97,6,3,B,11,8,7,9,28,R
1738,1739,<18,Female,Beginner,13,4,5,41,34,85,13,9,0,C,4,6,0,0,19,R
16183,16184,<18,Female,Beginner,33,7,21,72,41,99,82,1,3,C,6,10,33,0,28,R
80323,80324,<18,Female,Beginner,26,29,5,60,47,43,53,10,4,A,3,35,19,13,25,R
83665,83666,<18,Female,Beginner,32,8,19,70,98,16,61,0,1,A,0,14,37,10,1,D
80216,80217,<18,Female,Beginner,28,11,19,69,87,96,100,3,0,B,16,13,2,12,8,D
24793,24794,<18,Female,Beginner,2,29,25,13,1,5,12,0,2,A,8,32,19,12,17,R
16238,16239,<18,Female,Beginner,29,27,19,57,38,28,22,9,2,B,5,0,49,6,17,D
1741,1742,<18,Female,Beginner,18,13,19,41,0,28,42,7,4,A,6,27,40,10,6,R
82619,82620,<18,Female,Beginner,46,30,12,60,65,29,84,1,2,C,6,7,3,6,9,D
75419,75420,<18,Female,Beginner,32,9,7,60,50,18,98,4,4,B,7,32,20,8,28,D
1851,1852,<18,Female,Beginner,30,24,14,67,36,58,93,7,1,C,16,7,36,12,20,D
89135,89136,<18,Female,Beginner,43,18,5,36,48,53,52,0,3,B,16,0,35,17,2,R
89078,89079,<18,Female,Beginner,49,9,0,24,97,15,33,8,0,A,16,26,40,18,28,R
80660,80661,<18,Female,Beginner,45,24,11,88,50,11,24,2,1,C,14,15,32,8,3,D
82298,82299,<18,Female,Beginner,0,9,6,81,91,26,57,2,1,C,13,25,29,3,14,D
82310,82311,<18,Female,Beginner,12,19,1,60,2,79,3,7,1,B,16,20,46,2,6,D
2992,2993,<18,Female,Beginner,5,2,25,75,65,65,60,5,1,B,8,25,14,9,12,R
75396,75397,<18,Female,Beginner,22,29,18,45,43,51,34,5,2,B,0,16,0,10,22,R
88802,88803,<18,Female,Beginner,42,19,0,69,2,84,45,1,0,B,3,23,39,16,4,R
11845,11846,<18,Female,Beginner,39,1,20,26,28,42,9,4,4,A,3,36,30,8,5,R
22347,22348,<18,Female,Beginner,48,24,24,78,38,27,3,4,2,C,4,20,20,16,23,R
89367,89368,<18,Female,Beginner,46,5,12,30,84,83,80,2,0,B,8,16,42,20,20,D
29679,29680,>60,Female,Beginner,32,27,9,52,44,11,16,0,0,A,14,15,42,9,28,D
15235,15236,>60,Female,Beginner,22,11,10,4,80,0,97,10,3,C,0,15,45,11,18,R
72955,72956,>60,Female,Beginner,23,6,7,84,88,30,1,6,0,B,13,11,23,14,28,D
24591,24592,>60,Female,Beginner,7,20,24,18,8,36,14,0,1,A,16,4,38,7,13,R
29694,29695,>60,Female,Beginner,34,16,22,40,54,10,28,6,2,B,3,21,16,3,26,R
15239,15240,>60,Female,Beginner,27,24,19,20,1,80,57,5,4,A,18,11,42,19,13,D
14307,14308,>60,Female,Beginner,27,28,13,44,87,3,96,1,3,A,12,5,7,18,24,R
28402,28403,>60,Female,Beginner,4,25,20,86,27,93,47,3,3,C,1,11,38,0,9,D
15258,15259,>60,Female,Beginner,23,28,25,96,98,89,40,3,0,C,12,6,10,9,23,D
14154,14155,>60,Female,Beginner,4,17,6,9,79,42,48,0,3,B,3,8,9,12,17,D
77040,77041,>60,Female,Beginner,2,4,24,86,3,13,58,8,3,A,16,12,39,11,9,D
29650,29651,>60,Female,Beginner,14,19,13,81,5,48,85,4,0,B,9,29,8,9,22,R
25733,25734,>60,Female,Beginner,33,18,22,19,95,74,46,2,2,C,14,23,39,4,29,R
25426,25427,>60,Female,Beginner,42,17,9,62,84,23,24,6,2,A,18,22,31,12,14,D
76911,76912,>60,Female,Beginner,17,8,20,30,18,24,47,5,3,C,7,0,35,7,15,R
76131,76132,>60,Female,Beginner,46,16,14,75,53,88,73,5,0,C,0,24,15,15,4,D
25684,25685,>60,Female,Beginner,23,11,10,99,49,79,19,9,0,B,8,15,25,17,12,D
24378,24379,>60,Female,Beginner,25,5,7,50,94,17,20,8,0,C,6,8,30,19,19,D
77064,77065,>60,Female,Beginner,9,12,10,91,2,77,56,1,0,C,9,14,9,0,4,R
77069,77070,>60,Female,Beginner,45,15,10,76,29,66,72,10,1,C,7,4,26,18,12,R
25429,25430,>60,Female,Beginner,36,7,19,18,98,34,63,6,2,A,7,30,23,18,7,R
22485,22486,>60,Female,Beginner,10,9,5,14,28,2,70,10,4,C,3,13,3,16,18,D
25671,25672,>60,Female,Beginner,25,6,3,6,72,76,20,7,4,A,9,0,25,16,8,R
28380,28381,>60,Female,Beginner,18,10,15,33,85,8,17,9,4,A,10,34,45,8,20,R
28411,28412,>60,Female,Beginner,33,5,1,26,11,90,38,6,1,C,11,16,44,17,24,R
76706,76707,>60,Female,Beginner,50,14,12,100,95,84,52,2,3,B,11,19,42,12,10,R
74509,74510,>60,Female,Beginner,31,22,21,18,2,3,16,4,3,B,16,28,28,0,7,D
76422,76423,>60,Female,Beginner,33,0,15,70,20,91,61,2,4,B,15,13,39,9,28,R
72789,72790,>60,Female,Beginner,27,27,13,77,59,98,16,1,4,C,9,0,37,6,8,D
69614,69615,>60,Female,Beginner,11,26,17,59,46,24,81,3,3,A,3,32,31,19,8,D
28393,28394,>60,Female,Beginner,19,19,9,97,20,25,94,8,3,A,2,22,42,17,22,R
24582,24583,>60,Female,Beginner,19,17,1,50,25,28,1,3,4,B,0,27,10,17,9,D
77204,77205,>60,Female,Beginner,4,3,4,22,7,39,92,3,0,A,9,15,6,11,16,D
72722,72723,>60,Female,Beginner,29,8,4,91,54,5,54,2,1,A,11,13,40,2,22,D
77011,77012,>60,Female,Beginner,46,30,5,60,57,40,19,5,2,C,4,23,49,7,9,D
14160,14161,>60,Female,Beginner,46,12,5,7,34,81,28,10,1,B,7,21,29,9,30,R
72717,72718,>60,Female,Beginner,27,30,21,59,93,98,79,7,4,B,12,13,33,3,6,R
69738,69739,>60,Female,Beginner,13,12,18,11,78,79,48,9,1,A,15,7,4,18,30,R
76232,76233,>60,Female,Beginner,33,8,1,100,52,47,10,6,4,C,4,7,36,8,9,R
76347,76348,>60,Female,Beginner,30,26,9,76,62,18,26,3,2,C,3,19,5,19,22,R
72705,72706,>60,Female,Beginner,10,5,1,48,17,10,87,6,0,B,17,35,47,6,8,D
24516,24517,>60,Female,Beginner,24,10,10,12,26,71,84,2,0,B,5,31,9,9,18,D
26279,26280,>60,Female,Beginner,16,20,12,61,20,30,75,1,3,C,1,27,4,11,15,D
69066,69067,>60,Female,Beginner,20,12,12,4,36,14,88,8,3,B,13,36,32,11,13,R
74544,74545,>60,Female,Beginner,40,30,3,60,99,50,13,4,2,A,15,26,16,15,16,D
25400,25401,>60,Female,Beginner,27,29,4,33,58,29,86,9,4,C,8,8,48,1,29,D
74758,74759,>60,Female,Beginner,29,16,17,90,78,50,100,0,0,B,1,11,7,15,20,R
77115,77116,>60,Female,Beginner,15,19,21,33,12,67,61,9,1,B,14,3,44,15,25,D
24263,24264,>60,Female,Beginner,16,6,0,74,36,93,0,6,0,A,13,30,17,9,25,R
77128,77129,>60,Female,Beginner,19,20,0,74,34,4,37,0,1,C,4,27,23,12,4,D
77587,77588,>60,Female,Beginner,34,14,14,69,8,79,48,3,4,C,2,20,5,8,2,D
74832,74833,>60,Female,Beginner,27,28,18,77,62,99,58,5,0,A,17,33,6,13,15,R
14261,14262,>60,Female,Beginner,35,12,20,38,55,44,64,4,3,A,1,31,1,15,25,D
14376,14377,>60,Female,Beginner,46,25,20,41,99,46,42,0,2,B,5,6,16,17,4,D
72749,72750,>60,Female,Beginner,36,18,21,97,22,0,91,10,4,B,3,16,12,11,5,R
72747,72748,>60,Female,Beginner,37,4,22,24,20,83,21,9,2,C,13,34,6,15,8,R
29510,29511,>60,Female,Beginner,20,28,13,61,71,98,25,7,2,B,10,21,30,11,12,D
14347,14348,>60,Female,Beginner,30,1,25,38,20,44,88,10,3,A,17,25,18,11,28,R
77567,77568,>60,Female,Beginner,3,7,23,65,51,9,15,3,0,B,5,19,33,11,27,D
29547,29548,>60,Female,Beginner,26,20,8,24,99,43,77,8,4,A,12,13,4,8,11,D
24448,24449,>60,Female,Beginner,44,28,6,91,53,99,3,0,3,C,9,6,19,7,14,R
76075,76076,>60,Female,Beginner,35,13,3,66,73,89,84,3,4,A,5,23,11,8,14,R
25339,25340,>60,Female,Beginner,34,4,16,79,9,24,60,1,4,A,2,27,47,18,9,R
29585,29586,>60,Female,Beginner,24,4,24,62,84,97,37,2,1,A,13,20,30,14,19,D
77130,77131,>60,Female,Beginner,5,18,5,57,91,100,93,7,0,C,14,27,37,16,1,R
29623,29624,>60,Female,Beginner,23,9,4,34,24,87,48,0,4,B,0,30,41,20,19,D
25107,25108,>60,Female,Beginner,31,11,5,88,27,47,65,1,3,C,18,26,21,0,20,R
69476,69477,>60,Female,Beginner,33,16,20,73,74,63,81,4,4,B,1,1,13,14,15,D
72629,72630,>60,Female,Beginner,15,2,9,46,63,23,17,4,1,B,5,31,2,9,18,R
14125,14126,>60,Female,Beginner,26,20,7,80,83,24,1,4,3,B,0,33,41,19,4,R
15348,15349,>60,Female,Beginner,35,16,0,98,44,46,95,9,1,C,6,14,2,10,5,R
76866,76867,>60,Female,Beginner,28,21,21,18,76,14,95,4,1,B,10,3,10,4,20,D
69179,69180,>60,Female,Beginner,14,27,10,43,57,16,22,6,0,C,9,8,27,5,25,D
29562,29563,>60,Female,Beginner,18,30,7,86,69,62,83,9,3,A,18,26,36,7,10,D
72668,72669,>60,Female,Beginner,12,22,4,94,92,73,4,8,1,A,1,16,30,15,0,R
74778,74779,>60,Female,Beginner,32,6,19,16,34,14,31,10,0,B,8,20,21,1,30,D
77377,77378,>60,Female,Beginner,24,9,13,76,20,14,95,5,3,B,18,16,31,10,14,R
76394,76395,>60,Female,Beginner,22,9,21,8,18,33,90,7,3,A,11,13,17,1,3,R
29525,29526,>60,Female,Beginner,33,5,4,67,32,60,16,9,4,B,5,14,5,11,26,D
24457,24458,>60,Female,Beginner,23,9,25,45,55,94,97,3,3,A,18,2,41,2,14,R
