,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
51509,51510,<18,Male,Advanced,30,2,20,72,90,27,95,10,0,A,15,6,4,8,16,R
60234,60235,<18,Male,Advanced,28,3,11,24,24,75,15,6,3,C,16,24,15,16,10,D
39856,39857,<18,Male,Advanced,31,6,25,92,51,59,55,10,1,A,7,31,31,14,13,D
68729,68730,<18,Male,Advanced,50,23,23,95,69,20,80,3,1,A,8,13,32,16,1,R
42047,42048,<18,Male,Advanced,7,28,9,29,95,76,30,8,4,A,3,12,4,1,10,R
68735,68736,<18,Male,Advanced,0,26,7,59,38,10,77,10,3,C,8,35,8,17,27,D
57829,57830,<18,Male,Advanced,8,0,6,56,53,47,71,7,4,A,4,15,39,0,19,D
51563,51564,<18,Male,Advanced,46,23,22,31,81,13,26,4,2,A,12,15,35,8,13,R
39779,39780,<18,Male,Advanced,41,29,13,85,82,75,89,8,3,C,10,31,8,0,20,D
31938,31939,<18,Male,Advanced,50,7,9,29,77,91,6,3,0,A,13,28,15,9,6,D
39830,39831,<18,Male,Advanced,36,21,7,60,26,63,16,10,0,C,1,24,6,20,0,D
31986,31987,<18,Male,Advanced,27,12,18,13,6,69,43,4,2,A,15,30,21,11,21,R
51610,51611,<18,Male,Advanced,37,8,16,76,66,14,15,6,0,B,9,35,9,4,3,D
60326,60327,<18,Male,Advanced,10,9,9,69,45,86,86,4,0,B,13,23,42,16,17,R
51592,51593,<18,Male,Advanced,32,1,20,31,26,100,86,3,2,A,8,24,38,6,17,R
47770,47771,<18,Male,Advanced,31,29,10,53,84,85,66,6,0,B,7,9,28,4,14,D
39797,39798,<18,Male,Advanced,4,7,25,85,96,82,0,5,4,B,1,14,22,15,3,D
39819,39820,<18,Male,Advanced,24,29,19,74,65,45,65,4,2,A,5,14,50,16,26,R
31982,31983,<18,Male,Advanced,29,16,22,89,22,90,25,8,2,C,11,23,48,15,4,D
68548,68549,<18,Male,Advanced,49,5,22,19,17,45,78,8,4,C,16,17,7,20,16,R
68555,68556,<18,Male,Advanced,35,5,18,36,26,7,63,8,3,C,4,24,7,20,4,R
51580,51581,<18,Male,Advanced,39,29,10,81,63,16,79,6,0,A,3,31,50,10,13,D
31965,31966,<18,Male,Advanced,37,7,3,81,96,47,26,6,1,A,6,36,50,18,25,D
47807,47808,<18,Male,Advanced,38,14,25,100,2,28,84,3,3,B,2,8,39,2,17,R
31962,31963,<18,Male,Advanced,35,2,25,85,71,36,34,6,4,C,3,10,1,17,16,R
42157,42158,<18,Male,Advanced,17,7,25,2,33,32,36,4,0,A,18,30,1,12,20,D
60263,60264,<18,Male,Advanced,47,30,17,32,54,97,95,0,3,A,11,2,7,16,27,R
68600,68601,<18,Male,Advanced,40,24,24,79,3,85,99,10,0,B,13,32,17,0,22,D
57701,57702,<18,Male,Advanced,10,22,16,35,27,91,4,7,0,B,12,4,36,1,29,R
47880,47881,<18,Male,Advanced,35,4,19,49,35,79,73,6,1,A,8,4,50,18,28,D
39681,39682,<18,Male,Advanced,49,14,3,81,44,98,83,1,0,B,12,15,46,6,23,D
60409,60410,<18,Male,Advanced,32,13,0,65,24,88,15,10,3,A,8,15,46,13,10,R
32687,32688,<18,Male,Advanced,44,15,19,43,99,29,70,10,4,A,14,32,44,11,7,R
67777,67778,<18,Male,Advanced,10,0,16,29,9,76,46,8,1,B,14,35,36,17,6,R
60518,60519,<18,Male,Advanced,13,17,1,42,58,96,41,9,4,A,16,9,3,18,30,R
39606,39607,<18,Male,Advanced,44,4,15,33,34,53,41,7,0,B,1,19,17,12,15,R
67834,67835,<18,Male,Advanced,7,17,13,25,87,15,79,10,3,B,18,7,17,1,24,R
32588,32589,<18,Male,Advanced,31,6,9,0,39,41,73,5,1,A,1,8,9,7,8,R
39617,39618,<18,Male,Advanced,4,0,24,27,93,66,61,8,3,C,4,35,47,6,18,R
47455,47456,<18,Male,Advanced,49,20,6,91,25,23,46,4,3,C,10,35,20,10,7,D
47469,47470,<18,Male,Advanced,8,6,10,84,98,52,10,0,3,A,11,16,38,7,17,D
57534,57535,<18,Male,Advanced,15,6,7,85,79,16,63,9,2,B,16,29,46,2,5,R
60497,60498,<18,Male,Advanced,37,0,16,64,5,23,39,4,0,C,10,24,21,15,15,R
39627,39628,<18,Male,Advanced,7,16,9,84,72,75,51,8,1,A,16,25,29,15,5,R
47471,47472,<18,Male,Advanced,3,18,8,48,86,7,81,4,3,B,1,7,40,1,22,D
60478,60479,<18,Male,Advanced,43,9,14,81,6,0,40,1,3,B,5,7,43,19,18,D
52025,52026,<18,Male,Advanced,22,2,22,48,68,65,58,0,2,A,10,24,11,6,27,D
57541,57542,<18,Male,Advanced,16,26,17,88,50,5,66,8,2,A,5,26,28,15,16,R
47485,47486,<18,Male,Advanced,19,25,20,11,59,72,67,10,2,C,10,32,24,13,22,D
57531,57532,<18,Male,Advanced,27,12,7,13,90,15,50,10,2,B,9,2,39,8,10,R
52005,52006,<18,Male,Advanced,27,23,5,98,88,1,52,4,0,A,7,19,13,3,2,D
47404,47405,<18,Male,Advanced,46,23,25,38,53,6,48,5,2,B,10,13,40,15,7,D
47391,47392,<18,Male,Advanced,48,20,3,47,37,79,36,7,4,C,11,15,26,1,6,D
42410,42411,<18,Male,Advanced,33,0,4,79,38,62,18,2,1,B,6,16,13,13,3,R
67649,67650,<18,Male,Advanced,50,22,7,43,35,49,49,8,2,A,15,19,40,11,17,D
60583,60584,<18,Male,Advanced,27,23,12,71,31,40,54,7,4,B,1,21,0,17,6,R
47312,47313,<18,Male,Advanced,37,23,24,52,36,48,59,4,0,B,6,29,27,13,10,D
67659,67660,<18,Male,Advanced,6,23,19,58,74,4,4,3,0,C,5,2,44,17,10,D
47328,47329,<18,Male,Advanced,24,10,15,82,47,35,90,4,4,B,7,22,32,20,7,R
71004,71005,<18,Male,Advanced,16,0,19,15,77,77,93,5,2,C,15,0,0,1,4,R
32746,32747,<18,Male,Advanced,49,13,13,68,59,55,9,2,0,A,1,29,2,8,28,D
39565,39566,<18,Male,Advanced,39,3,0,97,97,43,87,10,1,A,14,23,38,11,7,D
60554,60555,<18,Male,Advanced,47,26,0,96,11,72,46,5,0,A,9,3,11,6,3,R
52161,52162,<18,Male,Advanced,29,15,16,38,13,59,59,2,1,C,13,35,14,9,9,D
47345,47346,<18,Male,Advanced,31,3,13,0,9,79,60,9,1,C,9,21,39,1,24,R
52124,52125,<18,Male,Advanced,17,2,24,75,14,37,14,9,4,B,9,13,38,5,14,D
32719,32720,<18,Male,Advanced,23,9,13,1,28,11,94,4,3,C,4,20,34,4,8,D
42392,42393,<18,Male,Advanced,43,14,20,18,59,97,2,8,3,A,3,1,29,7,26,R
32717,32718,<18,Male,Advanced,15,14,8,64,100,93,57,7,0,B,5,4,50,5,16,R
67723,67724,<18,Male,Advanced,4,28,24,9,6,73,9,9,0,C,2,11,37,19,0,R
42383,42384,<18,Male,Advanced,2,23,20,33,99,54,84,8,0,C,6,22,1,3,6,R
32275,32276,<18,Male,Advanced,43,7,18,41,54,60,39,6,3,B,14,19,27,10,8,D
32501,32502,<18,Male,Advanced,26,4,15,32,17,48,4,0,1,B,10,2,34,15,28,D
60466,60467,<18,Male,Advanced,44,26,24,50,3,67,81,6,2,C,9,8,41,8,27,R
47548,47549,<18,Male,Advanced,37,20,9,34,61,79,100,9,3,B,6,36,28,19,5,D
51896,51897,<18,Male,Advanced,12,30,11,15,55,55,85,10,4,A,0,35,45,5,29,R
60427,60428,<18,Male,Advanced,50,21,14,92,6,60,32,1,0,A,1,15,25,2,24,R
47549,47550,<18,Male,Advanced,5,2,12,8,3,41,41,2,3,A,13,23,49,0,19,R
68064,68065,<18,Male,Advanced,12,6,11,64,93,66,47,0,0,B,0,32,17,1,29,D
68070,68071,<18,Male,Advanced,26,2,1,13,32,72,5,7,3,B,11,11,27,15,12,D
51891,51892,<18,Male,Advanced,17,12,12,53,80,10,96,1,1,C,2,24,26,3,27,R
42319,42320,<18,Male,Advanced,43,9,22,88,57,59,64,3,0,C,17,14,9,0,23,D
32362,32363,<18,Male,Advanced,46,10,21,89,5,7,44,9,3,A,14,8,30,17,23,R
68096,68097,<18,Male,Advanced,22,17,13,24,7,24,95,0,2,A,1,13,2,17,5,R
39660,39661,<18,Male,Advanced,41,1,4,15,64,99,56,8,2,B,0,14,42,4,28,R
47570,47571,<18,Male,Advanced,26,24,24,26,88,96,17,4,3,A,14,9,14,14,15,R
32353,32354,<18,Male,Advanced,46,27,4,58,81,97,85,5,1,B,0,23,34,18,2,D
51874,51875,<18,Male,Advanced,44,7,0,49,69,14,37,0,1,B,11,12,33,8,23,D
68146,68147,<18,Male,Advanced,0,12,9,50,24,88,15,5,1,A,2,18,38,2,5,R
51870,51871,<18,Male,Advanced,45,17,8,27,32,42,84,4,1,A,14,2,12,3,4,R
51848,51849,<18,Male,Advanced,8,27,6,75,57,0,59,3,1,C,10,3,23,15,29,D
68036,68037,<18,Male,Advanced,35,18,25,47,62,99,1,9,4,B,17,27,47,0,21,R
32499,32500,<18,Male,Advanced,43,22,3,64,13,72,26,8,4,A,15,25,30,2,8,R
32402,32403,<18,Male,Advanced,23,29,24,84,68,91,10,2,0,B,4,10,28,20,8,D
51912,51913,<18,Male,Advanced,19,22,21,73,0,21,72,3,4,B,8,36,43,3,30,D
67904,67905,<18,Male,Advanced,34,21,20,71,5,6,57,4,0,C,18,9,40,3,20,D
52004,52005,<18,Male,Advanced,35,12,12,49,81,57,7,7,4,C,4,13,25,9,24,R
47497,47498,<18,Male,Advanced,29,9,7,1,74,95,54,6,3,C,14,18,1,16,7,R
67943,67944,<18,Male,Advanced,47,17,5,74,81,65,69,5,0,C,14,0,3,20,16,R
51969,51970,<18,Male,Advanced,36,22,17,9,13,51,22,4,2,C,15,28,2,18,24,D
51968,51969,<18,Male,Advanced,8,8,0,94,94,78,79,0,0,C,12,20,22,6,24,D
57550,57551,<18,Male,Advanced,36,20,12,10,46,34,99,3,4,B,13,2,38,14,15,D
60447,60448,<18,Male,Advanced,27,21,15,2,58,92,99,10,4,A,2,22,40,14,30,R
67980,67981,<18,Male,Advanced,24,24,0,62,49,34,78,8,0,C,4,16,32,13,10,R
47500,47501,<18,Male,Advanced,22,9,18,40,62,88,66,8,4,B,0,32,3,8,17,D
42365,42366,<18,Male,Advanced,2,13,23,74,36,17,79,1,3,C,4,33,6,2,0,D
51935,51936,<18,Male,Advanced,31,24,7,9,25,53,46,9,3,B,7,23,49,15,3,D
42321,42322,<18,Male,Advanced,23,20,10,22,34,83,97,7,0,A,17,19,17,14,10,R
51929,51930,<18,Male,Advanced,22,11,4,79,34,38,69,8,2,B,6,27,33,7,4,R
67995,67996,<18,Male,Advanced,33,3,5,84,7,64,87,8,2,B,14,4,1,16,13,D
51923,51924,<18,Male,Advanced,16,9,18,4,51,37,61,4,2,B,14,28,1,8,28,D
51922,51923,<18,Male,Advanced,30,9,11,17,39,30,38,4,2,A,13,32,9,19,26,D
60430,60431,<18,Male,Advanced,37,15,4,13,33,60,88,0,0,C,2,8,25,16,28,R
31724,31725,<18,Male,Advanced,8,7,6,5,32,89,31,4,1,A,7,19,45,17,0,D
39745,39746,<18,Male,Advanced,34,4,14,49,86,23,22,9,2,C,1,1,44,16,11,D
51422,51423,<18,Male,Advanced,36,27,6,74,18,53,43,9,0,A,17,36,3,17,26,R
68889,68890,<18,Male,Advanced,19,14,17,36,1,63,6,7,1,A,6,27,5,16,1,R
51247,51248,<18,Male,Advanced,22,27,13,63,44,60,4,2,1,A,14,11,32,12,13,D
68758,68759,<18,Male,Advanced,12,21,24,34,12,94,9,6,3,A,8,8,34,13,22,R
39876,39877,<18,Male,Advanced,42,10,7,34,88,78,63,1,3,A,6,9,38,17,1,D
68835,68836,<18,Male,Advanced,11,15,17,38,38,80,69,10,2,C,17,29,12,3,22,R
39895,39896,<18,Male,Advanced,1,26,18,95,19,11,9,0,0,C,8,29,34,14,28,R
51251,51252,<18,Male,Advanced,13,29,4,57,71,14,76,1,2,C,2,2,15,1,27,D
31657,31658,<18,Male,Advanced,0,7,10,80,89,24,29,2,4,C,15,24,27,2,13,R
68836,68837,<18,Male,Advanced,28,10,20,68,41,5,99,8,2,A,10,5,5,20,3,D
48025,48026,<18,Male,Advanced,18,19,6,6,51,6,86,1,3,C,14,34,10,8,21,D
68911,68912,<18,Male,Advanced,10,19,22,71,28,55,3,9,2,C,14,3,36,8,16,D
51278,51279,<18,Male,Advanced,27,26,5,51,96,50,6,9,3,A,0,34,3,12,24,R
51367,51368,<18,Male,Advanced,17,22,10,36,61,61,70,2,0,C,6,25,18,8,18,D
68771,68772,<18,Male,Advanced,34,27,10,28,6,96,81,0,3,B,15,1,28,2,14,R
51248,51249,<18,Male,Advanced,2,1,6,14,26,99,5,4,2,A,3,3,20,2,22,R
60164,60165,<18,Male,Advanced,35,24,14,57,94,15,28,6,1,C,14,3,43,20,7,D
41876,41877,<18,Male,Advanced,47,30,15,50,53,8,5,0,4,C,4,32,23,9,9,D
68865,68866,<18,Male,Advanced,29,30,6,66,90,67,99,5,2,C,1,10,6,1,8,R
69013,69014,<18,Male,Advanced,7,23,8,54,83,43,4,5,1,A,7,31,24,6,26,D
60083,60084,<18,Male,Advanced,19,14,20,72,10,5,30,7,2,B,16,22,29,5,15,R
68907,68908,<18,Male,Advanced,12,5,5,96,61,75,23,3,4,B,10,27,23,3,8,R
39941,39942,<18,Male,Advanced,24,14,25,68,49,81,22,4,2,A,14,33,24,19,22,D
47908,47909,<18,Male,Advanced,37,12,23,9,38,3,13,1,4,C,1,14,21,5,28,D
68784,68785,<18,Male,Advanced,8,1,24,1,38,80,34,9,3,A,2,11,39,4,14,R
48002,48003,<18,Male,Advanced,23,28,19,20,71,24,77,7,1,A,13,3,9,13,23,D
31503,31504,<18,Male,Advanced,30,21,2,92,99,50,30,3,1,B,15,11,28,6,19,R
57964,57965,<18,Male,Advanced,47,22,3,50,25,16,9,5,0,C,10,2,31,1,10,D
31585,31586,<18,Male,Advanced,9,21,12,13,19,96,55,9,4,A,13,11,15,8,27,R
68917,68918,<18,Male,Advanced,24,17,8,58,73,51,72,0,3,B,14,13,42,7,7,R
47986,47987,<18,Male,Advanced,17,15,11,18,91,13,82,1,3,C,14,9,8,11,27,D
51406,51407,<18,Male,Advanced,35,25,8,36,22,89,46,6,4,C,8,29,30,10,26,D
57951,57952,<18,Male,Advanced,21,25,11,68,65,86,0,0,4,B,6,10,15,11,20,R
58016,58017,<18,Male,Advanced,6,27,6,95,75,47,29,1,4,A,5,17,4,13,27,D
60104,60105,<18,Male,Advanced,34,1,12,1,50,23,45,5,2,B,2,32,33,11,13,D
57991,57992,<18,Male,Advanced,38,13,8,87,99,93,11,9,4,A,5,6,0,13,3,R
31597,31598,<18,Male,Advanced,31,30,25,40,71,63,31,5,4,A,18,23,21,12,16,R
41981,41982,<18,Male,Advanced,25,28,10,15,41,58,84,8,2,B,9,31,35,9,15,R
47988,47989,<18,Male,Advanced,38,20,7,54,86,81,67,9,3,A,16,12,9,12,0,R
60112,60113,<18,Male,Advanced,17,5,1,3,3,12,29,0,4,C,14,30,39,15,25,D
31487,31488,<18,Male,Advanced,13,19,5,32,55,69,67,1,3,C,18,8,32,8,24,R
68830,68831,<18,Male,Advanced,11,27,20,88,0,60,50,0,4,B,2,28,39,12,2,D
31491,31492,<18,Male,Advanced,46,9,11,5,58,49,80,2,4,C,18,2,12,16,23,R
68943,68944,<18,Male,Advanced,24,8,21,8,2,45,19,4,0,C,7,14,5,9,23,R
41979,41980,<18,Male,Advanced,29,17,19,54,30,61,44,7,4,B,7,22,3,20,8,D
31667,31668,<18,Male,Advanced,14,23,5,15,70,31,32,4,4,C,0,1,6,10,23,R
51285,51286,<18,Male,Advanced,47,7,18,98,70,37,72,1,0,B,18,20,21,18,3,R
48026,48027,<18,Male,Advanced,0,6,18,24,99,94,42,7,4,B,9,19,47,5,2,D
58575,58576,>60,Male,Advanced,48,17,6,68,27,94,96,2,4,B,15,30,4,14,29,R
57565,57566,>60,Male,Advanced,3,21,7,83,54,68,88,0,4,A,13,25,46,10,11,D
11140,11141,>60,Male,Advanced,38,13,2,76,84,97,34,10,2,A,6,17,26,5,5,D
90043,90044,>60,Male,Advanced,2,23,3,35,66,64,77,5,1,C,4,12,13,6,10,D
11963,11964,>60,Male,Advanced,50,12,15,42,43,22,53,2,0,A,0,15,2,8,26,R
89013,89014,>60,Male,Advanced,44,28,22,24,21,95,3,3,0,A,18,23,47,20,7,R
10617,10618,>60,Male,Advanced,37,5,14,89,46,41,15,2,4,B,5,34,14,15,28,R
8529,8530,>60,Male,Advanced,0,3,19,69,4,87,73,9,0,A,5,7,43,4,5,D
11251,11252,>60,Male,Advanced,14,6,17,7,42,78,44,6,0,B,15,7,25,18,28,R
43679,43680,>60,Male,Advanced,3,11,2,97,31,57,23,7,3,B,16,36,12,19,18,R
89302,89303,>60,Male,Advanced,13,28,8,50,31,21,8,9,3,C,10,18,38,13,27,R
91613,91614,>60,Male,Advanced,8,4,0,87,45,75,53,0,0,C,8,13,5,19,14,D
42381,42382,>60,Male,Advanced,38,9,9,24,62,46,98,9,1,B,17,26,44,5,1,D
91680,91681,>60,Male,Advanced,26,18,24,46,64,51,8,9,4,A,18,1,16,15,18,D
11244,11245,>60,Male,Advanced,19,0,15,68,33,40,26,2,4,C,2,22,2,17,24,D
90618,90619,>60,Male,Advanced,24,20,16,79,29,2,30,9,3,A,1,25,9,11,5,D
43759,43760,>60,Male,Advanced,21,28,2,19,38,56,26,4,3,C,10,11,3,17,2,R
41928,41929,>60,Male,Advanced,14,22,25,100,82,60,72,1,1,C,15,33,35,9,28,R
41343,41344,>60,Male,Advanced,10,27,25,92,22,70,68,2,4,B,6,12,37,17,18,D
89689,89690,>60,Male,Advanced,15,23,20,12,71,7,54,6,3,C,11,12,24,5,8,D
57333,57334,>60,Male,Advanced,48,14,7,10,37,48,54,7,4,C,5,27,10,11,0,R
56030,56031,>60,Male,Advanced,45,0,17,47,43,66,53,3,3,A,17,5,47,3,24,D
91672,91673,>60,Male,Advanced,8,15,24,62,86,0,84,7,2,A,15,17,3,6,18,R
43737,43738,>60,Male,Advanced,31,9,11,90,73,69,13,10,2,B,9,17,42,0,6,D
42377,42378,>60,Male,Advanced,2,6,3,66,47,88,69,6,2,A,4,7,34,3,26,D
8511,8512,>60,Male,Advanced,49,24,14,57,84,94,22,7,2,B,3,22,25,10,6,R
56040,56041,>60,Male,Advanced,39,26,10,72,51,57,0,1,3,A,14,24,4,11,12,R
11979,11980,>60,Male,Advanced,1,12,19,51,0,17,74,5,3,B,16,4,6,20,13,D
43685,43686,>60,Male,Advanced,27,16,19,72,10,17,71,0,4,A,13,28,1,14,5,R
8523,8524,>60,Male,Advanced,45,28,12,15,57,27,67,8,0,B,17,32,27,3,5,D
56047,56048,>60,Male,Advanced,50,14,19,35,62,52,23,5,4,B,5,17,7,4,1,R
91623,91624,>60,Male,Advanced,44,10,22,47,74,29,71,0,3,B,5,7,33,6,29,D
56936,56937,>60,Male,Advanced,18,3,25,93,83,41,33,6,4,A,17,27,12,8,15,R
91615,91616,>60,Male,Advanced,1,2,6,38,39,45,51,3,4,A,14,7,18,17,11,D
89657,89658,>60,Male,Advanced,8,19,17,65,17,70,36,1,1,A,5,36,20,5,13,D
91603,91604,>60,Male,Advanced,22,10,17,54,32,8,11,5,2,A,16,32,20,8,25,R
88304,88305,>60,Male,Advanced,45,11,14,87,63,61,2,4,0,A,14,27,44,11,21,D
8547,8548,>60,Male,Advanced,46,12,11,50,95,33,98,4,3,A,3,28,22,0,27,R
90045,90046,>60,Male,Advanced,23,29,2,36,12,57,32,6,0,B,5,25,12,11,16,D
57229,57230,>60,Male,Advanced,49,13,19,34,45,71,45,4,2,A,11,17,44,9,6,D
9540,9541,>60,Male,Advanced,8,2,3,50,44,74,99,7,3,B,1,28,17,18,23,D
57582,57583,>60,Male,Advanced,42,4,6,84,11,91,88,0,3,B,7,16,8,7,2,R
91452,91453,>60,Male,Advanced,11,13,12,94,54,58,8,9,0,C,13,35,2,8,1,D
90088,90089,>60,Male,Advanced,14,30,14,91,7,6,39,10,2,A,15,19,2,7,7,D
43600,43601,>60,Male,Advanced,25,19,10,25,96,87,63,10,2,B,11,2,47,4,4,R
10657,10658,>60,Male,Advanced,7,22,16,3,60,40,28,6,1,C,12,12,41,14,18,R
43593,43594,>60,Male,Advanced,31,27,21,99,77,39,40,9,2,C,15,18,48,7,7,D
8611,8612,>60,Male,Advanced,13,13,2,10,45,72,43,9,1,B,2,9,0,3,28,R
90632,90633,>60,Male,Advanced,50,6,16,91,70,83,20,0,1,A,5,16,3,5,24,D
11912,11913,>60,Male,Advanced,29,26,8,46,5,75,29,1,0,B,8,3,35,17,17,R
8622,8623,>60,Male,Advanced,33,1,7,94,26,62,10,9,3,B,16,1,3,3,24,D
8608,8609,>60,Male,Advanced,10,4,18,80,19,82,23,5,4,A,8,21,18,5,18,D
11898,11899,>60,Male,Advanced,40,5,15,70,11,9,45,0,3,A,7,18,28,9,27,R
11269,11270,>60,Male,Advanced,47,19,7,81,6,68,10,6,4,C,15,11,34,9,7,D
88953,88954,>60,Male,Advanced,1,19,25,92,96,11,68,8,4,C,4,29,10,15,29,R
10662,10663,>60,Male,Advanced,47,12,14,20,94,32,89,5,0,A,6,6,21,10,2,R
11276,11277,>60,Male,Advanced,11,1,18,55,9,0,54,2,4,C,17,32,38,20,4,R
43583,43584,>60,Male,Advanced,4,16,10,62,22,18,8,9,2,C,6,23,31,5,17,D
91421,91422,>60,Male,Advanced,9,23,10,16,23,24,25,8,3,B,18,10,15,11,2,R
91414,91415,>60,Male,Advanced,8,12,19,65,6,42,57,5,3,A,0,14,19,15,22,R
8649,8650,>60,Male,Advanced,43,14,1,9,9,87,72,10,3,B,6,33,25,11,18,D
43582,43583,>60,Male,Advanced,18,23,11,51,21,42,75,2,3,C,10,15,3,5,29,R
88417,88418,>60,Male,Advanced,36,19,17,5,96,70,50,3,2,C,17,5,29,16,11,D
42694,42695,>60,Male,Advanced,42,3,11,97,35,68,25,1,4,B,2,33,25,18,8,D
90641,90642,>60,Male,Advanced,38,25,19,96,80,23,18,9,1,B,1,4,3,20,25,R
88960,88961,>60,Male,Advanced,47,14,19,25,27,26,47,5,3,C,16,11,18,20,3,D
8603,8604,>60,Male,Advanced,26,16,10,100,52,82,11,4,4,A,16,9,28,19,25,D
8591,8592,>60,Male,Advanced,36,17,25,45,26,67,67,5,3,B,3,24,30,15,8,R
56942,56943,>60,Male,Advanced,41,0,18,46,8,49,43,0,3,B,16,13,3,9,26,D
41369,41370,>60,Male,Advanced,48,13,6,32,22,1,70,6,1,B,15,17,24,9,9,D
11948,11949,>60,Male,Advanced,16,12,11,68,75,84,82,6,3,C,13,10,17,6,30,D
91570,91571,>60,Male,Advanced,25,6,19,50,36,18,43,6,3,C,4,24,50,13,21,R
56086,56087,>60,Male,Advanced,1,1,17,74,74,55,38,6,3,A,1,21,18,8,6,D
9573,9574,>60,Male,Advanced,28,4,23,51,43,59,75,9,1,B,4,22,13,0,1,R
42909,42910,>60,Male,Advanced,22,23,8,54,48,86,34,2,3,C,10,15,9,14,30,D
9769,9770,>60,Male,Advanced,49,12,16,71,82,45,66,7,0,C,13,3,48,19,19,D
58082,58083,>60,Male,Advanced,10,24,17,6,55,84,47,1,1,A,12,31,2,4,16,R
88994,88995,>60,Male,Advanced,44,25,15,49,31,8,45,3,3,C,3,23,3,3,29,R
9773,9774,>60,Male,Advanced,31,9,21,60,19,27,8,4,0,C,14,13,10,16,14,D
41370,41371,>60,Male,Advanced,10,0,9,39,1,59,17,5,0,A,1,7,38,5,2,D
8551,8552,>60,Male,Advanced,31,18,8,86,0,20,72,9,4,A,3,3,27,7,25,D
91518,91519,>60,Male,Advanced,3,13,11,61,51,87,68,10,1,C,12,23,19,16,13,D
56940,56941,>60,Male,Advanced,41,6,2,58,68,91,84,7,3,C,15,17,25,20,26,D
89636,89637,>60,Male,Advanced,26,16,5,15,52,20,8,7,3,C,4,14,30,16,4,D
42679,42680,>60,Male,Advanced,47,8,4,33,23,46,81,3,3,C,7,24,50,8,30,R
11932,11933,>60,Male,Advanced,45,10,16,38,4,98,45,1,3,C,6,8,25,11,24,D
56122,56123,>60,Male,Advanced,18,5,19,3,31,76,48,7,2,C,3,20,12,7,25,D
9791,9792,>60,Male,Advanced,16,0,23,41,31,97,83,3,2,A,5,10,21,3,28,D
41394,41395,>60,Male,Advanced,25,9,10,53,100,36,36,8,1,C,5,26,15,18,29,D
41942,41943,>60,Male,Advanced,5,25,22,99,86,98,15,10,4,C,12,32,30,4,13,R
41404,41405,>60,Male,Advanced,9,11,25,34,85,58,61,10,3,A,14,22,4,3,29,D
90069,90070,>60,Male,Advanced,34,5,9,36,52,35,86,1,0,C,11,20,22,1,14,D
41953,41954,>60,Male,Advanced,7,8,24,43,57,12,67,9,0,B,9,17,26,6,2,D
8578,8579,>60,Male,Advanced,20,0,11,26,50,0,62,7,0,C,16,31,12,6,6,R
43609,43610,>60,Male,Advanced,42,13,9,59,100,98,62,0,2,C,17,17,39,12,9,D
10260,10261,>60,Male,Advanced,30,20,22,37,36,33,29,4,2,B,5,19,15,16,15,D
57570,57571,>60,Male,Advanced,14,12,10,30,66,1,99,1,2,C,1,10,1,7,1,D
58614,58615,>60,Male,Advanced,19,28,23,8,42,76,27,7,1,A,5,9,9,15,1,R
11218,11219,>60,Male,Advanced,21,22,25,25,85,85,68,10,1,B,10,21,21,16,4,D
89976,89977,>60,Male,Advanced,8,5,21,35,6,18,69,2,3,C,11,30,28,1,10,D
91849,91850,>60,Male,Advanced,35,10,5,81,71,96,46,2,1,A,0,1,29,10,6,R
89872,89873,>60,Male,Advanced,2,0,2,85,95,34,53,6,2,A,1,15,5,14,5,D
43062,43063,>60,Male,Advanced,47,8,24,31,49,91,51,8,1,C,5,4,29,7,1,D
43917,43918,>60,Male,Advanced,7,8,20,11,57,66,50,6,3,B,1,32,18,18,11,D
43862,43863,>60,Male,Advanced,44,17,14,43,71,92,27,9,1,C,17,23,18,15,15,D
43069,43070,>60,Male,Advanced,47,13,19,67,79,47,58,0,3,B,14,10,8,15,8,D
9611,9612,>60,Male,Advanced,43,12,7,22,53,99,63,6,4,C,9,21,37,6,25,D
41874,41875,>60,Male,Advanced,46,5,24,93,70,51,90,7,3,C,5,23,25,18,25,D
89879,89880,>60,Male,Advanced,38,26,1,68,78,16,73,9,4,A,1,22,13,8,11,R
10467,10468,>60,Male,Advanced,45,28,2,99,69,18,58,0,0,A,4,29,18,18,24,D
89883,89884,>60,Male,Advanced,4,0,15,92,40,32,77,1,3,B,10,5,10,7,19,R
55852,55853,>60,Male,Advanced,50,2,16,97,15,46,30,3,0,B,14,36,34,12,12,R
57511,57512,>60,Male,Advanced,25,6,2,19,31,100,65,3,3,C,8,30,25,17,1,D
89765,89766,>60,Male,Advanced,32,19,24,91,45,21,51,3,3,C,17,5,33,1,0,D
41254,41255,>60,Male,Advanced,12,3,22,7,80,26,20,8,2,B,17,7,10,4,26,R
9701,9702,>60,Male,Advanced,47,19,1,64,93,77,86,8,1,C,2,9,12,6,5,R
8294,8295,>60,Male,Advanced,15,15,22,4,43,11,64,4,2,B,13,11,18,20,5,R
43826,43827,>60,Male,Advanced,16,23,9,95,31,30,79,7,3,A,7,24,11,17,7,D
